int_movement_id,int_player_id,int_acceleration,int_sprint_speed,int_agility,int_reactions,int_balance
10680,10680,74,74,76,63,81
10681,10681,74,72,82,65,80
10682,10682,52,51,67,72,63
10683,10683,77,70,78,60,75
10684,10684,73,76,52,58,72
10685,10685,73,70,75,60,72
10686,10686,79,76,75,69,82
10687,10687,69,67,70,58,66
10688,10688,52,52,55,60,55
10689,10689,52,60,45,60,61
10690,10690,79,82,82,65,76
10691,10691,63,67,54,62,34
10692,10692,70,66,67,61,62
10693,10693,65,68,60,64,70
10694,10694,70,60,74,60,75
10695,10695,76,65,75,51,65
10696,10696,75,75,57,62,72
10697,10697,70,70,68,60,62
10698,10698,46,59,48,57,57
10699,10699,68,67,73,67,75
10700,10700,76,70,81,54,87
10701,10701,54,40,67,54,73
10702,10702,76,79,77,68,60
10703,10703,55,51,65,66,68
10704,10704,54,64,73,68,77
10705,10705,63,66,48,58,62
10706,10706,79,69,92,62,92
10707,10707,71,73,70,62,70
10708,10708,59,61,54,53,62
10709,10709,42,39,35,52,37
10710,10710,75,83,56,63,54
10711,10711,60,60,53,70,81
10712,10712,70,71,67,59,62
10713,10713,54,60,68,64,68
10714,10714,77,75,66,51,68
10715,10715,82,79,53,54,62
10716,10716,65,60,52,57,70
10717,10717,61,59,68,62,70
10718,10718,69,68,66,57,74
10719,10719,43,38,32,62,57
10720,10720,66,67,59,64,72
10721,10721,54,55,54,60,54
10722,10722,64,68,66,64,74
10723,10723,76,74,78,68,90
10724,10724,49,42,30,65,53
10725,10725,65,69,61,64,60
10726,10726,65,64,64,60,65
10727,10727,75,78,75,61,70
10728,10728,53,63,60,62,67
10729,10729,75,69,76,66,71
10730,10730,83,79,77,57,79
10731,10731,47,44,39,56,65
10732,10732,78,76,67,69,65
10733,10733,65,66,70,57,67
10734,10734,73,75,78,61,72
10735,10735,75,71,71,61,82
10736,10736,76,74,68,59,70
10737,10737,54,55,59,56,66
10738,10738,41,49,40,64,45
10739,10739,70,70,68,69,78
10740,10740,66,69,66,64,72
10741,10741,60,63,52,69,60
10742,10742,55,55,54,60,65
10743,10743,47,49,43,63,41
10744,10744,56,61,34,57,59
10745,10745,76,73,68,62,69
10746,10746,76,72,74,60,86
10747,10747,57,65,62,63,61
10748,10748,51,58,71,60,61
10749,10749,51,46,61,63,47
10750,10750,51,51,66,56,82
10751,10751,61,66,58,61,60
10752,10752,70,68,74,63,73
10753,10753,85,84,75,54,72
10754,10754,45,47,51,61,72
10755,10755,44,41,35,53,53
10756,10756,76,77,71,56,70
10757,10757,62,71,62,55,41
10758,10758,46,34,47,68,41
10759,10759,61,75,63,58,57
10760,10760,73,74,79,64,83
10761,10761,71,70,70,65,73
10762,10762,37,44,36,68,47
10763,10763,75,77,63,60,74
10764,10764,63,61,65,57,56
10765,10765,76,76,64,57,67
10766,10766,78,76,64,59,74
10767,10767,64,46,47,67,57
10768,10768,48,34,44,63,74
10769,10769,38,20,40,64,35
10770,10770,61,52,57,62,53
10771,10771,67,65,76,71,89
10772,10772,75,74,80,56,85
10773,10773,37,67,34,56,36
10774,10774,37,41,38,64,43
10775,10775,72,74,49,61,77
10776,10776,64,72,72,68,69
10777,10777,57,61,82,62,72
10778,10778,68,71,67,63,63
10779,10779,51,53,40,63,63
10780,10780,33,35,30,63,45
10781,10781,71,75,66,65,73
10782,10782,76,79,69,66,69
10783,10783,66,69,54,63,62
10784,10784,62,68,51,61,49
10785,10785,65,75,69,62,71
10786,10786,82,77,80,62,82
10787,10787,62,62,68,67,67
10788,10788,77,58,82,64,77
10789,10789,66,69,67,67,70
10790,10790,78,84,66,61,61
10791,10791,54,61,48,58,49
10792,10792,80,73,71,57,70
10793,10793,66,64,72,66,60
10794,10794,67,64,65,66,65
10795,10795,52,50,67,68,65
10796,10796,33,35,34,64,34
10797,10797,62,64,65,65,70
10798,10798,28,26,34,59,48
10799,10799,81,80,80,60,79
10800,10800,71,66,76,64,84
10801,10801,62,63,64,64,69
10802,10802,46,53,43,60,46
10803,10803,78,82,68,58,57
10804,10804,63,51,59,57,56
10805,10805,78,81,61,52,58
10806,10806,45,34,48,62,33
10807,10807,68,53,67,68,68
10808,10808,91,91,73,57,74
10809,10809,70,74,72,64,73
10810,10810,61,61,65,60,67
10811,10811,63,69,58,60,68
10812,10812,45,52,45,64,61
10813,10813,67,69,61,63,54
10814,10814,68,71,61,62,70
10815,10815,71,68,63,58,58
10816,10816,63,57,75,59,75
10817,10817,74,82,70,57,78
10818,10818,72,69,75,67,70
10819,10819,75,69,67,67,60
10820,10820,75,75,70,62,83
10821,10821,70,71,65,63,68
10822,10822,76,80,69,58,69
10823,10823,69,73,70,70,73
10824,10824,83,80,78,60,78
10825,10825,25,33,28,55,60
10826,10826,27,31,28,48,37
10827,10827,43,54,46,62,41
10828,10828,76,69,70,57,70
10829,10829,68,66,68,60,57
10830,10830,74,71,60,58,70
10831,10831,25,22,31,45,37
10832,10832,72,73,64,63,70
10833,10833,58,57,63,60,45
10834,10834,55,55,69,59,66
10835,10835,70,61,70,60,83
10836,10836,70,60,60,59,43
10837,10837,80,78,76,65,74
10838,10838,83,85,85,62,77
10839,10839,66,71,57,57,65
10840,10840,90,79,89,64,77
10841,10841,66,59,68,66,74
10842,10842,72,63,66,60,76
10843,10843,79,74,74,59,74
10844,10844,75,70,87,62,71
10845,10845,46,62,55,55,56
10846,10846,55,53,69,65,67
10847,10847,72,68,67,60,62
10848,10848,56,59,61,62,52
10849,10849,66,62,63,59,54
10850,10850,71,69,67,60,69
10851,10851,71,65,73,63,58
10852,10852,39,47,56,66,45
10853,10853,43,33,49,54,31
10854,10854,78,68,73,64,65
10855,10855,66,68,70,68,56
10856,10856,78,76,68,55,84
10857,10857,73,74,56,57,53
10858,10858,78,74,76,60,72
10859,10859,43,38,36,64,66
10860,10860,66,72,70,61,61
10861,10861,69,66,67,63,63
10862,10862,69,68,60,50,72
10863,10863,84,81,82,58,80
10864,10864,73,63,76,53,78
10865,10865,40,36,47,53,48
10866,10866,32,28,40,57,47
10867,10867,51,50,53,60,40
10868,10868,82,80,77,57,75
10869,10869,91,91,61,58,71
10870,10870,63,67,67,64,63
10871,10871,48,53,68,65,54
10872,10872,24,33,31,62,22
10873,10873,44,48,36,56,41
10874,10874,78,76,70,51,65
10875,10875,78,77,73,51,69
10876,10876,70,71,74,58,55
10877,10877,60,59,61,68,65
10878,10878,78,78,77,61,73
10879,10879,64,47,75,58,81
10880,10880,45,64,50,55,34
10881,10881,49,53,62,60,55
10882,10882,39,35,39,67,55
10883,10883,71,68,68,56,61
10884,10884,54,49,51,63,65
10885,10885,59,58,37,55,63
10886,10886,23,24,31,63,38
10887,10887,63,66,65,61,62
10888,10888,75,77,62,57,62
10889,10889,44,52,74,64,70
10890,10890,78,89,74,60,64
10891,10891,64,67,70,58,74
10892,10892,54,53,52,63,50
10893,10893,74,77,71,55,88
10894,10894,18,26,42,58,31
10895,10895,73,69,68,59,74
10896,10896,77,78,62,60,61
10897,10897,85,82,75,58,71
10898,10898,71,69,65,57,68
10899,10899,56,59,60,63,59
10900,10900,55,54,57,61,68
10901,10901,66,66,70,60,65
10902,10902,75,78,69,57,79
10903,10903,68,58,67,56,70
10904,10904,54,61,71,70,75
10905,10905,28,31,29,64,52
10906,10906,64,62,65,57,68
10907,10907,72,74,66,58,51
10908,10908,35,38,34,64,33
10909,10909,64,60,47,66,61
10910,10910,64,66,76,58,81
10911,10911,66,64,58,65,79
10912,10912,62,65,62,62,54
10913,10913,67,65,74,64,66
10914,10914,73,72,76,60,73
10915,10915,84,84,73,54,74
10916,10916,54,57,65,63,65
10917,10917,67,61,83,66,58
10918,10918,40,36,48,55,57
10919,10919,79,82,67,54,67
10920,10920,58,63,53,56,43
10921,10921,53,50,56,55,61
10922,10922,37,36,40,63,45
10923,10923,73,72,71,54,75
10924,10924,52,55,46,48,42
10925,10925,73,73,75,58,71
10926,10926,55,59,57,59,64
10927,10927,34,34,32,58,40
10928,10928,58,61,59,56,68
10929,10929,42,43,43,59,41
10930,10930,70,80,82,57,88
10931,10931,74,69,65,55,56
10932,10932,83,81,69,58,63
10933,10933,65,65,72,57,65
10934,10934,54,58,60,57,59
10935,10935,80,85,84,52,69
10936,10936,56,60,55,63,54
10937,10937,51,59,67,68,66
10938,10938,72,85,63,64,59
10939,10939,50,48,34,64,50
10940,10940,61,57,60,57,55
10941,10941,78,73,90,58,90
10942,10942,71,63,49,56,66
10943,10943,56,67,49,58,68
10944,10944,55,66,55,61,36
10945,10945,75,67,69,59,74
10946,10946,68,66,54,45,63
10947,10947,75,72,78,61,80
10948,10948,33,38,41,61,36
10949,10949,76,78,81,55,87
10950,10950,24,32,36,56,35
10951,10951,76,77,59,56,76
10952,10952,75,75,78,62,78
10953,10953,63,68,61,60,58
10954,10954,69,70,70,59,78
10955,10955,65,61,64,63,64
10956,10956,59,64,59,59,80
10957,10957,26,32,25,53,28
10958,10958,68,67,62,59,69
10959,10959,53,52,47,59,66
10960,10960,68,78,65,55,53
10961,10961,72,70,66,56,64
10962,10962,73,71,75,58,81
10963,10963,80,71,79,59,75
10964,10964,76,74,65,52,75
10965,10965,34,50,33,56,30
10966,10966,83,81,80,58,74
10967,10967,54,50,39,57,40
10968,10968,65,62,63,56,70
10969,10969,56,56,47,64,56
10970,10970,68,76,60,60,75
10971,10971,77,74,80,56,81
10972,10972,68,69,66,56,61
10973,10973,60,57,70,62,75
10974,10974,69,67,69,52,63
10975,10975,65,77,66,58,58
10976,10976,64,66,55,49,59
10977,10977,38,53,41,58,33
10978,10978,60,56,68,67,62
10979,10979,53,51,47,58,42
10980,10980,57,60,63,62,61
10981,10981,72,57,68,60,67
10982,10982,73,71,76,65,82
10983,10983,54,69,56,67,52
10984,10984,66,66,66,64,67
10985,10985,73,74,73,54,69
10986,10986,76,71,68,59,72
10987,10987,60,64,70,63,61
10988,10988,30,33,39,64,38
10989,10989,74,66,69,59,72
10990,10990,82,86,82,58,80
10991,10991,35,41,32,62,28
10992,10992,84,86,69,62,70
10993,10993,74,71,74,64,77
10994,10994,78,72,80,62,74
10995,10995,45,52,49,50,57
10996,10996,65,69,60,50,68
10997,10997,61,71,67,61,69
10998,10998,62,63,64,55,78
10999,10999,70,64,71,62,74
11000,11000,71,69,73,56,70
11001,11001,61,47,64,63,63
11002,11002,78,79,71,55,67
11003,11003,55,59,72,59,66
11004,11004,86,88,92,55,90
11005,11005,85,82,76,55,73
11006,11006,43,43,39,52,27
11007,11007,62,55,60,62,58
11008,11008,79,79,71,58,73
11009,11009,60,67,62,62,44
11010,11010,72,70,64,65,63
11011,11011,71,80,74,59,73
11012,11012,83,88,71,62,69
11013,11013,77,75,72,55,78
11014,11014,53,49,68,66,71
11015,11015,86,83,78,56,74
11016,11016,43,42,71,57,33
11017,11017,52,56,46,60,56
11018,11018,47,48,31,67,46
11019,11019,78,77,72,44,71
11020,11020,64,65,53,59,57
11021,11021,77,75,82,59,66
11022,11022,45,45,33,53,32
11023,11023,50,53,53,57,48
11024,11024,68,67,57,66,65
11025,11025,62,54,57,57,61
11026,11026,67,63,59,48,64
11027,11027,62,70,47,61,63
11028,11028,80,78,64,59,67
11029,11029,54,42,56,61,55
11030,11030,71,72,76,64,73
11031,11031,22,31,32,47,29
11032,11032,59,58,63,64,57
11033,11033,68,65,61,59,84
11034,11034,24,17,22,65,26
11035,11035,60,63,66,60,65
11036,11036,81,80,77,57,69
11037,11037,63,66,68,63,59
11038,11038,80,75,68,61,70
11039,11039,68,65,66,60,68
11040,11040,75,76,75,61,71
11041,11041,54,53,55,61,61
11042,11042,56,61,55,59,65
11043,11043,76,76,80,58,64
11044,11044,69,68,76,63,77
11045,11045,65,65,60,57,56
11046,11046,70,66,68,59,67
11047,11047,84,78,78,62,64
11048,11048,66,66,65,61,63
11049,11049,60,65,61,60,67
11050,11050,68,89,85,58,89
11051,11051,55,51,59,58,55
11052,11052,69,54,59,62,67
11053,11053,62,64,63,62,71
11054,11054,50,54,55,59,57
11055,11055,52,54,47,61,40
11056,11056,65,63,73,59,69
11057,11057,71,66,75,65,77
11058,11058,80,74,73,62,73
11059,11059,78,76,75,62,60
11060,11060,45,49,35,67,46
11061,11061,68,73,62,62,66
11062,11062,35,39,43,56,32
11063,11063,80,82,76,57,71
11064,11064,76,73,64,56,61
11065,11065,76,74,80,62,76
11066,11066,69,71,75,62,77
11067,11067,63,83,65,58,81
11068,11068,66,62,57,55,58
11069,11069,53,64,73,65,58
11070,11070,74,75,76,58,75
11071,11071,71,74,72,57,67
11072,11072,67,69,57,51,55
11073,11073,66,65,57,62,83
11074,11074,46,34,30,59,47
11075,11075,36,37,32,53,38
11076,11076,80,84,52,64,56
11077,11077,63,68,63,59,60
11078,11078,64,72,60,61,58
11079,11079,60,61,58,60,71
11080,11080,71,75,54,58,65
11081,11081,78,80,80,49,80
11082,11082,45,42,35,57,58
11083,11083,44,48,59,58,36
11084,11084,75,77,76,59,78
11085,11085,65,68,72,63,76
11086,11086,82,79,78,59,61
11087,11087,71,64,75,58,72
11088,11088,47,54,45,63,44
11089,11089,76,74,65,60,67
11090,11090,88,90,88,58,79
11091,11091,60,64,42,55,38
11092,11092,75,77,70,60,72
11093,11093,67,57,57,57,69
11094,11094,74,72,69,53,64
11095,11095,35,30,31,61,42
11096,11096,54,58,38,59,64
11097,11097,28,32,31,70,32
11098,11098,28,24,30,60,27
11099,11099,78,91,78,53,63
11100,11100,48,60,51,55,55
11101,11101,74,75,74,58,73
11102,11102,61,59,51,55,53
11103,11103,65,65,69,65,69
11104,11104,70,72,69,62,71
11105,11105,55,63,64,62,65
11106,11106,36,36,40,57,50
11107,11107,57,59,72,63,73
11108,11108,75,73,70,60,66
11109,11109,26,31,21,62,46
11110,11110,53,60,48,54,32
11111,11111,41,48,35,58,50
11112,11112,30,35,32,58,32
11113,11113,52,32,65,67,59
11114,11114,59,55,60,66,56
11115,11115,67,66,70,64,62
11116,11116,54,55,67,63,69
11117,11117,73,76,63,60,59
11118,11118,23,20,42,57,34
11119,11119,79,74,90,64,87
11120,11120,72,71,59,62,65
11121,11121,70,79,51,56,53
11122,11122,83,77,68,62,69
11123,11123,71,61,74,66,68
11124,11124,67,73,63,59,57
11125,11125,62,63,64,63,66
11126,11126,51,55,70,66,72
11127,11127,87,83,75,62,76
11128,11128,81,71,78,59,82
11129,11129,35,32,55,66,77
11130,11130,58,69,59,62,58
11131,11131,49,48,59,61,58
11132,11132,73,78,70,70,74
11133,11133,74,78,67,59,56
11134,11134,33,31,56,51,64
11135,11135,63,64,50,58,65
11136,11136,64,61,65,63,71
11137,11137,73,73,66,66,68
11138,11138,67,66,70,59,69
11139,11139,72,73,72,60,71
11140,11140,74,80,71,63,68
11141,11141,73,75,72,59,59
11142,11142,55,53,59,57,56
11143,11143,72,74,82,60,72
11144,11144,78,78,80,52,72
11145,11145,18,32,35,55,23
11146,11146,68,68,79,51,61
11147,11147,66,64,71,57,74
11148,11148,79,77,75,57,72
11149,11149,72,75,77,56,90
11150,11150,62,65,46,63,59
11151,11151,62,66,59,60,56
11152,11152,48,43,39,57,43
11153,11153,79,79,73,61,46
11154,11154,72,75,71,61,63
11155,11155,31,32,36,59,51
11156,11156,17,18,36,56,49
11157,11157,73,64,72,61,79
11158,11158,80,80,81,62,80
11159,11159,79,74,66,68,69
11160,11160,78,76,64,61,41
11161,11161,68,69,64,62,53
11162,11162,72,65,67,66,68
11163,11163,69,68,54,54,49
11164,11164,64,58,61,58,58
11165,11165,76,74,64,58,60
11166,11166,30,30,31,59,33
11167,11167,73,68,76,59,83
11168,11168,68,78,81,62,83
11169,11169,49,50,47,63,67
11170,11170,74,68,86,67,89
11171,11171,75,82,77,63,72
11172,11172,32,52,67,63,56
11173,11173,46,49,53,65,52
11174,11174,77,72,81,64,79
11175,11175,69,65,75,58,88
11176,11176,88,84,84,53,73
11177,11177,68,68,68,64,75
11178,11178,23,26,22,77,35
11179,11179,39,40,45,53,55
11180,11180,83,77,82,61,71
11181,11181,86,84,79,53,68
11182,11182,55,52,59,59,48
11183,11183,34,37,40,58,38
11184,11184,69,74,77,61,76
11185,11185,69,60,65,62,63
11186,11186,55,63,58,55,38
11187,11187,76,78,76,57,68
11188,11188,58,72,37,63,36
11189,11189,68,67,74,57,82
11190,11190,69,72,75,52,81
11191,11191,66,66,67,64,68
11192,11192,71,59,80,58,90
11193,11193,59,59,52,60,79
11194,11194,64,59,70,61,73
11195,11195,64,67,64,58,54
11196,11196,73,70,80,57,83
11197,11197,75,71,79,61,82
11198,11198,54,54,39,63,39
11199,11199,58,55,52,59,55
11200,11200,71,77,70,55,65
11201,11201,60,63,48,64,57
11202,11202,67,64,64,62,69
11203,11203,89,89,86,56,77
11204,11204,78,77,80,54,69
11205,11205,77,68,85,58,80
11206,11206,43,52,36,49,51
11207,11207,55,48,55,60,55
11208,11208,73,75,79,54,80
11209,11209,49,52,48,55,51
11210,11210,81,81,77,60,73
11211,11211,65,74,68,58,49
11212,11212,72,66,60,65,59
11213,11213,51,58,36,59,63
11214,11214,63,67,54,59,49
11215,11215,73,71,61,60,72
11216,11216,71,45,87,67,85
11217,11217,82,75,70,59,74
11218,11218,48,47,35,55,53
11219,11219,83,81,72,55,67
11220,11220,54,65,71,63,55
11221,11221,84,82,71,59,79
11222,11222,71,73,66,64,67
11223,11223,38,44,58,55,56
11224,11224,80,82,76,54,72
11225,11225,55,50,46,58,48
11226,11226,75,77,81,52,71
11227,11227,33,43,35,59,46
11228,11228,64,77,72,65,67
11229,11229,42,55,60,61,61
11230,11230,71,69,74,58,71
11231,11231,79,77,81,58,77
11232,11232,53,58,51,62,49
11233,11233,66,70,71,57,79
11234,11234,39,44,34,53,21
11235,11235,77,79,82,65,67
11236,11236,68,70,52,56,52
11237,11237,61,65,69,67,71
11238,11238,60,75,38,59,42
11239,11239,71,76,66,63,57
11240,11240,57,53,36,59,49
11241,11241,39,43,45,68,42
11242,11242,57,58,36,63,41
11243,11243,66,70,72,62,75
11244,11244,53,52,48,59,48
11245,11245,69,68,60,59,64
11246,11246,75,73,72,61,74
11247,11247,71,71,70,56,69
11248,11248,67,64,73,61,73
11249,11249,75,67,49,61,62
11250,11250,62,65,60,62,52
11251,11251,72,69,66,58,56
11252,11252,59,61,64,58,68
11253,11253,69,73,62,59,49
11254,11254,59,63,66,62,75
11255,11255,69,69,66,67,69
11256,11256,61,64,53,55,56
11257,11257,66,65,64,65,67
11258,11258,74,72,75,63,70
11259,11259,45,52,44,50,53
11260,11260,80,72,68,63,67
11261,11261,71,76,71,60,71
11262,11262,82,78,75,56,72
11263,11263,70,75,76,62,73
11264,11264,75,80,72,60,69
11265,11265,63,64,59,57,54
11266,11266,63,52,54,59,66
11267,11267,52,38,59,69,75
11268,11268,79,78,77,56,72
11269,11269,74,70,73,61,77
11270,11270,23,27,27,56,23
11271,11271,79,81,75,60,71
11272,11272,57,60,67,64,68
11273,11273,74,72,72,63,77
11274,11274,29,30,29,65,28
11275,11275,63,64,65,62,64
11276,11276,67,67,75,57,65
11277,11277,54,51,34,61,44
11278,11278,76,77,72,66,61
11279,11279,67,61,63,57,57
11280,11280,34,26,43,57,41
11281,11281,70,68,66,56,73
11282,11282,77,73,70,68,72
11283,11283,62,66,68,62,67
11284,11284,68,73,52,55,37
11285,11285,76,76,77,58,70
11286,11286,38,19,23,56,54
11287,11287,63,58,57,58,55
11288,11288,76,68,74,56,63
11289,11289,55,62,43,58,53
11290,11290,71,72,74,63,72
11291,11291,52,52,57,60,62
11292,11292,69,69,58,58,66
11293,11293,52,49,59,50,61
11294,11294,79,72,84,59,77
11295,11295,48,52,49,60,48
11296,11296,68,74,62,56,57
11297,11297,80,78,76,54,71
11298,11298,67,69,75,65,74
11299,11299,60,60,62,68,70
11300,11300,72,65,84,64,69
11301,11301,73,72,67,58,39
11302,11302,75,78,81,60,80
11303,11303,77,80,88,64,80
11304,11304,59,56,54,62,53
11305,11305,68,74,71,60,61
11306,11306,67,55,65,56,75
11307,11307,74,80,65,55,64
11308,11308,30,46,47,62,32
11309,11309,59,63,59,61,59
11310,11310,66,68,68,64,71
11311,11311,81,80,85,65,79
11312,11312,86,83,83,62,72
11313,11313,72,73,69,60,69
11314,11314,44,47,48,55,42
11315,11315,52,53,51,62,51
11316,11316,82,84,73,56,67
11317,11317,67,66,73,58,70
11318,11318,20,34,35,63,40
11319,11319,54,49,52,55,37
11320,11320,65,67,49,64,73
11321,11321,67,78,71,58,68
11322,11322,64,69,64,62,57
11323,11323,84,85,77,56,69
11324,11324,64,57,60,63,75
11325,11325,34,34,32,60,31
11326,11326,65,70,64,60,72
11327,11327,54,66,70,66,66
11328,11328,68,73,64,58,89
11329,11329,75,80,75,64,70
11330,11330,68,70,63,61,68
11331,11331,28,25,42,58,28
11332,11332,66,60,58,63,64
11333,11333,73,75,71,56,68
11334,11334,66,69,60,58,59
11335,11335,22,37,36,61,30
11336,11336,58,58,47,60,50
11337,11337,80,75,82,67,67
11338,11338,68,67,69,70,73
11339,11339,63,62,86,57,77
11340,11340,69,68,67,65,69
11341,11341,65,68,62,66,62
11342,11342,70,64,67,57,79
11343,11343,68,71,63,61,63
11344,11344,74,81,62,52,56
11345,11345,73,68,74,64,77
11346,11346,31,34,32,65,55
11347,11347,86,78,83,51,84
11348,11348,82,83,75,64,77
11349,11349,69,70,57,58,58
11350,11350,84,77,80,55,80
11351,11351,72,69,73,59,71
11352,11352,80,81,73,55,74
11353,11353,63,68,66,69,59
11354,11354,69,67,71,62,78
11355,11355,66,69,65,59,67
11356,11356,73,74,78,67,82
11357,11357,61,66,67,65,69
11358,11358,30,23,24,51,48
11359,11359,74,73,70,59,78
11360,11360,75,72,67,59,59
11361,11361,84,83,81,54,70
11362,11362,71,67,65,59,68
11363,11363,50,58,50,61,51
11364,11364,74,74,70,62,79
11365,11365,38,32,53,62,40
11366,11366,57,53,59,60,58
11367,11367,51,54,37,62,30
11368,11368,81,83,75,62,59
11369,11369,85,79,76,59,78
11370,11370,67,67,57,61,71
11371,11371,62,67,65,62,64
11372,11372,47,49,39,62,51
11373,11373,67,72,58,63,70
11374,11374,60,55,58,60,52
11375,11375,69,65,73,60,61
11376,11376,59,63,53,45,54
11377,11377,51,49,53,63,50
11378,11378,71,73,69,64,57
11379,11379,31,28,39,58,31
11380,11380,70,71,70,60,67
11381,11381,57,61,69,58,66
11382,11382,63,70,73,62,70
11383,11383,48,51,70,62,62
11384,11384,61,63,50,58,55
11385,11385,56,51,58,69,78
11386,11386,71,69,65,52,71
11387,11387,69,73,70,56,62
11388,11388,42,42,48,63,63
11389,11389,70,66,66,65,70
11390,11390,72,60,69,58,72
11391,11391,58,60,45,48,38
11392,11392,69,68,74,69,82
11393,11393,64,71,52,60,32
11394,11394,55,55,70,72,77
11395,11395,70,67,62,65,59
11396,11396,73,75,81,53,82
11397,11397,76,75,73,49,82
11398,11398,77,68,71,57,69
11399,11399,51,61,52,58,45
11400,11400,72,75,73,53,68
11401,11401,75,75,77,63,72
11402,11402,69,72,68,57,78
11403,11403,71,69,70,60,73
11404,11404,66,64,73,60,70
11405,11405,65,67,77,59,78
11406,11406,62,51,64,69,73
11407,11407,73,73,75,55,63
11408,11408,61,63,76,63,72
11409,11409,73,68,83,63,87
11410,11410,72,75,65,55,62
11411,11411,42,40,38,65,37
11412,11412,53,66,53,70,49
11413,11413,41,40,35,56,58
11414,11414,60,54,69,62,81
11415,11415,74,71,76,57,75
11416,11416,62,71,65,62,61
11417,11417,68,62,58,62,55
11418,11418,44,44,31,50,60
11419,11419,74,76,75,57,56
11420,11420,74,76,73,58,88
11421,11421,87,86,76,61,62
11422,11422,76,74,71,56,73
11423,11423,78,80,84,56,86
11424,11424,55,54,64,64,67
11425,11425,29,29,58,59,32
11426,11426,60,70,71,64,76
11427,11427,54,55,48,48,59
11428,11428,77,79,78,61,76
11429,11429,21,18,24,40,21
11430,11430,55,61,43,56,34
11431,11431,63,63,65,64,61
11432,11432,74,73,72,57,69
11433,11433,67,58,62,63,60
11434,11434,72,75,66,60,61
11435,11435,68,70,86,68,80
11436,11436,60,68,49,60,64
11437,11437,66,67,65,57,59
11438,11438,59,63,52,56,45
11439,11439,67,65,62,53,69
11440,11440,75,76,57,55,71
11441,11441,74,72,68,60,61
11442,11442,72,71,68,64,62
11443,11443,66,67,62,60,54
11444,11444,66,67,59,60,67
11445,11445,63,63,68,64,68
11446,11446,84,78,82,60,84
11447,11447,34,45,45,50,66
11448,11448,64,73,64,58,59
11449,11449,75,69,65,60,54
11450,11450,40,46,55,63,60
11451,11451,77,79,74,66,65
11452,11452,71,78,45,55,52
11453,11453,66,80,69,58,48
11454,11454,58,53,66,62,72
11455,11455,69,72,63,57,77
11456,11456,42,52,33,63,37
11457,11457,73,67,82,60,83
11458,11458,49,60,46,60,41
11459,11459,66,74,66,62,68
11460,11460,73,70,68,52,79
11461,11461,46,40,40,52,40
11462,11462,78,77,75,57,73
11463,11463,82,83,75,55,76
11464,11464,52,50,63,65,46
11465,11465,55,62,62,63,54
11466,11466,71,66,78,72,90
11467,11467,71,74,82,52,83
11468,11468,77,73,75,52,69
11469,11469,31,32,26,60,33
11470,11470,79,83,61,46,69
11471,11471,58,56,38,53,29
11472,11472,83,91,66,61,52
11473,11473,74,78,65,61,72
11474,11474,91,93,87,53,79
11475,11475,74,72,73,60,74
11476,11476,71,75,71,55,67
11477,11477,33,39,52,68,57
11478,11478,67,70,70,72,60
11479,11479,76,76,68,57,58
11480,11480,70,71,32,64,48
11481,11481,64,59,39,62,53
11482,11482,85,83,81,59,83
11483,11483,43,44,32,46,43
11484,11484,79,80,76,58,77
11485,11485,67,63,70,62,76
11486,11486,68,70,61,61,70
11487,11487,73,75,71,55,80
11488,11488,81,77,82,61,79
11489,11489,59,55,56,57,64
11490,11490,69,75,73,59,73
11491,11491,64,71,41,60,43
11492,11492,27,28,30,56,27
11493,11493,75,71,64,58,63
11494,11494,85,85,72,49,73
11495,11495,27,31,25,46,29
11496,11496,51,59,40,62,61
11497,11497,72,69,78,51,78
11498,11498,65,59,63,62,42
11499,11499,84,85,82,53,81
11500,11500,70,68,60,59,60
11501,11501,67,73,69,59,47
11502,11502,77,75,71,63,73
11503,11503,22,23,26,62,49
11504,11504,58,66,53,64,52
11505,11505,77,78,79,54,79
11506,11506,64,62,62,60,69
11507,11507,69,72,70,59,57
11508,11508,66,67,58,64,66
11509,11509,77,78,76,58,84
11510,11510,62,58,55,56,72
11511,11511,87,81,75,58,71
11512,11512,77,73,65,53,78
11513,11513,44,64,41,51,30
11514,11514,71,66,57,57,54
11515,11515,53,49,54,66,63
11516,11516,73,72,77,63,88
11517,11517,66,66,67,62,65
11518,11518,65,69,69,59,73
11519,11519,68,64,70,58,72
11520,11520,35,32,28,56,45
11521,11521,76,73,66,63,64
11522,11522,92,93,92,48,75
11523,11523,59,63,67,61,66
11524,11524,72,74,75,53,77
11525,11525,53,65,40,65,34
11526,11526,49,46,33,56,38
11527,11527,73,70,74,57,77
11528,11528,70,70,75,56,70
11529,11529,63,65,65,70,53
11530,11530,68,75,69,60,67
11531,11531,70,80,52,60,61
11532,11532,78,79,76,64,76
11533,11533,34,36,42,56,32
11534,11534,73,74,74,64,60
11535,11535,55,64,56,64,63
11536,11536,66,42,70,63,60
11537,11537,15,35,34,58,48
11538,11538,64,61,83,66,92
11539,11539,68,77,66,60,53
11540,11540,80,72,75,56,81
11541,11541,52,59,52,63,57
11542,11542,58,58,54,66,58
11543,11543,81,83,69,55,74
11544,11544,55,48,62,66,64
11545,11545,83,81,70,60,72
11546,11546,69,71,55,62,55
11547,11547,64,40,60,62,62
11548,11548,75,73,72,64,62
11549,11549,70,73,68,55,70
11550,11550,63,60,55,59,62
11551,11551,82,78,82,58,84
