int_power_id,int_player_id,int_shot_power,int_jumping,int_stamina,int_strength,int_long_shots
8570,8570,56,29,31,31,37
8571,8571,45,58,30,64,12
8572,8572,63,64,66,60,60
8573,8573,70,75,75,71,56
8574,8574,62,69,67,69,48
8575,8575,62,80,78,65,58
8576,8576,35,70,80,67,34
8577,8577,78,49,67,63,68
8578,8578,67,66,53,82,66
8579,8579,35,65,73,66,34
8580,8580,53,72,71,80,38
8581,8581,49,84,50,71,25
8582,8582,49,75,58,69,27
8583,8583,59,60,33,69,11
8584,8584,53,72,78,59,49
8585,8585,46,55,68,77,27
8586,8586,72,66,72,71,59
8587,8587,69,66,68,62,68
8588,8588,56,81,81,70,53
8589,8589,37,70,68,80,16
8590,8590,64,50,71,64,63
8591,8591,63,62,70,61,72
8592,8592,73,43,59,56,67
8593,8593,54,67,64,63,46
8594,8594,55,69,74,68,48
8595,8595,67,78,86,76,60
8596,8596,55,69,79,57,55
8597,8597,59,73,76,72,49
8598,8598,66,58,71,65,56
8599,8599,47,60,67,80,31
8600,8600,62,56,63,39,58
8601,8601,58,62,73,62,59
8602,8602,75,66,70,73,72
8603,8603,56,54,58,63,39
8604,8604,66,74,51,72,55
8605,8605,63,61,64,33,64
8606,8606,69,60,69,60,62
8607,8607,47,62,37,61,18
8608,8608,73,79,84,86,53
8609,8609,67,53,78,75,56
8610,8610,55,83,82,63,54
8611,8611,59,75,72,70,53
8612,8612,54,65,76,69,51
8613,8613,52,75,70,82,50
8614,8614,65,63,55,71,58
8615,8615,62,65,66,60,55
8616,8616,68,76,61,73,63
8617,8617,58,84,67,84,50
8618,8618,45,65,44,58,16
8619,8619,62,75,75,70,48
8620,8620,64,69,66,60,61
8621,8621,52,58,43,74,18
8622,8622,49,68,72,71,56
8623,8623,71,68,64,83,70
8624,8624,67,72,67,75,63
8625,8625,39,71,63,72,22
8626,8626,69,69,52,64,58
8627,8627,63,64,72,63,45
8628,8628,63,33,57,40,59
8629,8629,58,72,71,70,59
8630,8630,68,83,56,49,61
8631,8631,70,62,60,75,61
8632,8632,40,74,62,63,40
8633,8633,67,61,41,57,63
8634,8634,47,58,32,70,14
8635,8635,70,56,27,57,64
8636,8636,57,70,60,58,58
8637,8637,67,75,71,53,62
8638,8638,42,65,80,74,38
8639,8639,72,78,69,37,65
8640,8640,61,67,63,75,64
8641,8641,55,66,54,63,46
8642,8642,68,32,34,53,64
8643,8643,72,75,74,67,58
8644,8644,58,52,69,52,53
8645,8645,62,77,69,54,48
8646,8646,52,46,23,40,16
8647,8647,69,69,50,68,66
8648,8648,65,86,63,31,62
8649,8649,56,79,76,73,60
8650,8650,49,86,67,81,22
8651,8651,62,59,65,53,63
8652,8652,36,58,69,53,32
8653,8653,50,34,56,80,41
8654,8654,45,84,77,86,38
8655,8655,65,90,53,55,67
8656,8656,41,76,73,81,24
8657,8657,43,63,60,50,30
8658,8658,48,83,66,64,20
8659,8659,74,48,59,53,67
8660,8660,46,80,68,72,32
8661,8661,44,89,73,77,30
8662,8662,59,71,65,63,48
8663,8663,70,67,74,70,64
8664,8664,71,70,63,77,67
8665,8665,67,56,67,58,59
8666,8666,65,73,72,76,60
8667,8667,50,77,72,75,35
8668,8668,44,81,71,72,58
8669,8669,44,59,29,56,8
8670,8670,47,60,52,53,66
8671,8671,67,58,72,70,68
8672,8672,54,82,79,66,56
8673,8673,69,42,71,34,52
8674,8674,62,83,72,58,50
8675,8675,72,72,45,66,65
8676,8676,62,67,71,66,55
8677,8677,56,62,66,72,58
8678,8678,77,65,70,75,70
8679,8679,73,56,65,59,62
8680,8680,67,60,56,77,50
8681,8681,62,80,79,67,60
8682,8682,57,66,73,62,58
8683,8683,63,61,58,53,59
8684,8684,67,77,73,71,57
8685,8685,55,61,84,65,66
8686,8686,47,60,77,66,39
8687,8687,59,80,65,76,42
8688,8688,44,60,41,65,11
8689,8689,50,59,72,68,49
8690,8690,68,71,64,67,60
8691,8691,66,71,67,34,63
8692,8692,63,58,76,66,64
8693,8693,61,61,65,64,53
8694,8694,68,75,58,71,65
8695,8695,45,82,25,58,16
8696,8696,63,64,58,67,59
8697,8697,62,60,71,68,40
8698,8698,68,70,72,60,60
8699,8699,64,68,66,62,58
8700,8700,74,57,71,82,39
8701,8701,47,68,31,65,12
8702,8702,65,48,68,43,56
8703,8703,35,79,74,58,49
8704,8704,51,84,74,58,40
8705,8705,62,58,75,60,53
8706,8706,73,78,83,76,70
8707,8707,65,84,80,70,60
8708,8708,63,85,80,73,58
8709,8709,67,59,62,57,64
8710,8710,41,76,71,72,33
8711,8711,68,46,55,56,58
8712,8712,69,89,77,79,65
8713,8713,55,84,71,82,46
8714,8714,51,77,74,77,44
8715,8715,63,55,74,60,60
8716,8716,57,64,74,77,48
8717,8717,59,91,82,68,56
8718,8718,67,47,69,64,57
8719,8719,53,70,69,71,52
8720,8720,73,57,77,72,61
8721,8721,64,67,60,75,66
8722,8722,51,65,78,72,39
8723,8723,75,72,66,65,70
8724,8724,52,77,66,70,40
8725,8725,66,34,55,80,64
8726,8726,45,65,67,80,24
8727,8727,39,77,73,74,28
8728,8728,37,80,67,72,20
8729,8729,39,78,68,80,23
8730,8730,70,33,67,77,63
8731,8731,62,58,80,61,51
8732,8732,65,42,68,56,64
8733,8733,70,63,54,71,55
8734,8734,64,45,67,90,61
8735,8735,53,66,59,58,52
8736,8736,50,84,83,89,36
8737,8737,76,68,50,61,70
8738,8738,42,72,59,75,22
8739,8739,32,79,69,83,20
8740,8740,65,73,77,68,64
8741,8741,66,62,65,51,59
8742,8742,58,53,58,50,49
8743,8743,55,59,72,64,56
8744,8744,78,73,74,62,68
8745,8745,59,75,77,75,58
8746,8746,66,76,53,75,60
8747,8747,71,59,63,40,61
8748,8748,63,61,64,68,64
8749,8749,67,63,76,67,65
8750,8750,68,58,75,67,66
8751,8751,60,70,72,71,45
8752,8752,50,62,52,65,58
8753,8753,45,37,85,59,33
8754,8754,44,63,28,51,19
8755,8755,72,69,72,66,70
8756,8756,46,51,69,35,51
8757,8757,48,54,48,52,56
8758,8758,73,45,69,90,66
8759,8759,61,70,84,59,54
8760,8760,51,74,73,82,37
8761,8761,43,68,73,82,42
8762,8762,62,74,80,66,61
8763,8763,61,66,69,48,49
8764,8764,60,82,83,74,49
8765,8765,57,72,88,81,42
8766,8766,72,45,68,68,62
8767,8767,72,47,62,61,72
8768,8768,69,73,73,79,56
8769,8769,63,59,62,75,68
8770,8770,61,68,81,73,55
8771,8771,44,55,50,66,12
8772,8772,74,70,67,48,65
8773,8773,67,66,68,65,66
8774,8774,61,66,75,65,67
8775,8775,58,75,68,76,41
8776,8776,58,73,64,80,29
8777,8777,70,63,70,90,69
8778,8778,62,70,81,73,62
8779,8779,52,42,36,59,14
8780,8780,47,43,33,42,12
8781,8781,60,78,71,65,64
8782,8782,65,76,70,73,65
8783,8783,51,76,73,48,40
8784,8784,62,75,80,71,52
8785,8785,52,81,73,68,22
8786,8786,60,91,68,35,57
8787,8787,45,56,27,38,9
8788,8788,64,77,74,70,53
8789,8789,77,76,83,79,61
8790,8790,68,71,74,61,70
8791,8791,70,59,75,69,65
8792,8792,63,72,49,67,62
8793,8793,66,71,71,61,67
8794,8794,49,70,41,60,12
8795,8795,65,79,79,69,58
8796,8796,69,45,37,32,70
8797,8797,68,59,84,60,68
8798,8798,58,61,67,59,52
8799,8799,43,68,70,54,32
8800,8800,70,65,62,66,67
8801,8801,66,72,84,73,58
8802,8802,65,64,47,47,57
8803,8803,44,68,70,54,37
8804,8804,66,59,66,68,61
8805,8805,64,54,68,82,60
8806,8806,68,76,67,89,62
8807,8807,58,64,63,61,57
8808,8808,75,74,74,68,63
8809,8809,60,76,80,77,55
8810,8810,35,76,75,75,24
8811,8811,48,74,68,72,42
8812,8812,69,52,53,48,60
8813,8813,64,86,67,51,61
8814,8814,48,60,39,61,18
8815,8815,68,47,62,63,66
8816,8816,29,56,72,48,35
8817,8817,59,63,75,74,61
8818,8818,55,49,80,64,58
8819,8819,65,44,62,60,56
8820,8820,46,64,40,68,13
8821,8821,65,57,72,65,45
8822,8822,24,68,65,60,28
8823,8823,43,72,64,75,21
8824,8824,70,70,72,82,58
8825,8825,35,79,70,77,21
8826,8826,78,74,57,84,65
8827,8827,46,58,31,52,12
8828,8828,56,58,65,78,48
8829,8829,48,64,63,57,51
8830,8830,62,33,52,65,49
8831,8831,61,73,56,73,60
8832,8832,62,57,68,70,63
8833,8833,75,72,77,68,69
8834,8834,49,69,37,59,19
8835,8835,48,72,58,52,34
8836,8836,52,57,72,54,56
8837,8837,72,71,70,70,71
8838,8838,38,72,61,66,43
8839,8839,57,76,69,81,48
8840,8840,69,61,69,67,60
8841,8841,56,62,83,62,44
8842,8842,72,80,61,59,68
8843,8843,47,59,38,69,13
8844,8844,52,57,41,66,11
8845,8845,71,85,34,73,46
8846,8846,61,40,51,66,65
8847,8847,59,81,70,56,58
8848,8848,49,57,28,76,16
8849,8849,75,90,89,70,65
8850,8850,60,62,83,66,55
8851,8851,68,78,72,68,62
8852,8852,66,54,71,65,41
8853,8853,48,62,21,57,8
8854,8854,64,60,80,68,62
8855,8855,75,34,64,52,72
8856,8856,68,63,71,68,70
8857,8857,41,76,63,77,24
8858,8858,47,60,65,34,45
8859,8859,52,49,72,84,19
8860,8860,37,67,57,85,18
8861,8861,66,59,66,59,55
8862,8862,50,56,64,60,58
8863,8863,54,68,56,86,30
8864,8864,48,66,35,69,11
8865,8865,71,71,68,67,59
8866,8866,46,70,28,63,13
8867,8867,69,50,63,69,66
8868,8868,53,64,78,77,54
8869,8869,55,55,71,59,48
8870,8870,63,58,65,65,65
8871,8871,65,62,57,63,67
8872,8872,56,70,70,71,37
8873,8873,56,50,74,70,35
8874,8874,65,68,71,75,60
8875,8875,49,59,65,58,52
8876,8876,72,66,77,73,66
8877,8877,65,90,69,73,57
8878,8878,64,63,64,63,59
8879,8879,59,52,72,57,45
8880,8880,67,59,64,65,60
8881,8881,60,71,67,65,66
8882,8882,65,71,62,74,63
8883,8883,58,76,66,77,46
8884,8884,71,65,67,70,66
8885,8885,66,81,60,66,61
8886,8886,52,62,59,75,46
8887,8887,74,56,71,66,69
8888,8888,58,62,25,70,60
8889,8889,71,69,72,67,70
8890,8890,71,77,51,74,65
8891,8891,57,67,78,68,50
8892,8892,71,57,69,58,58
8893,8893,72,67,57,86,61
8894,8894,61,63,68,67,59
8895,8895,64,73,74,49,53
8896,8896,56,82,47,82,44
8897,8897,40,60,68,66,38
8898,8898,51,59,75,65,42
8899,8899,58,63,73,71,62
8900,8900,55,82,85,65,58
8901,8901,69,71,76,68,61
8902,8902,54,68,78,69,49
8903,8903,65,80,80,76,61
8904,8904,63,83,71,72,56
8905,8905,70,70,71,70,66
8906,8906,50,60,38,70,14
8907,8907,38,70,77,74,33
8908,8908,62,73,47,71,52
8909,8909,54,57,59,60,48
8910,8910,44,67,34,79,13
8911,8911,62,46,83,55,55
8912,8912,66,71,71,64,64
8913,8913,71,71,58,70,63
8914,8914,66,92,72,41,64
8915,8915,48,59,30,59,13
8916,8916,54,57,81,75,44
8917,8917,58,65,64,60,66
8918,8918,51,71,74,83,47
8919,8919,69,63,64,89,64
8920,8920,40,81,69,68,22
8921,8921,34,64,65,68,37
8922,8922,46,77,78,77,35
8923,8923,58,63,68,72,56
8924,8924,55,71,75,68,57
8925,8925,56,83,71,68,52
8926,8926,48,58,67,75,32
8927,8927,42,67,29,65,10
8928,8928,47,67,15,51,12
8929,8929,65,54,65,29,67
8930,8930,51,81,78,75,35
8931,8931,63,74,75,63,64
8932,8932,60,48,68,56,55
8933,8933,61,68,83,76,62
8934,8934,60,65,75,48,50
8935,8935,65,70,72,60,56
8936,8936,64,68,65,67,59
8937,8937,32,63,61,63,25
8938,8938,54,68,63,72,23
8939,8939,59,58,55,74,63
8940,8940,72,73,62,62,68
8941,8941,55,64,60,75,39
8942,8942,68,65,70,81,60
8943,8943,31,78,60,73,23
8944,8944,46,80,60,85,27
8945,8945,67,67,70,66,49
8946,8946,60,70,62,68,59
8947,8947,65,72,72,70,66
8948,8948,44,77,72,90,27
8949,8949,72,81,71,80,37
8950,8950,73,63,68,84,58
8951,8951,47,75,26,62,15
8952,8952,61,84,83,72,66
8953,8953,52,60,82,59,58
8954,8954,49,56,76,82,45
8955,8955,63,58,70,58,61
8956,8956,57,65,76,73,55
8957,8957,64,64,71,55,53
8958,8958,48,65,31,59,11
8959,8959,74,75,79,77,58
8960,8960,75,72,66,77,63
8961,8961,57,75,77,73,59
8962,8962,48,70,73,70,31
8963,8963,70,60,77,66,56
8964,8964,46,71,44,74,39
8965,8965,61,74,69,74,43
8966,8966,74,61,67,57,69
8967,8967,72,69,65,67,67
8968,8968,68,70,70,51,52
8969,8969,37,65,60,63,18
8970,8970,44,51,22,71,11
8971,8971,60,70,67,52,57
8972,8972,74,75,74,75,67
8973,8973,65,40,57,61,63
8974,8974,65,73,71,69,63
8975,8975,64,72,63,64,63
8976,8976,44,72,77,82,52
8977,8977,55,70,74,53,51
8978,8978,47,76,74,83,43
8979,8979,40,70,67,80,16
8980,8980,64,49,40,57,62
8981,8981,65,62,52,64,58
8982,8982,73,81,64,88,52
8983,8983,49,74,30,56,20
8984,8984,69,30,70,62,62
8985,8985,62,70,75,73,45
8986,8986,42,60,65,64,40
8987,8987,64,64,83,61,58
8988,8988,66,64,74,60,64
8989,8989,79,73,57,61,61
8990,8990,62,72,40,64,63
8991,8991,72,67,63,56,60
8992,8992,58,56,68,87,49
8993,8993,70,84,80,57,57
8994,8994,64,40,65,32,50
8995,8995,41,83,62,66,43
8996,8996,69,71,82,69,58
8997,8997,50,34,62,76,21
8998,8998,59,55,42,61,63
8999,8999,64,72,66,89,43
9000,9000,32,70,81,70,26
9001,9001,66,82,80,72,65
9002,9002,73,36,68,74,66
9003,9003,67,79,84,69,64
9004,9004,51,72,79,77,63
9005,9005,67,72,73,71,49
9006,9006,51,43,31,55,9
9007,9007,57,74,65,84,38
9008,9008,62,58,85,63,53
9009,9009,68,33,67,50,60
9010,9010,62,44,52,61,49
9011,9011,69,92,84,77,31
9012,9012,53,70,63,83,38
9013,9013,59,69,78,78,54
9014,9014,49,66,65,72,37
9015,9015,75,89,65,85,52
9016,9016,47,34,18,31,9
9017,9017,71,48,69,64,65
9018,9018,68,34,70,79,57
9019,9019,58,70,67,65,52
9020,9020,44,57,30,65,8
9021,9021,80,51,54,65,73
9022,9022,71,65,60,73,46
9023,9023,35,65,78,70,20
9024,9024,63,68,72,64,45
9025,9025,64,68,60,65,67
9026,9026,64,64,75,68,65
9027,9027,77,59,80,78,55
9028,9028,44,55,24,65,10
9029,9029,64,70,75,51,57
9030,9030,69,68,61,31,54
9031,9031,56,69,71,73,42
9032,9032,56,61,74,77,54
9033,9033,70,75,75,78,63
9034,9034,60,64,68,60,56
9035,9035,48,77,67,34,54
9036,9036,48,57,24,58,15
9037,9037,44,46,17,37,17
9038,9038,71,66,68,72,62
9039,9039,69,73,60,73,58
9040,9040,63,74,90,77,52
9041,9041,68,76,79,68,56
9042,9042,60,57,63,59,54
9043,9043,44,38,20,68,7
9044,9044,54,90,67,72,40
9045,9045,68,76,64,67,50
9046,9046,35,79,72,80,19
9047,9047,68,69,72,73,58
9048,9048,62,74,73,70,55
9049,9049,71,56,71,61,63
9050,9050,73,55,66,81,63
9051,9051,47,65,24,70,12
9052,9052,49,66,49,66,73
9053,9053,68,70,72,77,58
9054,9054,63,70,68,64,58
9055,9055,60,64,76,66,56
9056,9056,55,62,63,70,61
9057,9057,58,67,57,76,66
9058,9058,43,68,72,69,47
9059,9059,59,57,87,74,57
9060,9060,71,75,75,60,64
9061,9061,49,50,81,68,51
9062,9062,29,64,76,66,28
9063,9063,77,92,79,76,58
9064,9064,42,75,75,83,27
9065,9065,64,66,77,58,60
9066,9066,67,47,64,33,36
9067,9067,63,64,85,59,62
9068,9068,29,57,64,67,29
9069,9069,60,64,64,66,58
9070,9070,64,57,80,65,55
9071,9071,70,74,64,81,65
9072,9072,66,71,66,70,59
9073,9073,71,70,49,75,58
9074,9074,62,51,63,51,64
9075,9075,40,63,73,78,33
9076,9076,50,50,37,64,20
9077,9077,45,27,18,37,12
9078,9078,70,80,64,84,63
9079,9079,50,48,40,58,15
9080,9080,68,69,70,64,64
9081,9081,66,39,68,63,56
9082,9082,51,81,63,81,31
9083,9083,61,74,70,62,61
9084,9084,68,80,64,65,55
9085,9085,69,69,69,47,64
9086,9086,56,59,66,67,48
9087,9087,63,59,70,57,66
9088,9088,59,64,69,61,61
9089,9089,70,72,72,70,58
9090,9090,44,70,66,65,45
9091,9091,74,57,52,57,66
9092,9092,59,68,90,64,46
9093,9093,53,74,67,53,47
9094,9094,66,79,75,72,62
9095,9095,66,80,87,63,60
9096,9096,67,69,73,76,60
9097,9097,40,59,80,65,36
9098,9098,64,70,70,57,58
9099,9099,46,70,89,73,38
9100,9100,43,74,64,65,24
9101,9101,39,70,76,66,17
9102,9102,40,74,67,78,37
9103,9103,65,42,69,64,70
9104,9104,47,58,43,52,14
9105,9105,43,78,62,86,25
9106,9106,63,48,75,64,58
9107,9107,67,59,66,59,64
9108,9108,71,70,64,70,64
9109,9109,44,71,63,71,29
9110,9110,63,66,69,47,50
9111,9111,50,61,74,48,63
9112,9112,55,75,72,76,49
9113,9113,78,70,78,67,76
9114,9114,47,51,32,71,12
9115,9115,45,66,73,71,50
9116,9116,76,82,72,77,63
9117,9117,65,57,60,56,65
9118,9118,71,60,90,56,65
9119,9119,64,68,77,68,47
9120,9120,67,62,70,71,66
9121,9121,44,84,56,76,24
9122,9122,45,37,22,55,13
9123,9123,59,70,67,67,58
9124,9124,52,74,60,67,22
9125,9125,35,78,55,76,36
9126,9126,64,65,58,54,59
9127,9127,44,34,21,67,6
9128,9128,47,54,29,68,9
9129,9129,57,73,81,70,52
9130,9130,59,46,79,57,49
9131,9131,39,75,67,85,17
9132,9132,60,61,63,59,57
9133,9133,60,67,53,60,75
9134,9134,33,58,72,64,35
9135,9135,59,77,85,82,52
9136,9136,39,71,51,73,28
9137,9137,72,83,69,58,62
9138,9138,47,65,72,61,46
9139,9139,59,61,73,73,53
9140,9140,66,62,78,61,58
9141,9141,49,91,62,74,40
9142,9142,69,71,85,71,65
9143,9143,66,70,60,56,58
9144,9144,59,69,60,73,40
9145,9145,50,71,45,46,12
9146,9146,67,72,75,60,57
9147,9147,56,72,76,53,51
9148,9148,78,80,50,64,71
9149,9149,67,72,60,72,53
9150,9150,25,73,84,68,50
9151,9151,65,78,82,74,55
9152,9152,65,42,61,67,64
9153,9153,63,59,71,72,55
9154,9154,35,53,81,74,36
9155,9155,35,50,77,72,39
9156,9156,50,66,59,64,35
9157,9157,64,87,84,56,60
9158,9158,66,70,71,73,61
9159,9159,61,58,68,64,36
9160,9160,57,76,68,70,47
9161,9161,59,71,64,38,59
9162,9162,62,53,69,61,52
9163,9163,40,70,70,54,48
9164,9164,32,63,68,63,32
9165,9165,65,67,76,69,51
9166,9166,45,90,63,73,38
9167,9167,38,77,66,74,26
9168,9168,68,86,79,67,57
9169,9169,68,73,65,45,65
9170,9170,68,65,89,68,67
9171,9171,43,73,72,70,26
9172,9172,44,34,18,64,7
9173,9173,75,47,57,90,63
9174,9174,51,63,46,70,39
9175,9175,53,65,57,75,36
9176,9176,50,68,39,58,13
9177,9177,51,67,18,73,6
9178,9178,72,79,49,71,59
9179,9179,64,43,72,73,55
9180,9180,70,65,71,58,68
9181,9181,66,47,78,69,68
9182,9182,70,79,59,59,59
9183,9183,52,47,54,90,27
9184,9184,70,64,79,65,63
9185,9185,70,58,60,57,61
9186,9186,51,91,81,70,53
9187,9187,70,66,53,57,64
9188,9188,41,46,21,57,14
9189,9189,54,44,65,78,36
9190,9190,44,49,63,73,18
9191,9191,53,63,58,55,47
9192,9192,66,57,63,55,62
9193,9193,55,67,68,70,50
9194,9194,60,72,81,68,52
9195,9195,57,68,74,75,47
9196,9196,45,62,31,69,11
9197,9197,69,44,60,67,73
9198,9198,54,60,71,50,35
9199,9199,62,72,84,65,54
9200,9200,51,74,60,82,50
9201,9201,68,86,83,71,61
9202,9202,67,63,66,57,66
9203,9203,60,59,75,69,52
9204,9204,58,84,76,77,53
9205,9205,35,77,68,74,15
9206,9206,57,90,68,81,46
9207,9207,37,42,55,91,23
9208,9208,52,85,60,66,37
9209,9209,60,59,67,64,62
9210,9210,65,83,88,71,49
9211,9211,47,55,17,77,5
9212,9212,57,59,70,65,58
9213,9213,66,84,75,76,53
9214,9214,35,91,60,66,13
9215,9215,44,63,73,71,38
9216,9216,69,90,56,69,61
9217,9217,68,79,70,75,62
9218,9218,73,75,89,80,68
9219,9219,48,81,73,62,37
9220,9220,77,79,81,78,70
9221,9221,76,56,54,85,58
9222,9222,49,73,78,71,39
9223,9223,53,69,79,81,38
9224,9224,65,61,74,55,57
9225,9225,74,61,74,80,61
9226,9226,58,66,73,62,46
9227,9227,66,84,87,67,62
9228,9228,64,54,72,65,63
9229,9229,65,56,73,62,58
9230,9230,63,70,77,57,68
9231,9231,64,70,61,74,60
9232,9232,65,58,63,59,59
9233,9233,52,51,25,52,17
9234,9234,64,33,63,70,55
9235,9235,62,56,67,53,52
9236,9236,53,73,70,66,36
9237,9237,68,64,68,66,63
9238,9238,47,60,37,64,17
9239,9239,52,73,85,62,41
9240,9240,68,76,55,82,59
9241,9241,47,54,25,70,8
9242,9242,66,67,72,67,62
9243,9243,58,55,58,48,61
9244,9244,49,74,74,61,42
9245,9245,68,63,70,75,62
9246,9246,64,73,82,71,59
9247,9247,46,76,60,72,29
9248,9248,66,64,71,65,60
9249,9249,52,91,75,74,42
9250,9250,55,56,58,48,52
9251,9251,64,87,70,85,58
9252,9252,63,56,78,48,58
9253,9253,56,50,69,50,54
9254,9254,45,74,60,61,32
9255,9255,68,77,81,75,58
9256,9256,70,71,70,39,65
9257,9257,59,76,82,66,48
9258,9258,42,49,26,58,6
9259,9259,50,69,57,65,32
9260,9260,67,42,60,60,66
9261,9261,60,61,63,52,59
9262,9262,67,58,61,78,62
9263,9263,55,78,80,63,46
9264,9264,45,68,61,68,29
9265,9265,60,75,70,55,63
9266,9266,55,74,61,75,33
9267,9267,62,87,73,59,58
9268,9268,55,72,83,63,44
9269,9269,68,67,71,54,73
9270,9270,57,78,75,63,58
9271,9271,39,88,78,84,23
9272,9272,52,68,66,66,45
9273,9273,48,40,81,56,52
9274,9274,51,64,64,64,36
9275,9275,36,60,72,64,23
9276,9276,64,81,72,80,60
9277,9277,51,75,71,72,45
9278,9278,62,62,58,70,60
9279,9279,39,72,77,74,35
9280,9280,62,69,68,72,61
9281,9281,48,70,67,69,46
9282,9282,46,57,70,66,42
9283,9283,59,68,68,69,47
9284,9284,62,30,55,60,69
9285,9285,59,70,74,71,51
9286,9286,65,73,59,70,51
9287,9287,56,59,75,74,32
9288,9288,54,63,74,70,37
9289,9289,76,89,69,90,76
9290,9290,67,53,68,77,56
9291,9291,65,70,72,47,58
9292,9292,71,62,75,61,65
9293,9293,63,46,65,36,50
9294,9294,47,74,74,79,25
9295,9295,32,75,61,76,25
9296,9296,75,76,70,69,45
9297,9297,67,65,64,74,58
9298,9298,44,51,18,61,6
9299,9299,70,58,59,56,51
9300,9300,45,53,24,67,19
9301,9301,50,73,62,78,50
9302,9302,47,60,27,55,6
9303,9303,28,67,53,79,29
9304,9304,66,65,56,65,57
9305,9305,59,66,69,77,43
9306,9306,50,80,76,67,40
9307,9307,55,61,90,43,44
9308,9308,37,60,67,65,29
9309,9309,69,67,70,58,68
9310,9310,53,72,90,66,50
9311,9311,71,73,67,61,51
9312,9312,62,71,79,56,55
9313,9313,39,75,59,73,22
9314,9314,47,65,52,58,31
9315,9315,74,83,56,71,71
9316,9316,56,90,85,68,61
9317,9317,42,84,71,87,29
9318,9318,49,57,37,64,13
9319,9319,68,78,55,70,64
9320,9320,68,62,76,70,66
9321,9321,34,68,76,55,33
9322,9322,48,63,69,68,53
9323,9323,60,73,86,66,54
9324,9324,23,67,82,52,26
9325,9325,68,70,72,67,65
9326,9326,69,62,60,84,57
9327,9327,46,84,76,65,47
9328,9328,37,53,78,39,38
9329,9329,52,75,77,84,33
9330,9330,47,67,38,50,5
9331,9331,61,63,61,80,24
9332,9332,68,83,88,76,60
9333,9333,62,53,69,44,63
9334,9334,68,70,74,43,57
9335,9335,66,67,71,75,60
9336,9336,67,55,68,64,60
9337,9337,39,60,68,80,39
9338,9338,50,51,42,73,17
9339,9339,64,73,57,63,66
9340,9340,61,48,71,56,39
9341,9341,60,71,73,68,59
9342,9342,77,33,80,93,66
9343,9424,44,77,33,87,51
9344,9343,33,74,48,70,35
9345,9344,40,55,77,73,45
9346,9345,65,70,68,66,53
9347,9346,67,90,34,90,49
9348,9347,64,72,69,75,44
9349,9348,39,59,61,92,26
9350,9349,54,52,62,57,58
9351,9350,69,72,64,48,66
9352,9351,69,70,68,71,63
9353,9352,66,62,76,67,53
9354,9353,64,72,72,59,55
9355,9354,76,46,79,53,71
9356,9355,56,70,66,80,33
9357,9356,47,81,68,77,22
9358,9357,65,62,66,63,63
9359,9358,71,72,64,79,63
9360,9359,37,74,67,55,30
9361,9360,57,59,61,59,47
9362,9361,44,49,27,75,9
9363,9362,18,71,68,74,14
9364,9363,65,78,66,69,59
9365,9364,59,53,74,56,57
9366,9365,46,68,58,85,26
9367,9366,60,61,64,69,60
9368,9367,65,63,73,38,62
9369,9368,26,56,79,60,34
9370,9369,60,64,75,74,55
9371,9370,72,52,59,81,65
9372,9371,66,70,70,67,57
9373,9372,70,40,73,52,61
9374,9373,44,77,68,71,20
9375,9374,66,55,75,73,57
9376,9375,60,63,80,71,58
9377,9376,58,69,65,64,62
9378,9377,72,54,63,63,64
9379,9378,52,66,65,68,42
9380,9379,62,66,65,69,62
9381,9380,70,62,65,83,60
9382,9381,69,45,54,43,67
9383,9382,70,62,78,65,68
9384,9383,69,69,67,60,61
9385,9384,50,63,67,82,42
9386,9385,40,75,74,71,37
9387,9386,46,68,69,76,30
9388,9387,70,67,66,75,54
9389,9388,61,65,49,44,67
9390,9389,68,55,67,75,63
9391,9390,65,50,63,32,52
9392,9391,60,75,79,66,52
9393,9392,64,54,72,69,61
9394,9393,48,86,76,81,52
9395,9394,68,58,61,41,65
9396,9395,54,64,80,72,57
9397,9396,59,66,65,64,59
9398,9397,54,50,21,68,10
9399,9398,66,54,80,70,58
9400,9399,33,82,71,62,30
9401,9400,69,63,83,67,51
9402,9401,51,71,75,70,52
9403,9402,62,41,44,48,64
9404,9403,73,67,58,78,58
9405,9404,61,80,66,63,66
9406,9405,60,80,58,84,48
9407,9406,58,56,67,78,55
9408,9407,68,71,68,62,57
9409,9408,67,63,74,68,65
9410,9409,70,67,71,74,61
9411,9410,45,69,62,81,42
9412,9411,47,68,34,53,14
9413,9412,65,51,60,57,63
9414,9413,73,51,56,47,67
9415,9414,66,73,73,55,59
9416,9415,57,71,71,66,44
9417,9416,51,58,73,63,45
9418,9417,65,69,64,60,57
9419,9418,47,78,75,66,35
9420,9419,49,62,72,64,39
9421,9420,48,72,58,73,33
9422,9421,38,70,67,73,21
9423,9422,77,78,66,78,55
9424,9423,55,42,83,65,48
9425,9425,52,64,67,66,38
9426,9426,66,61,63,64,65
9427,9427,68,65,63,78,56
9428,9428,53,67,55,34,52
9429,9429,38,81,81,77,32
9430,9430,37,40,59,73,26
9431,9431,63,71,80,72,62
9432,9432,50,37,20,59,5
9433,9433,66,70,74,65,64
9434,9434,60,65,71,64,45
9435,9435,48,60,55,68,51
9436,9436,33,50,75,59,29
9437,9437,68,71,78,66,66
9438,9438,52,72,66,67,50
9439,9439,59,72,71,63,63
9440,9440,44,70,57,60,17
9441,9441,64,59,72,62,47
