asin,brand,title,url,image,rating,reviewUrl,totalReviews,price,originalPrice
B07CT4JC7J,Google,Google Pixel 2 XL 64GB Smartphone - Verizon - Just Black (Renewed),https://www.amazon.com/Google-Pixel-64GB-Smartphone-Refurbished/dp/B07CT4JC7J,https://m.media-amazon.com/images/I/41SBYqOYq6L._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07CT4JC7J,28,203.51,219
B07CZR8YV4,Apple,"Apple iPhone 7 Plus, 128GB, Rose Gold - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-128GB/dp/B07CZR8YV4,https://m.media-amazon.com/images/I/71NwKwSqSAL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07CZR8YV4,2,295,0
B07D42T6MB,Apple,Apple iPad Pro 9.7in 256GB Gold WiFi + 4G Cellular ( )(Renewed),https://www.amazon.com/Apple-9-7in-256GB-Cellular-Renewed/dp/B07D42T6MB,https://m.media-amazon.com/images/I/61Mwwot4zlL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07D42T6MB,1,0,0
B07D6TQP6F,Apple,"Apple iPhone X, 256GB, Silver - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-AT-256GB-Refurbished/dp/B07D6TQP6F,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07D6TQP6F,436,476,0
B07D9TTLZG,OnePlus,"OnePlus Factory Unlocked Phone - 6.28"" Screen - 64GB - Mirror Black",https://www.amazon.com/OnePlus-Factory-Unlocked-Phone-Screen/dp/B07D9TTLZG,https://m.media-amazon.com/images/I/71osq6wnwjL._AC_UY218_ML3_.jpg,1,https://www.amazon.com/product-reviews/B07D9TTLZG,1,426.17,0
B07DCB61LG,OnePlus,"OnePlus 6 A6000 64GB/6GB Mirror Black - Dual Back Cameras, Face & Fingerprint Identification, 6.28"", Android 8.1 - International Version - No Warranty in The USA - GSM ONLY, NO CDMA",https://www.amazon.com/OnePlus-A6000-64GB-Mirror-Black/dp/B07DCB61LG,https://m.media-amazon.com/images/I/61x5tBufniL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07DCB61LG,59,479,0
B07DD71K4D,Nokia,"Nokia 3.1 - Android 9.0 Pie - 16 GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 5.2"" Screen - White - U.S. Warranty",https://www.amazon.com/Nokia-3-1-Unlocked-Smartphone-T-Mobile/dp/B07DD71K4D,https://m.media-amazon.com/images/I/61Rmi1HiNQL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B07DD71K4D,64,109,0
B07DDD8PNQ,Nokia,"Nokia 3.1 - Android 9.0 Pie - 16 GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 5.2"" Screen - Blue - U.S. Warranty",https://www.amazon.com/Nokia-3-1-Unlocked-Smartphone-T-Mobile/dp/B07DDD8PNQ,https://m.media-amazon.com/images/I/51AzNrwxkUL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07DDD8PNQ,77,159,0
B07DF9R73K,Sony,"Sony Xperia XZ2 Premium Unlocked Smartphone - Dual SIM - 5.8"" 4K HDR Screen - 64GB - Chrome Black (US Warranty)",https://www.amazon.com/Sony-Xperia-Premium-Unlocked-Smartphone/dp/B07DF9R73K,https://m.media-amazon.com/images/I/61G48YhuWmL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B07DF9R73K,75,629.99,0
B07DP4X68W,Samsung,Samsung Galaxy S8+ Plus 64GB Sprint (Midnight Black) (Renewed),https://www.amazon.com/Samsung-Galaxy-Sprint-Midnight-Black/dp/B07DP4X68W,https://m.media-amazon.com/images/I/61XjtWM498L._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07DP4X68W,6,289,0
B07DXCGD56,Samsung,Samsung Galaxy A30 Single SIM 32GB (SM-A305G) Unlocked Phone GSM International Version - Blue,https://www.amazon.com/Samsung-A30-Single-SM-A305G-International/dp/B07DXCGD56,https://m.media-amazon.com/images/I/71cy0+OxSFL._AC_UY218_ML3_.jpg,5,https://www.amazon.com/product-reviews/B07DXCGD56,1,229.99,0
B07DZMB1ZK,Samsung,Samsung Galaxy S8+ Plus 64GB T-Mobile GSM Unlocked (Renewed) (Orchid Gray),https://www.amazon.com/Samsung-Galaxy-S8-Plus-T-Mobile/dp/B07DZMB1ZK,https://m.media-amazon.com/images/I/61maYWBVjcL._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07DZMB1ZK,89,289,0
B07F2PWRZR,HUAWEI,"Huawei Y5 2018 DRA-L23 DUAL SIM FullView Display 5.45"" 4G LTE Quad Core 16GB 8MP Smartphone Factory Unlocked Android GO (International Version- No Warranty) (Gold)",https://www.amazon.com/Huawei-FullView-Smartphone-Unlocked-International/dp/B07F2PWRZR,https://m.media-amazon.com/images/I/61heZpXti6L._AC_UY218_ML3_.jpg,4,https://www.amazon.com/product-reviews/B07F2PWRZR,52,89.96,0
B07F3YGL26,Xiaomi,"Xiaomi Redmi S2 (32GB 3GB RAM) with AI Smart Selfie & Dual Rear Cameras,5.99""Display,Dual SIM Unlocked,Global Version,No Warranty (Gold)",https://www.amazon.com/Cameras-Display-Unlocked-Version-Warranty/dp/B07F3YGL26,https://m.media-amazon.com/images/I/41NTLwPYT6L._AC_UY218_ML3_.jpg,5,https://www.amazon.com/product-reviews/B07F3YGL26,1,139.99,155
B07FBQT1S5,Samsung,"Samsung Galaxy J6 Infinity (64GB, 4GB RAM) 5.6"" HD+ Display J600G/DS, 4G LTE Dual SIM GSM Factory Unlocked, International Version, No Warranty (Blue)",https://www.amazon.com/Samsung-Galaxy-J6-Infinity-International/dp/B07FBQT1S5,https://m.media-amazon.com/images/I/61yRCT3lgQL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B07FBQT1S5,38,0,0
B07FKD3H9Q,Apple,"Apple iPad mini 4 (32GB, Wi-Fi + Cellular, Space Gray) (Renewed)",https://www.amazon.com/Apple-Wi-Fi-Cellular-Space-Refurbished/dp/B07FKD3H9Q,https://m.media-amazon.com/images/I/41B0b1ysbaL._AC_UY218_ML3_.jpg,5,https://www.amazon.com/product-reviews/B07FKD3H9Q,10,249.99,299.95
B07FKWT3JP,Sony,"Sony Xperia XA1 Plus G3423 LTE 5.5"" 32GB Factory Unlocked Smartphone International Model - (Gold)",https://www.amazon.com/Sony-Factory-Unlocked-Smartphone-International/dp/B07FKWT3JP,https://m.media-amazon.com/images/I/210XRStw05L._AC_UY218_ML3_.jpg,4,https://www.amazon.com/product-reviews/B07FKWT3JP,1,179.99,0
B07FM9913M,Xiaomi,"Unlocked GOLD Xiaomi Mi A2, 4GB 64GB, Dual SIM standby, Global Version, 5.5 inch Smartphone Android One, Dual Rear 12.0MP Camera Snapdragon 625",https://www.amazon.com/Xiaomi-64GB-4GB-5-99-International/dp/B07FM9913M,https://m.media-amazon.com/images/I/61w4AKhyLzL._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07FM9913M,453,159.49,0
B07FMD7MRX,Motorola,"Motorola Moto G6 Play 16GB - 5.7"" 4G LTE Unlocked Smartphone, US Version, XT1922-9 (Deep Indigo)",https://www.amazon.com/Motorola-Moto-G6-Play-16GB/dp/B07FMD7MRX,https://m.media-amazon.com/images/I/71gbkZwwGLL._AC_UY218_ML3_.jpg,2,https://www.amazon.com/product-reviews/B07FMD7MRX,4,154.97,0
B07FSD86KD,Nokia,"Nokia 8110 (TA-1059) 512MB/4GB 2.45-inches Factory Unlocked, International Stock (Yellow)",https://www.amazon.com/Nokia-8110-TA-1067-2-45-inches-Unlocked/dp/B07FSD86KD,https://m.media-amazon.com/images/I/514nWNP3X5L._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B07FSD86KD,22,61.99,0
B07FXRR28W,Samsung,Samsung Galaxy Note 5 SM-N920T 32GB Platinum Gold - T-Mobile,https://www.amazon.com/Samsung-Galaxy-Note-SM-N920T-Platinum/dp/B07FXRR28W,https://m.media-amazon.com/images/I/71xJxyzDYaL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B07FXRR28W,9,344.91,0
B07FXYRG46,Samsung,Samsung Galaxy Note 5 N920A 64GB - Gold Platinum (AT&T),https://www.amazon.com/Samsung-Galaxy-Note-N920A-64GB/dp/B07FXYRG46,https://m.media-amazon.com/images/I/71SVJgTZeaL._AC_UY218_ML3_.jpg,4,https://www.amazon.com/product-reviews/B07FXYRG46,12,0,0
B07FZH9BGV,Samsung,"Samsung Galaxy Note 9 Factory Unlocked Phone with 6.4"" Screen and 128GB (U.S. Warranty), Ocean Blue",https://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Warranty/dp/B07FZH9BGV,https://m.media-amazon.com/images/I/71VMn6229fL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B07FZH9BGV,873,781.05,999.99
B07G3RDDXT,Samsung,"Samsung Galaxy Note9 128GB (Single-SIM) SM-N960F (GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - International Version (Ocean Blue)",https://www.amazon.com/Samsung-Single-SIM-SM-N960F-Unlocked-Smartphone/dp/B07G3RDDXT,https://m.media-amazon.com/images/I/81LVojrz3PL._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B07G3RDDXT,9,599.99,0
B07G7FG26S,Apple,"Apple iPhone 8, AT&T, 64GB - Red (Renewed)",https://www.amazon.com/Apple-iPhone-AT-64GB-Refurbished/dp/B07G7FG26S,https://m.media-amazon.com/images/I/81rsqEAmYHL._AC_UY218_ML3_.jpg,4,https://www.amazon.com/product-reviews/B07G7FG26S,16,320,499.99
B07G7N1MD2,Motorola,"Motorola e5 Play 16GB Smartphone , Black",https://www.amazon.com/Motorola-Moto-Factory-Unlocked-Phone/dp/B07G7N1MD2,https://m.media-amazon.com/images/I/71sC4ky-BAL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B07G7N1MD2,52,0,0
B07G7QZKBG,Xiaomi,"Xiaomi Redmi 6-64GB + 4GB RAM, Dual Camera, Dual SIM GSM Factory Unlocked Smartphone - International Global 4G LTE Version - No Warranty (Black)",https://www.amazon.com/Xiaomi-6-64GB-Factory-Unlocked-Smartphone/dp/B07G7QZKBG,https://m.media-amazon.com/images/I/61ROfcN2SmL._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07G7QZKBG,20,137.57,0
B07G8KK4XQ,Samsung,Samsung Galaxy S7 32GB GSM Unlocked Smartphone for GSM Carriers - Black,https://www.amazon.com/Samsung-Galaxy-Unlocked-Smartphone-Carriers/dp/B07G8KK4XQ,https://m.media-amazon.com/images/I/51C6HtwGL+L._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B07G8KK4XQ,5,0,0
B07G8VPHG3,Xiaomi,"Xiaomi Mi A2 Lite (64GB, 4GB RAM) 5.84"" 18:9 HD Display, Dual Camera, Android One Unlocked Smartphone - International Global LTE Version (Gold)",https://www.amazon.com/Xiaomi-Lite-64GB-5-84-International/dp/B07G8VPHG3,https://m.media-amazon.com/images/I/61lfpjOekDL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07G8VPHG3,149,154.49,0
B07G9PVX51,Samsung,Samsung Galaxy J7 Refine - Virgin Mobile - Prepaid Cell Phone - Carrier Locked,https://www.amazon.com/Samsung-Galaxy-J7-Refine-Prepaid/dp/B07G9PVX51,https://m.media-amazon.com/images/I/412rM37uD9L._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B07G9PVX51,42,220,0
B07GCBWWPL,Samsung,Samsung Galaxy Note 9 SM-N960F/DS 128GB/6GB 6.4? QHD+ sAMOLED Factory Unlocked GSM (No CDMA) - International Version (No Warranty in The USA) (Ocean Blue) - Ocean Blue,https://www.amazon.com/Samsung-SM-N960F-DS-sAMOLED-Unlocked/dp/B07GCBWWPL,https://m.media-amazon.com/images/I/61U5HgwxraL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07GCBWWPL,80,648,849.99
B07GDW2634,Samsung,"Samsung Galaxy J8 (2018) J810M 32GB 3GB RAM 6.0"" Octa-Core 1.8GHz 4G LTE GSM Single SIM 16.0 MP Factory Unlocked Fingerprint International Version, No Warranty (Black)",https://www.amazon.com/Samsung-Octa-Core-Unlocked-Fingerprint-International/dp/B07GDW2634,https://m.media-amazon.com/images/I/31eQyW0ga9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07GDW2634,5,269.99,0
B07GDW4N5C,Samsung,Samsung - Galaxy Note 9 (AT&T) - (Factory Unlocked) Ocean Blue - 128 GB,https://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Ocean/dp/B07GDW4N5C,https://m.media-amazon.com/images/I/71nwubnam-L._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B07GDW4N5C,10,669.99,999.99
B07GGGTT78,Motorola,"Motorola Moto G4 Plus XT1642 4G LTE Dual SIM Factory Unlocked No Warranty Octacore (NO CDMA) 5.5 Inches (Black, 32GB)",https://www.amazon.com/Motorola-Moto-G4-Plus-Unlocked/dp/B07GGGTT78,https://m.media-amazon.com/images/I/61mbR+yjMaL._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B07GGGTT78,3,139,0
B07GL4WGSF,Samsung,"Samsung Galaxy Note 9 SM-N9600 Dual SIM (128GB/6GB, Lavender Purple) 6.4"" QHD+ sAMOLED Factory Unlocked GSM (No CDMA) - International Version (No Warranty)",https://www.amazon.com/Samsung-SM-N9600-Lavender-sAMOLED-Unlocked/dp/B07GL4WGSF,https://m.media-amazon.com/images/I/616cb+PAvwL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B07GL4WGSF,55,575,0
B07GL6W1NR,Samsung,Samsung Galaxy Note9 N9600 128GB Unlocked GSM Duos Phone w/Dual 12MP Camera - Midnight Black (International Version) (No Warranty),https://www.amazon.com/Samsung-SM-N9600-Midnight-sAMOLED-Unlocked/dp/B07GL6W1NR,https://m.media-amazon.com/images/I/61jNfgzhnQL._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07GL6W1NR,39,619.97,649.99
B07GNHMZ3N,Samsung,"Samsung Galaxy Note 9 (SM-N960F/DS) 6GB / 128GB (Ocean Blue) 6.4-inches LTE Dual SIM (GSM ONLY, NO CDMA) Factory Unlocked - International Stock No Warranty",https://www.amazon.com/Samsung-SM-N960F-DS-6-4-inches-Unlocked/dp/B07GNHMZ3N,https://m.media-amazon.com/images/I/61E+RfizKlL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07GNHMZ3N,85,699.99,0
B07GPNGWNK,Xiaomi,"Xiaomi Mi 8, 6-64GB, Unlocked, Global Version (Black)",https://www.amazon.com/Xiaomi-6-64GB-Unlocked-Global-Version/dp/B07GPNGWNK,https://m.media-amazon.com/images/I/61ITfSJQDAL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07GPNGWNK,60,268.99,0
B07GV9J7X8,Samsung,"Samsung Galaxy Note 9 SM-N960F/DS 512GB/8GB (Midnight Black) 6.4"" QHD+ sAMOLED Factory Unlocked GSM (No CDMA) - International Version (No Warranty in The USA)",https://www.amazon.com/Samsung-Galaxy-SM-N960F-Midnight-Unlocked/dp/B07GV9J7X8,https://m.media-amazon.com/images/I/71SuuDTYZ5L._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B07GV9J7X8,10,729.29,0
B07GVLKNB4,ASUS,"Asus - ZenFone Live with 16GB Memory Cell Phone, 5.5"" IPS Touch Screen (Unlocked) - Midnight Black",https://www.amazon.com/Asus-ZenFone-Memory-Unlocked-Midnight/dp/B07GVLKNB4,https://m.media-amazon.com/images/I/61Mfk385XIL._AC_UY218_ML3_.jpg,5,https://www.amazon.com/product-reviews/B07GVLKNB4,1,94.45,99.25
B07GVNHQV4,Motorola,Motorola Moto Z3 MOTXT192917 GSM/CDMA LTE Unlocked Droid Edition 5G Capable - Ceramic Black,https://www.amazon.com/Motorola-MOTXT192917-Unlocked-Droid-Capable/dp/B07GVNHQV4,https://m.media-amazon.com/images/I/618gPPBUgpL._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B07GVNHQV4,12,449,699.95
B07GW1DXFP,Samsung,Samsung Galaxy Prime 16GB J327 J3 AT&T T-Mobile Unlocked Smartphone - Silver (Renewed),https://www.amazon.com/Samsung-Galaxy-T-Mobile-Unlocked-Smartphone/dp/B07GW1DXFP,https://m.media-amazon.com/images/I/61nN0-7YPvL._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B07GW1DXFP,108,93.99,0
B07GWFMLT8,Samsung,"Samsung Galaxy Note 9 SM-N960F/DS 512GB/8GB (Metallic Copper) 6.4"" QHD+ sAMOLED Factory Unlocked GSM (No CDMA) - International Version (No Warranty in The USA)",https://www.amazon.com/Samsung-Galaxy-SM-N960F-Metallic-Unlocked/dp/B07GWFMLT8,https://m.media-amazon.com/images/I/71BG9iPLRkL._AC_UY218_ML3_.jpg,4.8,https://www.amazon.com/product-reviews/B07GWFMLT8,18,677,0
B07GWV23X7,Samsung,Samsung Galaxy Note 5 N920A 64GB at&T GSM Unlocked - Gold Platinum,https://www.amazon.com/Samsung-Galaxy-Note-N920A-Unlocked/dp/B07GWV23X7,https://m.media-amazon.com/images/I/41032h1UuBL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B07GWV23X7,10,366.73,0
B07GX1DBD9,ASUS,ASUS ZenFone V Smartphone - Verizon Exclusive Model - 32GB - Saphire Black (Renewed),https://www.amazon.com/ASUS-ZenFone-Smartphone-Exclusive-Refurbished/dp/B07GX1DBD9,https://m.media-amazon.com/images/I/51K2MqitpmL._AC_UY218_ML3_.jpg,2.8,https://www.amazon.com/product-reviews/B07GX1DBD9,4,96.98,0
B07GY16KMK,Samsung,Samsung Galaxy S8 G950U 64GB - Prepaid Boost Mobile (Orchid Gray),https://www.amazon.com/Samsung-Galaxy-S8-G950U-64GB/dp/B07GY16KMK,https://m.media-amazon.com/images/I/61Ldle1ceBL._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B07GY16KMK,5,0,0
B07GYK8MBD,Samsung,Samsung Galaxy J3 (2018) J337A 16GB Unlocked GSM 4G LTE Phone w/ 8MP Camera - Black,https://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Smartphone/dp/B07GYK8MBD,https://m.media-amazon.com/images/I/61uZ7y2rrwL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B07GYK8MBD,18,148.49,169.99
B07H41NB46,Xiaomi,"Xiaomi Pocophone F1 128GB Graphite Black, Dual Sim, 6GB RAM, Dual Camera, 6.18"", GSM Unlocked Global Model, No Warranty",https://www.amazon.com/Xiaomi-Pocophone-Graphite-Unlocked-Warranty/dp/B07H41NB46,https://m.media-amazon.com/images/I/71q3UGwZhcL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07H41NB46,237,314.5,0
B07H445L82,Samsung,Samsung SM-J737VZKAVZW Galaxy J7 V 16GB (2018) 2nd Edition for Verizon (Renewed),https://www.amazon.com/Samsung-SM-J737VZKAVZW-Verizon-Certified-Refurbished/dp/B07H445L82,https://m.media-amazon.com/images/I/51fctx5FFPL._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B07H445L82,15,88,93.99
B07H6V8TB9,Sony,"Sony Xperia XZ3 Unlocked Smartphone, 64GB - 6.0"" OLED Screen -Forest Green (US Warranty) [Phone ONLY Version]",https://www.amazon.com/Sony-Xperia-Unlocked-Smartphone-64GB/dp/B07H6V8TB9,https://m.media-amazon.com/images/I/81eb1nqD8lL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B07H6V8TB9,83,0,0
B07H7SBBWQ,Xiaomi,"Xiaomi Redmi 6 - 64GB + 4GB RAM, Dual Camera, Dual SIM GSM Factory Unlocked Smartphone - International Global 4G LTE Version - No Warranty (Black)",https://www.amazon.com/Xiaomi-Redmi-Unlocked-Smartphone-International/dp/B07H7SBBWQ,https://m.media-amazon.com/images/I/51T1yEB85oL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B07H7SBBWQ,57,139.48,0
B07H8Q3C9T,Samsung,"Samsung Galaxy J2 Core 2018 International Version, No Warranty Factory Unlocked 4G LTE (USA Latin Caribbean) Android Oreo SM-J260M Dual Sim 8MP 8GB (Black)",https://www.amazon.com/Samsung-Factory-Unlocked-Caribbean-SM-J260M/dp/B07H8Q3C9T,https://m.media-amazon.com/images/I/51zGEG7p0FL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B07H8Q3C9T,300,85,0
B07H8QMZWV,Samsung,Samsung Galaxy Note9 Factory Unlocked Phone with 6.4in Screen and 128GB - Ocean Blue (Renewed),https://www.amazon.com/Samsung-Unlocked-Warranty-Certified-Refurbished/dp/B07H8QMZWV,https://m.media-amazon.com/images/I/716U2tmcWIL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B07H8QMZWV,1,399,0
B07H8SBLBC,Motorola,"Motorola Moto E5 Play XT1920-19 Factory Unlocked 16GB Dual SIM 1GB RAM 4G LTE 5.3"" LCD Display 8MP International Version (Black)",https://www.amazon.com/Motorola-Moto-Fingerprint-Sensor-XT1920-19/dp/B07H8SBLBC,https://m.media-amazon.com/images/I/51VVNfdleQL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B07H8SBLBC,117,89.99,159.99
B07HC3CSMR,Samsung,Samsung Galaxy S8 64 GB Unlocked Phone with FREE Cellairis Phone Case & Screen Protector,https://www.amazon.com/Samsung-Galaxy-Unlocked-Cellairis-Protector/dp/B07HC3CSMR,https://m.media-amazon.com/images/I/81d7kCPgG7L._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B07HC3CSMR,2,693.58,0
B07HC74RMG,Samsung,Samsung Galaxy S9 Enterprise Edition 64 GB Unlocked Phone With FREE Cellairis Phone Case & Screen Protector,https://www.amazon.com/Samsung-Enterprise-Unlocked-Cellairis-Protector/dp/B07HC74RMG,https://m.media-amazon.com/images/I/715LLCKpQEL._AC_UY218_ML3_.jpg,1,https://www.amazon.com/product-reviews/B07HC74RMG,1,826.69,0
B07HCQ8VDQ,Samsung,"Samsung Galaxy Note 5 N920A, Black 32GB - at&T GSM Unlocked",https://www.amazon.com/Samsung-Galaxy-Note-N920A-Black/dp/B07HCQ8VDQ,https://m.media-amazon.com/images/I/71dPOKaPwbL._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07HCQ8VDQ,50,262.49,299.99
B07HD3QC65,Nokia,"Nokia 7.1 - Android 9.0 Pie - 64 GB - Dual Camera - Dual SIM Unlocked Smartphone (Verizon/AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.84"" FHD+ HDR Screen - Steel - U.S. Warranty",https://www.amazon.com/Nokia-7-1-Unlocked-Smartphone-T-Mobile/dp/B07HD3QC65,https://m.media-amazon.com/images/I/61uRnzVNj9L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07HD3QC65,484,209,0
B07HFHX6HX,Samsung,Samsung Galaxy Note 8 N950U 64GB Unlocked GSM 4G LTE Android Smartphone w/Dual 12 MegaPixel Camera (Renewed) (Midnight Black),https://www.amazon.com/Samsung-Galaxy-Note-Smartphone-Refurbished/dp/B07HFHX6HX,https://m.media-amazon.com/images/I/51hvE4YI96L._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07HFHX6HX,551,324.99,0
B07HFKWDK7,Motorola,Motorola Moto G5S Plus Unlocked GSM Android Smartphone (Blush Gold),https://www.amazon.com/Motorola-Unlocked-Android-Smartphone-Blush/dp/B07HFKWDK7,https://m.media-amazon.com/images/I/41fmra6BrcL._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B07HFKWDK7,52,129.99,0
B07HHRF89L,Nokia,"Nokia 5 - Android 9.0 PIE - 16 GB - Single Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - 5.2"" Screen - Blue",https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B07HHRF89L,https://m.media-amazon.com/images/I/51OGbwPc-DL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B07HHRF89L,20,89,0
B07HK4JNV1,Xiaomi,"Xiaomi Redmi Note 6 Pro 64GB / 4GB RAM 6.26"" Dual Camera LTE Factory Unlocked Smartphone Global Version (Black)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-Version/dp/B07HK4JNV1,https://m.media-amazon.com/images/I/517Q3-wHBkL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07HK4JNV1,441,179.5,0
B07HKPMFZ5,Google,Google Pixel 3 XL 64GB Unlocked GSM & CDMA 4G LTE Android Phone w/ 12.2MP Rear & Dual 8MP Front Camera - Just Black (Renewed),https://www.amazon.com/Pixel-Phone-XL-Certified-Refurbished/dp/B07HKPMFZ5,https://m.media-amazon.com/images/I/41CU2Axt3fL._AC_UY218_ML3_.jpg,4,https://www.amazon.com/product-reviews/B07HKPMFZ5,212,319.97,344
B07HKQ61NV,Apple,Apple iPhone 8 a1905 64GB LTE GSM Unlocked (Renewed),https://www.amazon.com/Apple-iPhone-a1905-Unlocked-Refurbished/dp/B07HKQ61NV,https://m.media-amazon.com/images/I/71aOr1CuM1L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B07HKQ61NV,29,299,328.97
B07HKQJ6H1,Google,Google Pixel Phone 3-64GB Clearly White (Renewed),https://www.amazon.com/Pixel-Phone-3-64GB-Certified-Refurbished/dp/B07HKQJ6H1,https://m.media-amazon.com/images/I/61i6bsQHqbL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07HKQJ6H1,99,303.9,320.95
B07HMC84L1,Motorola,Motorola Moto E5 Cruise Unlocked 4G LTE (Cricket) Single Sim 16GB 2GB Ram 8MP XT1921-2 Android 8.0 Desbloqueado,https://www.amazon.com/Motorola-Unlocked-Cricket-XT1921-2-Desbloqueado/dp/B07HMC84L1,https://m.media-amazon.com/images/I/41zFUcz3OhL._AC_UY218_ML3_.jpg,5,https://www.amazon.com/product-reviews/B07HMC84L1,1,116.7,0
B07HQTWQVT,Sony,"Sony H3123 - Black/SBH-90C/SCSH10 Xperia XA2 Accessory Bundle, (Bundle Includes: 1 Xperia XA2, 1 SBH90C Bluetooth Headset, 1 Flip Phone Case), Black",https://www.amazon.com/Sony-H3123-SBH-90C-Accessory-Bluetooth/dp/B07HQTWQVT,https://m.media-amazon.com/images/I/61+387TW4-L._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07HQTWQVT,209,370.74,0
B07HXHPNKH,Motorola,Motorola Moto E5 Play Smartphone 16GB Verizon Wireless Prepaid - Carrier Locked to Verizon Prepaid,https://www.amazon.com/Verizon-Wireless-Prepaid-Motorola-No-Contract/dp/B07HXHPNKH,https://m.media-amazon.com/images/I/61O-B55oewL._AC_UY218_ML3_.jpg,4,https://www.amazon.com/product-reviews/B07HXHPNKH,28,0,0
