Country,Rank,Track_id,Streams,Track Name,Artist,URL,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,duration_ms,key,mode,Artist_id,Artist_popularity,Artist_follower,Artist_img
global,1016.0,6O10oTtZIZ4DkkUqyfCbrR,5130360,Higher (feat. Nipsey Hussle & John Legend),DJ Khaled,https://open.spotify.com/track/6O10oTtZIZ4DkkUqyfCbrR,0.0949,0.351,0.956,0.0,0.226,-1.996,0.245,0.446,83.655,4,176875,7,1,0QHgL1lAIqAw0HtD7YldmP,82,4390256,https://i.scdn.co/image/94e2383b16d3a8f0af23b45ab9edd767b4107bbf
global,1017.0,69dXVFCMiz3SL1L7M24NdX,5120371,bad vibes forever,XXXTENTACION,https://open.spotify.com/track/69dXVFCMiz3SL1L7M24NdX,0.334,0.799,0.526,0.00174,0.0571,-5.153,0.0717,0.746,129.875,4,150475,8,1,15UsOTVnJzReFVN1VCnxy4,95,17294420,https://i.scdn.co/image/942afa81f0a2298ead0c154fb7b4b606de48d9e6
global,1018.0,0OGNtqKkjI7FCE9HZ4Khgo,5101190,Power Over Me,Dermot Kennedy,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo,0.0519,0.42,0.843,0.0,0.106,-4.231,0.121,0.491,173.827,3,206960,9,0,5KNNVgR6LBIABRIomyCwKJ,80,492594,https://i.scdn.co/image/b8beb62e5c1f2b311af61c94a2106a66524d425e
global,1019.0,5A0M6B0RBSXSNWv0wcppZ9,5093105,I DON'T LOVE YOU ANYMORE,"Tyler, The Creator",https://open.spotify.com/track/5A0M6B0RBSXSNWv0wcppZ9,0.352,0.638,0.522,0.0663,0.165,-9.814,0.0932,0.584,142.952,4,161200,8,1,4V8LLVI7PbaPR0K2TGSxFF,87,3689916,https://i.scdn.co/image/fe839f5bd121774e64f377b5eead237c69a01711
global,1020.0,2a3dopgTF1q4rMVDJ1rwBU,5087553,Push My Luck,The Chainsmokers,https://open.spotify.com/track/2a3dopgTF1q4rMVDJ1rwBU,0.288,0.584,0.643,0.0,0.186,-6.415,0.0395,0.53,90.036,4,181844,2,1,69GGBxA162lTqCwzJG5jLp,91,15139114,https://i.scdn.co/image/960547a625bc2eb742bb3dd170cbc049d2e94cf9
global,1021.0,44mYhOVgerj2qPjkGDVA6n,5075934,It's Beginning To Look Like Christmas,Bing Crosby,https://open.spotify.com/track/44mYhOVgerj2qPjkGDVA6n,0.77,0.473,0.212,0.0,0.136,-15.018,0.0496,0.576,96.94,4,166000,0,0,6ZjFtWeHP9XN7FeKSUe80S,85,279435,https://i.scdn.co/image/ae161dc2c147cbebc97ff1a1cdc3e43fee7ba7dc
global,1022.0,6it15CsDlkqB7N4lF0C1qM,5062745,Caro,Bad Bunny,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM,0.627,0.651,0.575,0.000202,0.0961,-7.739,0.299,0.248,160.007,4,229456,0,1,4q3ewBCX7sLwd24euuV69X,98,17863391,https://i.scdn.co/image/22590f4021a00d1cad0821cc46a54395960342ee
global,1023.0,4qBejt9FeqLI9blHI1Nq1x,5047802,Jingle Bells (feat. The Puppini Sisters),Michael Bublé,https://open.spotify.com/track/4qBejt9FeqLI9blHI1Nq1x,0.634,0.702,0.588,0.0,0.198,-5.914,0.0563,0.849,122.945,3,159973,5,1,1GxkXlMwML1oSg5eLPiAz3,92,3547268,https://i.scdn.co/image/6bf4c3c955399c4c45cd0677a860a42f39b6a508
global,1024.0,1cL3ucXzG2hj3XOUPIWdvZ,5031245,Feelings,Lauv,https://open.spotify.com/track/1cL3ucXzG2hj3XOUPIWdvZ,0.0934,0.694,0.466,0.0,0.098,-6.758,0.0384,0.246,103.018,4,189613,9,1,5JZ7CnR6gTvEMKX4g70Amv,91,2139634,https://i.scdn.co/image/d763de4ee1f230d55719b5fcccd76984fcc2d290
global,1025.0,5WrEilrRI5cIW0DxMvQYPZ,5026361,Jopping,SuperM,https://open.spotify.com/track/5WrEilrRI5cIW0DxMvQYPZ,0.0139,0.74,0.835,0.0,0.857,-3.425,0.0839,0.535,123.024,4,251293,10,0,5BHFSMEjfLVx1JwRWjAOsE,68,381691,https://i.scdn.co/image/96e5c8a8d3264402cf0af396218d46ec526adc13
global,1026.0,0HEckRWFSknIupbGzavk5d,5001832,Hundred,Khalid,https://open.spotify.com/track/0HEckRWFSknIupbGzavk5d,0.0521,0.772,0.483,0.000375,0.377,-10.06,0.0564,0.479,120.005,4,277080,6,0,6LuN9FCkKOj5PcnpouEgny,96,10092177,https://i.scdn.co/image/e52c824585bfeef4d674b509437120805300f557
global,1027.0,0hWzB4dR1zwcokPvccww0k,4994408,When I Grow Up,NF,https://open.spotify.com/track/0hWzB4dR1zwcokPvccww0k,0.32,0.817,0.814,0.0,0.152,-3.985,0.185,0.247,109.994,4,196800,2,1,6fOMl44jA4Sp5b9PpYCkzz,89,2865437,https://i.scdn.co/image/55db20d7c49bdcf52162474265c66ca601054b1c
global,1028.0,2IoZOYOZDrWCOLoZoYedxQ,4949629,One Call,Gunna,https://open.spotify.com/track/2IoZOYOZDrWCOLoZoYedxQ,0.125,0.861,0.481,1.38e-05,0.0903,-7.309,0.343,0.188,146.992,4,195736,2,1,2hlmm7s2ICUX0LVIhVFlZQ,92,1709666,https://i.scdn.co/image/ec9841f2d8fd9f9a21dff3b2eba8c790b255b3e3
global,1029.0,6uYgCE2OEulOw5zhHvZsHf,4945797,Love Me More,Trippie Redd,https://open.spotify.com/track/6uYgCE2OEulOw5zhHvZsHf,0.22,0.638,0.539,0.0,0.241,-5.853,0.0504,0.247,83.381,4,143713,10,1,6Xgp2XMz1fhVYe7i6yNAax,92,3998147,https://i.scdn.co/image/955a9b53451b9c97a6571202eccfe0b2b94a9e50
global,1030.0,2FvD20Z8aoWIePi7PoN8sG,4941668,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,0.0794,0.816,0.582,5.84e-06,0.0916,-4.141,0.341,0.542,160.004,4,136366,8,1,4r63FhuTkUYltbVAg5TQnk,95,1799463,https://i.scdn.co/image/f68192e6516d89a77a2b16904725a77b75b42056
global,1031.0,5CKtlUULFD5aPVX4PL02H6,4867044,Broke Leg (with Quavo & Tyga),Tory Lanez,https://open.spotify.com/track/5CKtlUULFD5aPVX4PL02H6,0.226,0.851,0.85,0.0,0.145,-3.4,0.0904,0.642,99.975,4,165605,1,1,2jku7tDXc6XoB6MO2hFuqg,87,2680869,https://i.scdn.co/image/c509c5aa8289c3048fa8259d0bce49b2999c320f
global,1032.0,44pxxRrhiDGuHYP5HjadGF,4843981,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,https://open.spotify.com/track/44pxxRrhiDGuHYP5HjadGF,0.102,0.495,0.811,0.0,0.132,-2.649,0.0571,0.241,139.925,4,229587,1,0,246dkjvS1zLTtiykXe5h60,100,21335421,https://i.scdn.co/image/93fec27f9aac86526b9010e882037afbda4e3d5f
global,1033.0,6ztvsy3C6hPjVg9j4x1XKJ,4827656,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,https://open.spotify.com/track/6ztvsy3C6hPjVg9j4x1XKJ,0.095,0.757,0.673,0.0,0.338,-8.513,0.141,0.574,92.958,3,185806,1,1,757aE44tKEUQEqRuT6GnEB,93,1162631,https://i.scdn.co/image/020e997fb003cf666859a90b57ca0519df769d30
global,1034.0,64ydkbrt0xhdJXRaam06Mc,4819380,Mile High,James Blake,https://open.spotify.com/track/64ydkbrt0xhdJXRaam06Mc,0.403,0.754,0.37,6.22e-05,0.107,-9.854,0.12,0.228,114.941,4,193600,6,0,53KwLdlmrlCelAZMaLVZqU,75,936358,https://i.scdn.co/image/8f610393d27956d90e8bdac11e0975c971187b5b
global,1035.0,5WnfnSpuNEGXyEt78PBA6d,4727860,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d,0.517,0.642,0.647,0.0,0.0649,-6.312,0.428,0.664,120.749,4,217867,7,0,1iNqsUDUraNWrj00bqssQG,78,186560,https://i.scdn.co/image/a18511aae6029596c9dfca3b9d38fb8383386d0e
global,1036.0,694vvR5o19xHPhhJ5QdLN7,4713489,NO HALO,BROCKHAMPTON,https://open.spotify.com/track/694vvR5o19xHPhhJ5QdLN7,0.41,0.643,0.573,0.00017,0.0695,-7.034,0.0709,0.47,165.192,4,259747,4,1,1Bl6wpkWCQ4KVgnASpvzzA,84,1162941,https://i.scdn.co/image/707005c12d76bbdda637980fc187461438487c86
global,1037.0,4etKC4ngPKsQDHUMnYgV3A,4705199,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,https://open.spotify.com/track/4etKC4ngPKsQDHUMnYgV3A,0.353,0.591,0.8,0.0,0.247,-4.956,0.286,0.596,139.473,4,175462,1,1,1nzgtKYFckznkcVMR3Gg4z,74,786099,https://i.scdn.co/image/88a4106fa951c3962f14c57478925ba9421415fc
global,1038.0,2B9wgj9XzbJZLty03PRbVo,4695720,Bezerk (feat. A$AP Ferg),Big Sean,https://open.spotify.com/track/2B9wgj9XzbJZLty03PRbVo,0.0164,0.684,0.687,0.0,0.253,-4.673,0.2,0.265,184.026,4,151067,2,1,0c173mlxpT3dSFRgMO8XPh,86,6962784,https://i.scdn.co/image/ace48339c5cdca66a84a780aa0e6420b35b638c3
global,1039.0,6OG05bPAwUuV3OMvy2Vy1P,4686137,Mariners Apartment Complex,Lana Del Rey,https://open.spotify.com/track/6OG05bPAwUuV3OMvy2Vy1P,0.788,0.545,0.26,0.00099,0.105,-12.668,0.0289,0.185,75.962,4,247150,9,1,00FQb4jTyendYWaN8pK0wa,89,9718093,https://i.scdn.co/image/6e8dc460cfb6b89d7970302259febd0aa73b38c6
global,1040.0,5qN1G8fSHq4Sv5FRoOkNGu,4670068,Por Eso Vine,Paulo Londra,https://open.spotify.com/track/5qN1G8fSHq4Sv5FRoOkNGu,0.233,0.76,0.646,0.0,0.0905,-5.048,0.433,0.625,188.009,4,178534,8,0,3vQ0GE3mI0dAaxIMYe5g7z,86,9006523,https://i.scdn.co/image/cff7f6bb72fd3d318a98557b3891cae1b438c695
global,1041.0,1oJ8EDr2pv94IvSd6ZmDgo,4648038,MAMA,6ix9ine,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo,0.0893,0.761,0.672,9.77e-06,0.14,-5.887,0.212,0.437,160.077,3,192405,1,1,7gZfnEnfiaHzxARJ2LeXrf,84,4393100,https://i.scdn.co/image/cb2fa696eab4e8295ed211d1a051027145afa10a
global,1042.0,3Dv1eDb0MEgF93GpLXlucZ,4637336,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,0.256,0.787,0.673,3.57e-06,0.0904,-4.577,0.158,0.786,110.962,4,237893,11,0,5cj0lLjcoR7YOSnhnX0Po5,86,836522,https://i.scdn.co/image/c0492ddbdf41c4595ee1334d3f896ea786005fe9
global,1043.0,2Jh3UqxnHJMyzMzku4uOtE,4624052,Feeling,Juice WRLD,https://open.spotify.com/track/2Jh3UqxnHJMyzMzku4uOtE,0.234,0.712,0.515,0.0,0.205,-6.004,0.0857,0.563,160.0,4,201920,10,0,4MCBfE4596Uoi2O4DtmEMz,98,7403812,https://i.scdn.co/image/d8e62447a338a882b490460da20e90aac6d60ae7
global,1044.0,7yfi8B8opXjnRh4VZnOkz9,4620136,Cool,Jonas Brothers,https://open.spotify.com/track/7yfi8B8opXjnRh4VZnOkz9,0.00873,0.683,0.598,0.0,0.156,-5.487,0.0423,0.62,78.969,4,167107,0,1,7gOdHgIoIKoe4i9Tta6qdD,87,3492262,https://i.scdn.co/image/a6607686d8bb0913324c84360ee921e94c5aadf3
global,1045.0,5j1yOqWONR9T6l43AzJ6Es,4607040,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,https://open.spotify.com/track/5j1yOqWONR9T6l43AzJ6Es,0.095,0.757,0.673,0.0,0.338,-8.513,0.141,0.574,92.958,3,185806,1,1,757aE44tKEUQEqRuT6GnEB,93,1162631,https://i.scdn.co/image/020e997fb003cf666859a90b57ca0519df769d30
global,1046.0,0IhTEIjFaRt3B2NQYf9azQ,4595792,Thing For You (With Martin Solveig),David Guetta,https://open.spotify.com/track/0IhTEIjFaRt3B2NQYf9azQ,0.0395,0.774,0.723,1.82e-05,0.1,-5.545,0.0496,0.769,121.057,4,191399,2,1,1Cs0zKBU1kc0i8ypK3B9ai,90,20802505,https://i.scdn.co/image/3a8476a71714e7718a41a1157c40f93abb8cc750
global,1047.0,6Dq8FZrvx9S28iyaKSwn9x,4594383,"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",DJ Khaled,https://open.spotify.com/track/6Dq8FZrvx9S28iyaKSwn9x,0.0133,0.614,0.685,0.0,0.313,-3.684,0.147,0.61,94.9,4,255102,10,1,0QHgL1lAIqAw0HtD7YldmP,82,4390256,https://i.scdn.co/image/94e2383b16d3a8f0af23b45ab9edd767b4107bbf
global,1048.0,1R6VwZ8TuHRzxZUxe88n4I,4593965,Rule The World (feat. Ariana Grande),2 Chainz,https://open.spotify.com/track/1R6VwZ8TuHRzxZUxe88n4I,0.158,0.592,0.584,2.63e-06,0.132,-6.232,0.0893,0.447,88.073,4,245893,8,0,17lzZA2AlOHwCwFALHttmp,86,5191623,https://i.scdn.co/image/8a0f9090548262a85cceef38650642d3037fd1e0
global,1049.0,6b2mfHMqWCA74XmUuVJm8r,4535640,I Know,Post Malone,https://open.spotify.com/track/6b2mfHMqWCA74XmUuVJm8r,0.497,0.666,0.603,0.0,0.112,-5.671,0.0763,0.262,102.94,4,141413,1,1,246dkjvS1zLTtiykXe5h60,100,21335421,https://i.scdn.co/image/93fec27f9aac86526b9010e882037afbda4e3d5f
global,1050.0,2pfio0uHpT4USTPBNeTIWo,4534289,Berlin lebt wie nie zuvor,Capital Bra,https://open.spotify.com/track/2pfio0uHpT4USTPBNeTIWo,0.198,0.654,0.782,0.0,0.347,-2.88,0.244,0.635,179.701,4,151295,1,1,4WZGDpNwrC0vNQyl9QzF7d,86,2984316,https://i.scdn.co/image/d03852fe340cb703676ef25a2e66368c788c4b95
global,1051.0,4S4Mfvv03M1cHgIOJcbUCL,4527986,In My Room,Frank Ocean,https://open.spotify.com/track/4S4Mfvv03M1cHgIOJcbUCL,0.594,0.861,0.647,0.661,0.114,-7.425,0.0675,0.67,158.037,4,133680,7,1,2h93pZq0e7k5yf4dywlkpM,88,5178098,https://i.scdn.co/image/7db34c8aace6feb91f38601bb75e6b3301b4657a
global,1052.0,4lKuzrdZrJuCAedbIslF3A,4517360,SENTADÃO,Pedro Sampaio,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A,0.178,0.68,0.869,0.0,0.223,-1.94,0.0589,0.924,173.997,4,143448,6,1,5wbf52LA6kcaboHSN6NEF1,80,239739,https://i.scdn.co/image/67970d39f2e97bad35610ed8061f13aee44b85e7
global,1053.0,2lAyctg5FocS67eksHoyIg,4476986,Quem Me Dera,Márcia Fellipe,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg,0.115,0.815,0.723,0.0,0.184,-3.611,0.0574,0.896,149.918,4,147990,6,0,3OxZ4asD88P1lJJmLcXz4K,67,958758,https://i.scdn.co/image/b5a52ff02692e078eea3a930e3a06828bed22476
global,1054.0,0FQhAHyHGsrbSHvDURmFPn,4424727,my boy,Billie Eilish,https://open.spotify.com/track/0FQhAHyHGsrbSHvDURmFPn,0.472,0.692,0.394,0.000191,0.117,-8.745,0.207,0.324,89.936,4,170852,11,0,6qqNVTkY8uBg9cP3Jd7DAH,98,18867904,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8
global,1055.0,6Z4rmc0uujCpl8yXe3yjgI,4421950,Whip (feat. Travis Scott),2 Chainz,https://open.spotify.com/track/6Z4rmc0uujCpl8yXe3yjgI,0.12,0.793,0.399,0.0,0.124,-7.428,0.0951,0.0379,121.949,4,226600,7,1,17lzZA2AlOHwCwFALHttmp,86,5191623,https://i.scdn.co/image/8a0f9090548262a85cceef38650642d3037fd1e0
global,1056.0,2grAr8pWMuLWn8ZYEE9wDV,4399886,Never Seen the Rain,Tones and I,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,0.44,0.485,0.461,0.0,0.232,-5.646,0.0444,0.324,87.009,4,200756,9,1,2NjfBq1NflQcKSeiDooVjY,92,484241,https://i.scdn.co/image/c128f5ef4d210a67610acdb8e095a73bc9965596
global,1057.0,5BfMJ6iytQnu1r7iiCYSXe,4399664,Intro,Khalid,https://open.spotify.com/track/5BfMJ6iytQnu1r7iiCYSXe,0.308,0.213,0.414,0.0257,0.0912,-9.725,0.0339,0.0553,79.556,4,213253,0,1,6LuN9FCkKOj5PcnpouEgny,96,10092177,https://i.scdn.co/image/e52c824585bfeef4d674b509437120805300f557
global,1058.0,5XkyZyKMdFungjDb9cUKc3,4383131,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],BTS,https://open.spotify.com/track/5XkyZyKMdFungjDb9cUKc3,0.339,0.804,0.498,0.000236,0.18,-7.387,0.0571,0.704,105.008,4,205020,8,0,3Nrfpe0tUJi4K4DXYWgMUX,93,15652748,https://i.scdn.co/image/0c9057cb30520f9f883a220051260fc66a2f3ffa
global,1059.0,51wFQM8W0YfXTmHusXUr5i,4365754,MAMACITA,Tyga,https://open.spotify.com/track/51wFQM8W0YfXTmHusXUr5i,0.0257,0.786,0.733,0.0,0.143,-4.961,0.127,0.358,101.046,4,202653,6,0,5LHRHt1k9lMyONurDHEdrp,92,5328383,https://i.scdn.co/image/67c4bd718cbf584ba2d297ccbb1e6e62a9772d0a
global,1060.0,2PWjKmjyTZeDpmOUa3a5da,4298876,Cheirosa - Ao Vivo,Jorge & Mateus,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da,0.24,0.528,0.87,0.0,0.333,-3.123,0.0851,0.714,152.37,4,181930,11,1,1elUiq4X7pxej6FRlrEzjM,86,11223376,https://i.scdn.co/image/dd5586194b6bfb1da2c4a27dc442334714a555a2
global,1061.0,3RZftiuTcLOqpsd8ZlwNhr,4280881,Hop Off A Jet (feat. Travis Scott),Young Thug,https://open.spotify.com/track/3RZftiuTcLOqpsd8ZlwNhr,0.0115,0.823,0.476,0.0,0.213,-8.951,0.242,0.353,144.998,4,174067,7,1,50co4Is1HCEo8bhOyUWKpn,94,4744074,https://i.scdn.co/image/10ea494021e8341a2b5a8fcc8cd3b9a000cbc878
global,1062.0,0AluA5RNsa4Cx6XRhf2hWZ,4274688,10 Freaky Girls (with 21 Savage),Metro Boomin,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ,0.588,0.81,0.353,0.0,0.102,-9.931,0.31,0.0727,88.031,4,208293,6,0,0iEtIxbK0KxaSlF7G42ZOp,84,1647724,https://i.scdn.co/image/8986705c72b71411c261c0f9eb65b6a2c04cfe90
global,1063.0,4e6l3QGj4RZesjDLVqYk3H,4270766,Marlboro Rot,Samra,https://open.spotify.com/track/4e6l3QGj4RZesjDLVqYk3H,0.236,0.789,0.812,0.0,0.13,-3.981,0.168,0.417,94.03,4,191000,1,1,6h1s4i4XKIYv4ErDelLDN0,84,504708,https://i.scdn.co/image/5b3d25c0f57c1eb87468d4f12879de86406891df
global,1064.0,3TTMUI5dFcbeNSDTTDY9M8,4266434,Come Thru (with Usher),Summer Walker,https://open.spotify.com/track/3TTMUI5dFcbeNSDTTDY9M8,0.159,0.679,0.728,0.0,0.107,-3.092,0.154,0.46,152.001,4,181013,5,0,57LYzLEk2LcFghVwuWbcuS,85,821531,https://i.scdn.co/image/a38579606746ef34c38c349f4cdb250784f3aee8
global,1065.0,7MSYSOobsombc1mbDWFxtD,4237741,This Christmas,Donny Hathaway,https://open.spotify.com/track/7MSYSOobsombc1mbDWFxtD,0.292,0.634,0.645,0.0,0.246,-9.2,0.0376,0.677,93.05,4,231173,5,1,0HU0U9kdXEHZVxUNbuQe8S,71,298778,https://i.scdn.co/image/2c9a122b0f6a1c6f083b1725f309d3a25636f4ae
global,1066.0,3IKRHd9ihUdGffgz4Mbgv0,4237110,Wow. - Remix,Post Malone,https://open.spotify.com/track/3IKRHd9ihUdGffgz4Mbgv0,0.148,0.797,0.64,0.0,0.209,-6.272,0.194,0.486,100.002,4,170053,11,0,246dkjvS1zLTtiykXe5h60,100,21335421,https://i.scdn.co/image/93fec27f9aac86526b9010e882037afbda4e3d5f
global,1067.0,2l2UsmkfgmRC6fIDwwsiNM,4204017,Ronin,Bushido,https://open.spotify.com/track/2l2UsmkfgmRC6fIDwwsiNM,0.0376,0.439,0.894,0.0,0.0394,-5.535,0.318,0.69,84.045,4,166080,10,0,3c96G4d2lUOxhomM2mby5S,76,968970,https://i.scdn.co/image/f162633cec2bf1625c183f79b8988a5274f4d44a
global,1068.0,7alOsNr36sJ8CyOEP4aILq,4192699,ODIO,J Balvin,https://open.spotify.com/track/7alOsNr36sJ8CyOEP4aILq,0.215,0.74,0.698,0.0,0.116,-3.838,0.0388,0.529,139.99,4,270400,6,0,1vyhD5VmyZ7KMfW5gqLgo5,99,17106207,https://i.scdn.co/image/84a8ce44cf41f5991178c3d7d8060d2e65624d1f
global,1069.0,2OKo7g3KfmCt3kyLvUAL0g,4189428,The Search,NF,https://open.spotify.com/track/2OKo7g3KfmCt3kyLvUAL0g,0.596,0.789,0.786,0.0,0.0997,-4.788,0.297,0.39,119.957,4,248040,2,1,6fOMl44jA4Sp5b9PpYCkzz,89,2865437,https://i.scdn.co/image/55db20d7c49bdcf52162474265c66ca601054b1c
global,1070.0,5bzaS5tAni5oUpW7bWVdtY,4185875,I Wanna Rock (feat. Gunna),G-Eazy,https://open.spotify.com/track/5bzaS5tAni5oUpW7bWVdtY,0.00769,0.777,0.851,0.0,0.14,-3.801,0.0844,0.698,100.038,4,163387,10,0,02kJSzxNuaWGqwubyUba0Z,87,4234806,https://i.scdn.co/image/b4dfaf1b5b665aa533ba970e282ced4d26036274
global,1071.0,6wyr4ReB05D9sJB1Rsmcqo,4184306,Chicken Noodle Soup (feat. Becky G),j-hope,https://open.spotify.com/track/6wyr4ReB05D9sJB1Rsmcqo,0.00502,0.826,0.817,1.09e-05,0.294,-4.081,0.0921,0.168,97.053,4,235497,2,1,0b1sIQumIAsNbqAoIClSpy,70,2549092,https://i.scdn.co/image/ef9519abd7264bacaad43ff69fb3ed2ff536f7ec
global,1072.0,4ukUoXLuFzMixyZyabSGc4,4180739,Sleigh Ride,Ella Fitzgerald,https://open.spotify.com/track/4ukUoXLuFzMixyZyabSGc4,0.764,0.508,0.287,0.0,0.153,-12.472,0.0523,0.644,154.759,4,175987,1,1,5V0MlUE1Bft0mbLlND7FJz,80,1494046,https://i.scdn.co/image/3c1d23141059785c8a863137d176319329dc17ef
global,1073.0,3OTSBoYKO7HzGVj8Bu2OH9,4180245,All the Time,Zara Larsson,https://open.spotify.com/track/3OTSBoYKO7HzGVj8Bu2OH9,0.18,0.665,0.799,0.0,0.125,-2.868,0.0617,0.5,101.976,4,228112,6,0,1Xylc3o4UrD53lo9CvFvVg,84,6527316,https://i.scdn.co/image/239ab578b400c47a455df2bb945ac81c180db2bc
global,1074.0,3nc420PXjTdBV5TN0gCFkS,4164314,Ocean (feat. Khalid),Martin Garrix,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS,0.584,0.506,0.693,9.58e-05,0.0891,-7.265,0.0412,0.221,139.912,4,216420,0,0,60d24wfXkVzDSfLS6hyCjZ,88,12498138,https://i.scdn.co/image/990f17c31b1cb4b4b2bc7b3d4780e2c9fd3a846a
global,1075.0,4EZUcj7c8n9pWIwHqN0DoH,4159531,Do You Hear What I Hear?,Bing Crosby,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH,0.891,0.489,0.328,0.00038,0.307,-10.892,0.0261,0.405,100.83,4,165960,10,1,6ZjFtWeHP9XN7FeKSUe80S,85,279435,https://i.scdn.co/image/ae161dc2c147cbebc97ff1a1cdc3e43fee7ba7dc
global,1076.0,0hCHNYL8ApQCGNwJrYN1FY,4158628,Bad Girls (feat. Gucci Mane),Lil Skies,https://open.spotify.com/track/0hCHNYL8ApQCGNwJrYN1FY,0.208,0.771,0.761,0.0,0.091,-4.727,0.047,0.277,131.01,4,219664,1,0,7d3WFRME3vBY2cgoP38RDo,85,3588556,https://i.scdn.co/image/4d947dce93a6f48a04f3c8c60a8b94cfccd6ca51
global,1077.0,1jkEorRvoRQNo1WZfD1X5q,4146065,Hey Julie! (feat. Lil Yachty),KYLE,https://open.spotify.com/track/1jkEorRvoRQNo1WZfD1X5q,0.0446,0.801,0.505,9.52e-06,0.122,-5.829,0.293,0.757,161.059,4,156443,11,1,4qBgvVog0wzW75IQ48mU7v,77,820763,https://i.scdn.co/image/0707ece93a02b41461ab72a1c583462e2937e26f
global,1078.0,6fOOKqQWcSy33ApU1wqkkW,4138874,Paradise,Khalid,https://open.spotify.com/track/6fOOKqQWcSy33ApU1wqkkW,0.206,0.581,0.452,0.00329,0.0881,-9.558,0.15,0.523,75.046,4,173653,11,1,6LuN9FCkKOj5PcnpouEgny,96,10092177,https://i.scdn.co/image/e52c824585bfeef4d674b509437120805300f557
global,1079.0,7wC5eZcFS1Q1BsQ35DU6H4,4131359,come out and play,Billie Eilish,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4,0.693,0.64,0.321,0.0307,0.114,-14.604,0.0931,0.177,145.045,4,210376,0,1,6qqNVTkY8uBg9cP3Jd7DAH,98,18867904,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8
global,1080.0,2K3bjojp1sCLdMMoO5lJ2p,4129988,Milionària,ROSALÍA,https://open.spotify.com/track/2K3bjojp1sCLdMMoO5lJ2p,0.602,0.857,0.574,1.24e-06,0.0663,-6.441,0.416,0.906,116.008,4,138371,8,1,7ltDVBr6mKbRvohxheJ9h1,87,2299313,https://i.scdn.co/image/e2152c9a03746ee862b41359038278e9da167d27
global,1081.0,6phY2gnvf9WwCiXlLMQOY3,4129125,HeMotions,Juice WRLD,https://open.spotify.com/track/6phY2gnvf9WwCiXlLMQOY3,0.667,0.561,0.76,0.0,0.106,-7.194,0.264,0.317,163.938,4,187211,2,1,4MCBfE4596Uoi2O4DtmEMz,98,7403812,https://i.scdn.co/image/d8e62447a338a882b490460da20e90aac6d60ae7
global,1082.0,7knLcYCOSaURD0d7HUULFM,4122190,COMO UN BEBÉ,J Balvin,https://open.spotify.com/track/7knLcYCOSaURD0d7HUULFM,0.0732,0.825,0.807,4.79e-06,0.138,-5.753,0.0949,0.816,103.053,4,218827,6,1,1vyhD5VmyZ7KMfW5gqLgo5,99,17106207,https://i.scdn.co/image/84a8ce44cf41f5991178c3d7d8060d2e65624d1f
global,1083.0,2aPnpV1hT7l3eP10uSGK6c,4095442,Mademoiselle,Sfera Ebbasta,https://open.spotify.com/track/2aPnpV1hT7l3eP10uSGK6c,0.0671,0.794,0.702,0.0,0.155,-5.656,0.0346,0.535,121.938,4,189344,6,0,23TFHmajVfBtlRx5MXqgoz,81,3625832,https://i.scdn.co/image/4bfba7ec984990f3590cf151424af0177794063d
global,1084.0,09nSCeCs6eYfAIJVfye1CE,4090970,Oye,TINI,https://open.spotify.com/track/09nSCeCs6eYfAIJVfye1CE,0.447,0.683,0.51,0.0,0.175,-7.894,0.0646,0.255,95.08,4,173021,7,0,7vXDAI8JwjW531ouMGbfcp,81,869450,https://i.scdn.co/image/6a96b922655ebed76742d6bb8c9f504bf8a34535
