Year,Month,DayofMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,CRSDepTime,DepDelay,DepDel15,CRSArrTime,ArrDelay,ArrDel15,Cancelled
2013,10,19,6,AA,12266,11298,1305,24,1,1425,8,0,0
2013,8,21,3,WN,10423,11259,1610,3,0,1705,1,0,0
2013,10,19,6,AA,11298,10423,1240,-2,0,1340,1,0,0
2013,4,13,6,WN,10821,10397,2120,-3,0,2310,-5,0,0
2013,8,22,4,US,11057,14771,1810,26,1,2034,22,1,0
2013,8,15,4,UA,11292,12173,0929,0,0,1252,-4,0,0
2013,9,5,4,WN,10821,12339,1720,3,0,1905,4,0,0
2013,7,30,2,9E,14524,11433,0932,6,0,1123,2,0,0
2013,10,24,4,WN,14492,10693,0940,-1,0,1010,6,0,0
2013,4,30,2,AA,13930,15304,0820,6,0,1150,-4,0,0
2013,7,12,5,WN,14679,13796,1515,3,0,1635,-6,0,0
2013,8,28,3,DL,11298,10397,1330,-1,0,1637,1,0,0
2013,10,31,4,HA,12173,13830,0942,-6,0,1019,-1,0,0
2013,6,10,1,DL,10397,10721,1917,44,1,2202,64,1,0
2013,5,19,7,DL,10397,14679,1102,44,1,1247,83,1,0
2013,4,26,5,EV,13931,11618,1000,22,1,1129,14,0,0
2013,5,28,2,9E,12478,10721,1610,22,1,1751,18,1,0
2013,9,7,6,YV,13851,13930,0540,-1,0,0739,-5,0,0
2013,6,26,3,OO,14570,12892,1935,-3,0,2110,-10,0,0
2013,9,13,5,AA,14683,11298,1705,-4,0,1815,-13,0,0
2013,5,31,5,AA,13930,14843,0830,94,1,1410,79,1,0
2013,4,11,4,WN,13871,13232,1750,13,0,1915,15,1,0
2013,5,14,2,WN,13851,14107,1950,27,1,2015,10,0,0
2013,5,23,4,DL,11042,10397,1300,4,0,1446,-2,0,0
2013,5,21,2,WN,12889,10800,1630,28,1,1740,14,0,0
2013,10,9,3,DL,10397,13342,1210,-6,0,1313,-17,0,0
2013,4,30,2,WN,10800,14107,2135,-5,0,2255,-10,0,0
2013,5,2,4,AA,11298,11292,1735,3,0,1840,-3,0,0
2013,5,17,5,VX,12892,14771,0900,114,1,1020,105,1,0
2013,6,24,1,EV,14307,12264,1422,239,1,1602,232,1,0
2013,6,16,7,AS,14679,14747,0630,-9,0,0925,-11,0,0
2013,7,30,2,DL,12953,13204,0700,-4,0,0947,-11,0,0
2013,4,8,1,WN,14107,14869,1255,17,1,1525,12,0,0
2013,6,27,4,EV,11618,10529,2129,NA,NA,2235,NA,1,1
2013,6,10,1,WN,12191,12339,2100,26,1,0015,22,1,0
2013,9,21,6,AS,15016,14747,1825,-2,0,2033,-18,0,0
2013,4,26,5,US,14908,14107,1000,-6,0,1112,-3,0,0
2013,4,30,2,US,14107,15016,1850,-5,0,2348,6,0,0
2013,8,3,6,EV,10693,12266,1010,-9,0,1221,0,0,0
2013,7,8,1,EV,11433,14100,1400,41,1,1543,107,1,0
2013,4,18,4,WN,12889,12892,1135,16,1,1245,12,0,0
2013,10,24,4,B6,12953,11697,2137,9,0,0027,17,1,0
2013,5,10,5,DL,14771,11433,0700,-4,0,1435,2,0,0
2013,4,18,4,DL,12892,12339,2255,-4,0,0602,-16,0,0
2013,8,27,2,US,14107,13204,0851,0,0,1621,3,0,0
2013,5,12,7,AA,11292,13930,1700,-3,0,2030,-7,0,0
2013,5,24,5,AS,14747,13796,1600,-1,0,1755,7,0,0
2013,8,12,1,B6,10721,11618,0930,-8,0,1049,-18,0,0
2013,9,2,1,UA,11042,12889,1815,119,1,1944,83,1,0
2013,4,17,3,VX,14100,12892,1930,-10,0,2230,-8,0,0
2013,7,13,6,YV,11042,11057,1530,-5,0,1703,17,1,0
2013,5,20,1,EV,11433,12264,1440,13,0,1615,22,1,0
2013,9,10,2,DL,14122,13487,0700,-3,0,0809,-22,0,0
2013,4,19,5,WN,10693,10821,1835,19,1,2125,29,1,0
2013,5,9,4,OO,14771,11298,0841,-6,0,1413,35,1,0
2013,9,26,4,DL,11433,14057,0851,-10,0,1039,-19,0,0
2013,7,17,3,AA,13851,11298,1540,-1,0,1640,13,0,0
2013,5,24,5,MQ,10397,13303,1730,169,1,1935,143,1,0
2013,9,3,2,DL,14100,13487,1855,-8,0,2100,-25,0,0
2013,8,8,4,US,10721,11278,1800,-7,0,1933,10,0,0
2013,7,30,2,WN,11433,10693,0650,43,1,0720,40,1,0
2013,9,24,2,DL,13487,14831,0920,-4,0,1120,-2,0,0
2013,9,16,1,UA,14771,10423,0830,3,0,1404,-12,0,0
2013,7,3,3,US,10529,11057,1915,-3,0,2116,19,1,0
2013,9,25,3,FL,15016,13204,1315,4,0,1635,-14,0,0
2013,10,29,2,OO,12892,14570,1245,-4,0,1413,-14,0,0
2013,8,19,1,WN,12889,10821,0700,0,0,1440,-11,0,0
2013,10,2,3,UA,11292,10423,2035,-7,0,2340,-20,0,0
2013,4,17,3,WN,10821,10792,2040,33,1,2145,29,1,0
2013,5,25,6,WN,12191,11259,1930,44,1,2025,39,1,0
2013,8,16,5,DL,13204,10397,1530,3,0,1707,7,0,0
2013,8,27,2,VX,14057,14771,1800,-8,0,1950,-10,0,0
2013,6,11,2,WN,11259,10140,0805,7,0,0850,-3,0,0
2013,10,5,6,US,11618,14107,1355,21,1,1602,10,0,0
2013,6,7,5,9E,13851,13487,1200,-10,0,1401,-7,0,0
2013,9,19,4,US,13198,14107,1500,-1,0,1544,0,0,0
2013,7,21,7,YV,10397,12264,1143,-2,0,1330,-17,0,0
2013,7,18,4,US,11697,14100,0604,-8,0,0845,-14,0,0
2013,9,17,2,B6,14771,12954,0600,0,0,0728,-5,0,0
2013,9,26,4,UA,10792,13930,1625,27,1,1707,11,0,0
2013,8,9,5,WN,11259,13495,1140,19,1,1305,10,0,0
2013,10,31,4,AA,14771,11298,1255,0,0,1830,-16,0,0
2013,9,18,3,AA,11298,14771,2115,4,0,2255,-2,0,0
2013,4,28,7,AS,14747,11697,2205,0,0,0645,-7,0,0
2013,10,31,4,US,11057,10821,0945,13,0,1111,3,0,0
2013,5,20,1,WN,14771,14908,1040,3,0,1205,-1,0,0
2013,4,14,7,B6,12478,15304,1220,-8,0,1505,28,1,0
2013,7,7,7,OO,13930,13342,1607,-2,0,1653,-3,0,0
2013,6,2,7,MQ,11433,12953,1310,107,1,1500,97,1,0
2013,6,13,4,OO,11292,14679,2208,6,0,2326,10,0,0
2013,5,8,3,US,11057,10721,1315,-3,0,1526,-8,0,0
2013,5,12,7,VX,11618,12892,1300,-6,0,1610,-53,0,0
2013,8,16,5,WN,13232,11066,1815,2,0,2015,6,0,0
2013,4,19,5,AA,13303,12953,1545,19,1,1900,-26,0,0
2013,8,1,4,WN,14683,11259,0600,-1,0,0700,-1,0,0
2013,7,8,1,DL,10397,15016,2209,6,0,2252,0,0,0
2013,6,14,5,B6,14771,12478,1215,2,0,2100,-2,0,0
2013,7,23,2,DL,14635,11193,1245,-5,0,1508,-8,0,0
2013,5,8,3,UA,10721,11292,1450,13,0,1738,-7,0,0
2013,6,21,5,WN,13495,14107,1640,3,0,1755,-2,0,0
2013,7,19,5,9E,10821,12478,0605,-4,0,0719,-8,0,0
2013,9,17,2,AA,11298,15304,0805,-2,0,1125,0,0,0
2013,10,8,2,AA,13930,15304,0850,-3,0,1220,5,0,0
2013,7,22,1,WN,14107,13891,1805,65,1,1910,59,1,0
2013,7,29,1,AA,10423,11298,1000,-7,0,1105,-6,0,0
2013,5,2,4,FL,14492,10397,0650,-2,0,0809,17,1,0
2013,6,21,5,DL,13198,12892,0700,-1,0,0825,-10,0,0
2013,6,19,3,DL,10397,10721,1917,33,1,2202,12,0,0
2013,9,5,4,UA,11618,14771,1343,0,0,1701,-30,0,0
2013,7,15,1,US,14100,11057,0630,0,0,0806,14,0,0
2013,6,29,6,AA,12339,13930,1350,NA,NA,1355,NA,1,1
2013,7,8,1,OO,12892,14570,1200,-5,0,1320,0,0,0
2013,6,16,7,AA,12889,11298,1710,140,1,2155,123,1,0
2013,6,9,7,AA,13495,13303,1525,0,0,1820,23,1,0
2013,5,10,5,MQ,11618,13930,1150,91,1,1305,98,1,0
2013,6,5,3,AS,14747,14908,1715,6,0,1948,9,0,0
2013,5,12,7,WN,11292,14683,1310,8,0,1610,8,0,0
2013,8,17,6,EV,10693,12266,1506,57,1,1707,50,1,0
2013,8,21,3,FL,10397,10721,1015,14,0,1250,5,0,0
2013,6,23,7,WN,12892,10140,1300,-2,0,1550,-16,0,0
2013,8,3,6,EV,11292,11042,1520,-10,0,2021,11,0,0
2013,4,17,3,UA,15304,12264,1338,-10,0,1601,-27,0,0
2013,4,8,1,AS,12173,14831,1310,-8,0,2121,-4,0,0
2013,6,19,3,US,14107,14100,0850,28,1,1632,6,0,0
2013,4,1,1,HA,14893,12173,0915,3,0,1155,39,1,0
2013,6,22,6,DL,13487,14747,1735,-3,0,1915,-16,0,0
2013,7,10,3,DL,13487,14771,0700,-3,0,0900,2,0,0
2013,10,9,3,UA,11697,12266,1822,-7,0,2003,-15,0,0
2013,8,16,5,VX,12892,14771,0800,85,1,0915,70,1,0
2013,7,4,4,OO,14570,14869,1030,-6,0,1254,-4,0,0
2013,8,13,2,US,10721,11278,2000,-3,0,2130,6,0,0
2013,5,21,2,FL,10397,15304,1657,-6,0,1825,23,1,0
2013,10,15,2,WN,13204,14307,1505,-5,0,1740,1,0,0
2013,6,6,4,EV,11259,12266,0545,29,1,0650,26,1,0
2013,8,19,1,WN,14831,14107,1205,15,1,1355,22,1,0
2013,8,20,2,EV,14492,13930,1305,-16,0,1414,-9,0,0
2013,7,21,7,AA,14771,11298,1315,87,1,1850,86,1,0
2013,7,24,3,DL,13487,11433,0635,-3,0,0915,1,0,0
2013,6,24,1,UA,10299,12266,2040,-7,0,0625,-5,0,0
2013,5,11,6,WN,10423,11259,1755,-4,0,1850,-6,0,0
2013,9,13,5,9E,12478,11433,1530,-5,0,1755,14,0,0
2013,6,24,1,9E,14492,15304,1030,10,0,1223,-6,0,0
2013,6,27,4,UA,12266,13930,0710,-4,0,0950,-9,0,0
2013,6,12,3,B6,12478,14771,1732,2,0,2114,-1,0,0
2013,4,12,5,AA,13303,13204,1830,3,0,1935,9,0,0
2013,4,1,1,9E,11066,13487,1945,-3,0,2049,-11,0,0
2013,8,4,7,DL,11066,13487,1955,-4,0,2047,1,0,0
2013,4,23,2,OO,14771,14679,2002,24,1,2134,23,1,0
2013,8,28,3,FL,13232,11697,1300,-3,0,1700,-8,0,0
2013,6,8,6,YV,13930,10529,0644,211,1,0948,204,1,0
2013,6,15,6,DL,12892,14747,0820,-3,0,1053,-3,0,0
2013,4,25,4,WN,10821,14027,1940,20,1,2205,43,1,0
2013,9,16,1,DL,15304,10397,0830,-3,0,1004,-13,0,0
2013,5,16,4,WN,13796,12191,0600,5,0,1150,8,0,0
2013,10,11,5,DL,14869,14107,1358,-7,0,1435,-9,0,0
2013,7,12,5,OO,10140,12266,1305,-2,0,1616,-4,0,0
2013,10,26,6,US,14100,13303,0955,-5,0,1254,-27,0,0
2013,6,2,7,AS,14747,10299,2125,-4,0,2355,2,0,0
2013,6,21,5,US,11057,13930,0735,-1,0,0828,-5,0,0
2013,4,29,1,AA,11298,14492,2020,7,0,2350,5,0,0
2013,6,24,1,AA,13303,11278,2150,-3,0,0020,-13,0,0
2013,8,29,4,FL,13204,14492,0710,-8,0,0845,-13,0,0
2013,7,25,4,YV,10800,14107,1000,-3,0,1124,-5,0,0
2013,5,19,7,B6,10721,12478,1450,126,1,1613,121,1,0
2013,10,26,6,DL,14730,10397,1017,41,1,1140,30,1,0
2013,7,8,1,AS,14831,14057,1845,-4,0,2015,2,0,0
2013,4,18,4,DL,14771,10397,2240,92,1,0612,95,1,0
2013,4,20,6,MQ,10693,13930,0705,195,1,0850,178,1,0
2013,4,3,3,AA,10721,13303,1740,-9,0,2110,0,0,0
2013,4,4,4,B6,12954,14771,1750,23,1,1910,28,1,0
2013,8,29,4,B6,15304,12478,1050,-4,0,1329,-5,0,0
2013,7,18,4,VX,12892,11697,1015,-1,0,1820,34,1,0
2013,5,14,2,EV,10693,11292,1509,25,1,1708,11,0,0
2013,7,16,2,UA,11292,12892,2203,15,1,2340,0,0,0
2013,4,9,2,UA,12892,12889,0625,-7,0,0748,-14,0,0
2013,9,23,1,AA,11298,15304,0805,-2,0,1125,-1,0,0
2013,10,8,2,OO,11042,12266,0600,-6,0,0756,-14,0,0
2013,4,2,2,B6,10721,12889,2013,-11,0,2308,-16,0,0
2013,6,19,3,AA,12892,14771,1750,-4,0,1910,-2,0,0
2013,4,20,6,B6,14635,10792,2040,15,1,2327,-9,0,0
2013,8,22,4,B6,12478,11697,1630,23,1,1945,25,1,0
2013,4,20,6,OO,14107,10140,2150,-3,0,2357,-1,0,0
2013,7,1,1,DL,14679,13487,0630,-5,0,1215,8,0,0
2013,9,13,5,US,14100,14843,0945,-5,0,1340,-4,0,0
2013,8,8,4,WN,14107,14771,1255,70,1,1450,69,1,0
2013,5,31,5,UA,12264,13930,1745,-4,0,1853,-26,0,0
2013,4,11,4,9E,14492,10821,1525,-2,0,1636,-11,0,0
2013,9,27,5,WN,11292,13232,1120,8,0,1435,1,0,0
2013,5,20,1,UA,12953,13930,1200,49,1,1338,12,0,0
2013,7,7,7,WN,10140,14679,1110,4,0,1155,1,0,0
2013,9,2,1,AS,12889,14747,0700,-8,0,0924,-18,0,0
2013,4,11,4,UA,13930,13487,0624,-9,0,0756,2,0,0
2013,10,14,1,AA,13930,12892,1040,10,0,1300,7,0,0
2013,6,19,3,FL,14635,10397,0755,-8,0,0935,-7,0,0
2013,9,4,3,OO,12892,14747,0945,22,1,1226,1,0,0
2013,6,20,4,WN,10821,13342,1305,15,1,1410,0,0,0
2013,7,18,4,B6,11697,11278,1801,13,0,2026,23,1,0
2013,10,3,4,WN,10821,11057,2110,42,1,2240,21,1,0
2013,8,1,4,UA,15304,11618,1952,0,0,2252,-23,0,0
2013,6,15,6,EV,10140,12266,1257,-1,0,1612,-24,0,0
2013,8,5,1,UA,12266,12889,0735,-1,0,0839,-4,0,0
2013,9,28,6,DL,11278,11433,0940,-6,0,1112,-22,0,0
2013,8,15,4,WN,11066,10821,1950,77,1,2105,63,1,0
2013,8,23,5,MQ,12451,13303,0930,0,0,1055,34,1,0
2013,6,15,6,AA,11298,14679,1850,33,1,1945,34,1,0
2013,10,24,4,WN,10721,15016,1800,116,1,2005,120,1,0
2013,7,18,4,DL,10397,12892,1459,10,0,1639,2,0,0
2013,8,10,6,DL,10397,12339,1754,51,1,1922,58,1,0
2013,4,30,2,US,12953,11278,0600,-8,0,0659,-10,0,0
2013,8,29,4,AS,14771,14747,1600,-13,0,1751,0,0,0
2013,8,27,2,WN,14747,13232,0645,-1,0,1235,20,1,0
2013,9,24,2,9E,11433,14524,1020,-3,0,1202,-14,0,0
2013,7,29,1,AS,14747,10721,1550,-6,0,2359,-15,0,0
2013,7,22,1,AA,11298,15304,1245,10,0,1615,-1,0,0
2013,10,29,2,FL,10792,10397,1248,4,0,1450,8,0,0
2013,5,18,6,AA,11278,15016,1005,-12,0,1115,-21,0,0
2013,10,2,3,WN,12339,11292,0715,14,0,0800,0,0,0
2013,4,25,4,WN,12889,14570,0730,-1,0,0850,-5,0,0
2013,5,18,6,AA,13930,12889,0930,-1,0,1125,-24,0,0
2013,6,2,7,WN,10821,12889,1555,2,0,1755,33,1,0
2013,8,10,6,WN,15304,11292,1625,-2,0,1815,-16,0,0
2013,9,25,3,US,10821,14107,1720,4,0,1914,-6,0,0
2013,8,7,3,DL,12889,11433,1150,4,0,1847,6,0,0
2013,10,21,1,OO,11292,14908,0805,-5,0,0930,-9,0,0
2013,10,29,2,YV,11193,13930,0550,-2,0,0602,-4,0,0
2013,7,29,1,UA,11292,14100,1938,36,1,0115,11,0,0
2013,4,7,7,FL,11697,10397,1825,-12,0,2019,-11,0,0
2013,5,2,4,DL,14307,10397,1236,-1,0,1515,1,0,0
2013,10,21,1,EV,11042,10397,0650,-2,0,0835,0,0,0
2013,5,30,4,WN,14893,14057,0850,-2,0,1020,4,0,0
2013,8,12,1,AA,12892,13930,1150,-1,0,1800,-16,0,0
2013,9,10,2,WN,15016,14747,1200,26,1,1415,15,1,0
2013,9,28,6,WN,14679,10821,0810,1,0,1605,-12,0,0
2013,8,29,4,WN,14747,10397,1245,10,0,2030,1,0,0
2013,9,21,6,WN,12191,12451,1100,47,1,1405,40,1,0
2013,10,15,2,FL,10397,12191,0850,12,0,1005,-1,0,0
2013,5,23,4,OO,11292,14057,0910,-5,0,1057,-7,0,0
2013,8,6,2,UA,10821,12266,1234,-4,0,1437,-13,0,0
2013,6,30,7,DL,13204,12953,1856,64,1,2140,49,1,0
2013,10,28,1,EV,12266,11298,1421,24,1,1533,19,1,0
2013,10,21,1,US,12892,14107,1620,-5,0,1742,3,0,0
2013,6,8,6,DL,11433,13487,1345,-3,0,1439,-17,0,0
2013,8,13,2,DL,11057,10397,1245,35,1,1401,54,1,0
2013,5,18,6,EV,13198,12266,0630,-6,0,0835,-8,0,0
2013,5,6,1,9E,11193,11618,2000,-2,0,2209,-15,0,0
2013,5,13,1,9E,11298,11193,0742,-6,0,1053,-1,0,0
2013,5,11,6,UA,12953,13930,1145,-8,0,1323,-26,0,0
2013,9,4,3,WN,13232,12191,0605,-3,0,0835,-21,0,0
2013,6,20,4,EV,12264,14524,1652,-2,0,1745,-5,0,0
2013,9,1,7,WN,10721,13342,1255,-5,0,1425,-14,0,0
2013,10,18,5,AS,14679,13204,1025,-7,0,1755,-22,0,0
2013,7,23,2,WN,13232,15016,0600,-1,0,0705,-13,0,0
2013,8,15,4,US,10721,11278,1200,-11,0,1326,-18,0,0
2013,5,6,1,WN,12339,12889,1225,23,1,1330,23,1,0
2013,10,22,2,OO,14057,14747,1104,48,1,1200,50,1,0
2013,8,22,4,B6,12478,15304,1430,-3,0,1725,28,1,0
2013,5,9,4,OO,13871,14869,0605,-7,0,0737,-17,0,0
2013,6,29,6,YV,12264,11057,1345,-4,0,1508,15,1,0
2013,8,22,4,DL,13204,11433,1600,-4,0,1843,-17,0,0
2013,9,16,1,WN,10693,13232,1045,1,0,1210,12,0,0
2013,8,20,2,B6,12478,14027,1315,85,1,1558,86,1,0
2013,7,26,5,WN,14107,12889,0800,-1,0,0905,14,0,0
2013,10,26,6,MQ,13931,13303,1850,-9,0,2120,-23,0,0
2013,7,8,1,WN,14679,13198,1905,0,0,0010,-1,0,0
2013,9,25,3,WN,13232,12889,0925,8,0,1105,34,1,0
2013,4,9,2,FL,12339,10397,1845,-3,0,2014,3,0,0
2013,6,19,3,WN,14908,14771,0825,4,0,0950,-7,0,0
2013,6,29,6,US,11057,11292,1815,-5,0,1945,3,0,0
2013,10,8,2,OO,14869,11292,1733,-7,0,1900,-1,0,0
2013,10,18,5,DL,12264,10397,0822,-3,0,1015,8,0,0
2013,9,24,2,WN,13232,10397,0825,15,1,1110,31,1,0
2013,4,10,3,DL,13198,10397,1729,-3,0,2030,-12,0,0
2013,7,7,7,F9,12266,11292,1850,5,0,2015,6,0,0
2013,6,18,2,WN,13198,12889,0545,0,0,0640,2,0,0
2013,4,30,2,FL,14771,14908,0731,-2,0,0901,-10,0,0
2013,5,16,4,DL,12478,13303,1815,-1,0,2135,-10,0,0
2013,8,7,3,YV,11057,14683,1145,0,0,1334,15,1,0
2013,9,15,7,UA,10721,13930,0903,-1,0,1043,-3,0,0
2013,8,8,4,WN,13204,13232,0655,0,0,0840,-5,0,0
2013,8,29,4,DL,11193,12889,0942,-4,0,1045,-15,0,0
2013,6,18,2,AA,11298,14027,1915,46,1,2255,56,1,0
2013,7,26,5,DL,10397,10721,0845,-3,0,1124,-6,0,0
2013,10,31,4,UA,14908,14771,1709,73,1,1833,62,1,0
2013,6,12,3,UA,12173,11618,2025,6,0,1203,-10,0,0
2013,5,27,1,OO,14679,14771,1505,69,1,1636,77,1,0
2013,10,7,1,B6,14307,13204,1519,13,0,1814,6,0,0
2013,4,25,4,EV,14730,12266,0650,-4,0,0815,13,0,0
2013,9,19,4,EV,11193,11433,1530,0,0,1634,31,1,0
2013,5,5,7,DL,13204,11193,1700,-7,0,1909,-19,0,0
2013,9,17,2,WN,12889,14570,1600,5,0,1720,0,0,0
2013,7,11,4,DL,13487,13198,1005,32,1,1127,26,1,0
2013,5,28,2,UA,14908,13930,1336,11,0,1935,-12,0,0
2013,8,20,2,DL,15016,10397,1705,-8,0,1941,-16,0,0
2013,5,11,6,OO,12266,11042,1040,0,0,1423,-13,0,0
2013,5,9,4,EV,11618,11278,2138,58,1,2243,48,1,0
2013,10,3,4,US,11618,11057,0635,-7,0,0833,-21,0,0
2013,4,7,7,VX,14771,12478,0925,9,0,1759,1,0,0
2013,5,9,4,US,14100,11697,1540,21,1,1834,3,0,0
2013,6,26,3,WN,13204,10693,1045,36,1,1135,25,1,0
2013,8,14,3,WN,13796,10140,0820,-2,0,1140,-17,0,0
2013,4,12,5,UA,12889,12266,1121,2,0,1627,-15,0,0
2013,7,26,5,DL,10397,12264,1000,0,0,1154,-7,0,0
2013,4,5,5,US,13342,14107,1720,0,0,1910,-10,0,0
2013,8,10,6,FL,10397,14100,1005,27,1,1214,7,0,0
2013,6,12,3,OO,13930,11298,2115,NA,NA,2330,NA,1,1
2013,8,11,7,9E,13930,11433,0640,-7,0,0905,-33,0,0
2013,6,21,5,DL,14107,13487,0705,20,1,1209,16,1,0
2013,9,15,7,AS,14747,14771,1200,1,0,1405,13,0,0
2013,9,14,6,AA,11292,11298,1420,6,0,1720,6,0,0
2013,5,12,7,AS,10299,14747,1500,-7,0,1923,-17,0,0
2013,10,12,6,AA,11298,12892,0950,12,0,1110,9,0,0
2013,9,14,6,WN,12892,12889,0950,-1,0,1100,-11,0,0
2013,5,18,6,AA,11298,12892,1120,44,1,1240,29,1,0
2013,4,16,2,MQ,13930,10693,1540,NA,NA,1705,NA,1,1
2013,4,21,7,DL,13244,10397,0714,-5,0,0940,-17,0,0
2013,10,30,3,WN,14683,14107,1510,27,1,1535,34,1,0
2013,4,24,3,MQ,13303,11066,0950,0,0,1230,18,1,0
2013,10,26,6,UA,12478,14771,0825,NA,NA,1148,NA,1,1
2013,10,22,2,US,11057,15304,2220,-7,0,2357,-7,0,0
2013,10,5,6,DL,14635,13487,1558,-8,0,1827,-30,0,0
2013,5,31,5,EV,13930,10792,1705,129,1,1932,143,1,0
2013,4,25,4,EV,12264,13931,1223,-5,0,1323,-7,0,0
2013,6,25,2,B6,12478,14771,0853,24,1,1212,42,1,0
2013,8,15,4,US,12478,11057,1827,45,1,2033,33,1,0
2013,6,26,3,MQ,13930,13871,0950,NA,NA,1120,NA,1,1
2013,5,8,3,B6,13204,12478,1124,24,1,1357,27,1,0
2013,5,30,4,AA,13930,12953,0830,-9,0,1145,-26,0,0
2013,4,6,6,AS,14747,13891,0730,-5,0,1002,-12,0,0
2013,5,28,2,DL,10397,13495,0832,-3,0,0909,-18,0,0
2013,7,8,1,DL,14869,13487,2016,14,0,2346,5,0,0
2013,4,15,1,DL,10397,10721,1747,-1,0,2030,-15,0,0
2013,5,13,1,WN,11292,13495,1020,11,0,1355,16,1,0
2013,9,29,7,AS,14747,14679,1025,111,1,1301,117,1,0
2013,6,25,2,WN,14679,13198,1905,13,0,0010,6,0,0
2013,7,21,7,EV,11057,13930,1909,19,1,2020,54,1,0
2013,10,16,3,B6,10721,12892,1705,26,1,2021,24,1,0
2013,9,15,7,UA,14771,14908,2036,-11,0,2202,-6,0,0
2013,8,19,1,DL,11298,10397,0545,-5,0,0855,-1,0,0
2013,7,15,1,WN,14570,14747,1645,-1,0,1825,5,0,0
2013,6,10,1,UA,12266,14908,1139,0,0,1308,-17,0,0
2013,8,29,4,FL,11697,14843,0745,0,0,1020,-6,0,0
2013,10,26,6,AA,13930,13303,0855,7,0,1300,-2,0,0
2013,8,16,5,DL,10397,13198,0812,0,0,0923,-8,0,0
2013,7,8,1,DL,10721,10397,1325,2,0,1605,1,0,0
2013,9,17,2,MQ,11193,13930,1830,-13,0,1845,-20,0,0
2013,5,8,3,UA,12889,11618,1522,0,0,2319,32,1,0
2013,8,3,6,DL,11433,10821,1016,-7,0,1149,-14,0,0
2013,6,27,4,UA,11618,13930,1500,1,0,1634,-27,0,0
2013,10,13,7,WN,12191,13495,1840,11,0,1940,14,0,0
2013,7,4,4,EV,11433,13871,1600,-5,0,1704,-18,0,0
2013,7,1,1,FL,10397,15304,1010,1,0,1140,3,0,0
2013,6,3,1,WN,12191,14492,1950,-5,0,2325,-24,0,0
2013,4,17,3,WN,10821,11292,1535,142,1,1735,129,1,0
2013,6,20,4,DL,11193,14635,0936,-4,0,1154,-10,0,0
2013,6,28,5,EV,11298,11042,1950,105,1,2327,130,1,0
2013,8,2,5,WN,10800,13796,1335,-1,0,1445,-4,0,0
2013,7,7,7,VX,14771,14747,2015,401,1,2215,392,1,0
2013,9,27,5,F9,11292,14908,2059,-1,0,2217,-4,0,0
2013,5,22,3,DL,10397,13198,1030,-2,0,1145,-23,0,0
2013,10,26,6,FL,15016,10397,0705,-11,0,0935,-16,0,0
2013,10,3,4,F9,14747,11292,0610,-4,0,0941,-4,0,0
2013,10,4,5,WN,12191,11292,0855,102,1,1025,83,1,0
2013,7,29,1,FL,13204,12339,1047,0,0,1259,11,0,0
2013,9,16,1,DL,10397,10821,1610,1,0,1810,-15,0,0
2013,8,11,7,WN,12191,10693,1210,6,0,1400,16,1,0
2013,5,1,3,9E,11193,11057,1135,-2,0,1256,-9,0,0
2013,5,19,7,FL,10721,10397,0645,5,0,0926,-4,0,0
2013,9,10,2,AA,14492,13930,0810,-4,0,0910,-11,0,0
2013,4,21,7,OO,10397,11292,1625,-6,0,1751,-17,0,0
2013,8,15,4,EV,12266,10693,1747,0,0,1950,-16,0,0
2013,6,5,3,WN,10693,10821,1305,41,1,1550,33,1,0
2013,8,29,4,FL,13204,10792,1205,5,0,1435,5,0,0
2013,10,25,5,AA,13198,11298,1455,-5,0,1630,-7,0,0
2013,5,29,3,US,13204,14100,0615,-9,0,0837,-21,0,0
2013,10,21,1,EV,11193,13930,2013,-6,0,2025,4,0,0
2013,5,31,5,VX,12892,12478,0735,-2,0,1559,-22,0,0
2013,7,3,3,DL,10397,12478,0857,10,0,1112,4,0,0
2013,9,14,6,AA,12953,13303,1500,-8,0,1815,-25,0,0
2013,8,29,4,B6,13204,14307,1158,-11,0,1440,-2,0,0
2013,9,21,6,B6,14843,13204,0500,-7,0,0754,-3,0,0
2013,5,26,7,AA,11298,10423,0925,-6,0,1020,-11,0,0
2013,10,20,7,WN,14679,13796,1950,15,1,2130,-8,0,0
2013,10,9,3,WN,13204,14683,1000,0,0,1145,1,0,0
2013,8,27,2,FL,14683,10397,1245,9,0,1602,15,1,0
2013,9,18,3,AA,14683,11298,1855,4,0,2005,9,0,0
2013,5,21,2,EV,11618,11057,0624,-7,0,0827,-32,0,0
2013,10,22,2,DL,13487,13930,1910,-4,0,2030,-9,0,0
2013,9,13,5,VX,12892,14771,0700,19,1,0815,15,1,0
2013,10,18,5,WN,12191,11259,0830,4,0,0925,3,0,0
2013,5,6,1,DL,13796,14869,1829,-7,0,2109,-5,0,0
2013,5,9,4,WN,13232,10792,1320,20,1,1545,26,1,0
2013,6,14,5,YV,10792,13930,0929,0,0,1006,7,0,0
2013,10,8,2,DL,11433,12953,1945,-3,0,2133,-2,0,0
2013,8,18,7,AS,14893,14747,1910,-5,0,2041,4,0,0
2013,4,6,6,DL,14683,10397,0540,0,0,0859,-10,0,0
2013,5,30,4,OO,14771,14893,1940,0,0,2028,16,1,0
2013,7,7,7,UA,14747,11292,1046,1,0,1424,-11,0,0
