country,year,continent,lifeExp,pop,gdpPercap
Mexico,1977,Americas,65.032,63759976,7674.929108
Mexico,1982,Americas,67.405,71640904,9611.147541
Mexico,1987,Americas,69.498,80122492,8688.156003
Mexico,1992,Americas,71.455,88111030,9472.384295
Mexico,1997,Americas,73.67,95895146,9767.29753
Mexico,2002,Americas,74.902,102479927,10742.44053
Mexico,2007,Americas,76.195,108700891,11977.57496
Mongolia,1952,Asia,42.244,800663,786.5668575
Mongolia,1957,Asia,45.248000000000005,882134,912.6626085
Mongolia,1962,Asia,48.251000000000005,1010280,1056.353958
Mongolia,1967,Asia,51.253,1149500,1226.04113
Mongolia,1972,Asia,53.754,1320500,1421.741975
Mongolia,1977,Asia,55.49100000000001,1528000,1647.511665
Mongolia,1982,Asia,57.489,1756032,2000.603139
Mongolia,1987,Asia,60.222,2015133,2338.008304
Mongolia,1992,Asia,61.271,2312802,1785.402016
Mongolia,1997,Asia,63.625,2494803,1902.2521
Mongolia,2002,Asia,65.033,2674234,2140.7393230000002
Mongolia,2007,Asia,66.803,2874127,3095.7722710000003
Montenegro,1952,Europe,59.163999999999994,413834,2647.585601
Montenegro,1957,Europe,61.448,442829,3682.259903
Montenegro,1962,Europe,63.728,474528,4649.593785
Montenegro,1967,Europe,67.178,501035,5907.850937
Montenegro,1972,Europe,70.63600000000001,527678,7778.414017
Montenegro,1977,Europe,73.066,560073,9595.929904999999
Montenegro,1982,Europe,74.101,562548,11222.58762
Montenegro,1987,Europe,74.865,569473,11732.51017
Montenegro,1992,Europe,75.435,621621,7003.339037000001
Montenegro,1997,Europe,75.445,692651,6465.613349
Montenegro,2002,Europe,73.98100000000001,720230,6557.194282
Montenegro,2007,Europe,74.543,684736,9253.896111
Morocco,1952,Africa,42.873000000000005,9939217,1688.20357
Morocco,1957,Africa,45.423,11406350,1642.002314
Morocco,1962,Africa,47.924,13056604,1566.353493
Morocco,1967,Africa,50.335,14770296,1711.04477
Morocco,1972,Africa,52.861999999999995,16660670,1930.194975
Morocco,1977,Africa,55.73,18396941,2370.619976
Morocco,1982,Africa,59.65,20198730,2702.620356
Morocco,1987,Africa,62.677,22987397,2755.046991
Morocco,1992,Africa,65.393,25798239,2948.047252
Morocco,1997,Africa,67.66,28529501,2982.101858
Morocco,2002,Africa,69.615,31167783,3258.495584
Morocco,2007,Africa,71.164,33757175,3820.17523
Mozambique,1952,Africa,31.285999999999998,6446316,468.5260381
Mozambique,1957,Africa,33.779,7038035,495.5868333000001
Mozambique,1962,Africa,36.161,7788944,556.6863539
Mozambique,1967,Africa,38.113,8680909,566.6691539
Mozambique,1972,Africa,40.328,9809596,724.9178037
Mozambique,1977,Africa,42.495,11127868,502.31973339999996
Mozambique,1982,Africa,42.795,12587223,462.2114149
Mozambique,1987,Africa,42.861000000000004,12891952,389.87618460000004
Mozambique,1992,Africa,44.284,13160731,410.89682389999996
Mozambique,1997,Africa,46.343999999999994,16603334,472.34607710000006
Mozambique,2002,Africa,44.026,18473780,633.6179466
Mozambique,2007,Africa,42.082,19951656,823.6856205
Myanmar,1952,Asia,36.319,20092996,331.0
Myanmar,1957,Asia,41.905,21731844,350.0
Myanmar,1962,Asia,45.108000000000004,23634436,388.0
Myanmar,1967,Asia,49.379,25870271,349.0
Myanmar,1972,Asia,53.07,28466390,357.0
Myanmar,1977,Asia,56.059,31528087,371.0
Myanmar,1982,Asia,58.056000000000004,34680442,424.0
Myanmar,1987,Asia,58.339,38028578,385.0
Myanmar,1992,Asia,59.32,40546538,347.0
Myanmar,1997,Asia,60.328,43247867,415.0
Myanmar,2002,Asia,59.908,45598081,611.0
Myanmar,2007,Asia,62.068999999999996,47761980,944.0
Namibia,1952,Africa,41.725,485831,2423.780443
Namibia,1957,Africa,45.226000000000006,548080,2621.448058
Namibia,1962,Africa,48.386,621392,3173.215595
Namibia,1967,Africa,51.159,706640,3793.694753
Namibia,1972,Africa,53.867,821782,3746.080948
Namibia,1977,Africa,56.437,977026,3876.4859579999998
Namibia,1982,Africa,58.968,1099010,4191.100511
Namibia,1987,Africa,60.835,1278184,3693.7313369999997
Namibia,1992,Africa,61.998999999999995,1554253,3804.537999
Namibia,1997,Africa,58.909,1774766,3899.52426
Namibia,2002,Africa,51.479,1972153,4072.3247509999997
Namibia,2007,Africa,52.906000000000006,2055080,4811.060429
Nepal,1952,Asia,36.157,9182536,545.8657228999999
Nepal,1957,Asia,37.686,9682338,597.9363557999999
Nepal,1962,Asia,39.393,10332057,652.3968593
Nepal,1967,Asia,41.472,11261690,676.4422254
Nepal,1972,Asia,43.971000000000004,12412593,674.7881296
Nepal,1977,Asia,46.748000000000005,13933198,694.1124398
Nepal,1982,Asia,49.593999999999994,15796314,718.3730947
Nepal,1987,Asia,52.537,17917180,775.6324501
Nepal,1992,Asia,55.727,20326209,897.7403604
Nepal,1997,Asia,59.426,23001113,1010.892138
Nepal,2002,Asia,61.34,25873917,1057.206311
Nepal,2007,Asia,63.785,28901790,1091.359778
Netherlands,1952,Europe,72.13,10381988,8941.571858
Netherlands,1957,Europe,72.99,11026383,11276.193440000001
Netherlands,1962,Europe,73.23,11805689,12790.849559999999
Netherlands,1967,Europe,73.82,12596822,15363.25136
Netherlands,1972,Europe,73.75,13329874,18794.74567
Netherlands,1977,Europe,75.24,13852989,21209.0592
Netherlands,1982,Europe,76.05,14310401,21399.46046
Netherlands,1987,Europe,76.83,14665278,23651.32361
Netherlands,1992,Europe,77.42,15174244,26790.94961
Netherlands,1997,Europe,78.03,15604464,30246.13063
Netherlands,2002,Europe,78.53,16122830,33724.75778
Netherlands,2007,Europe,79.762,16570613,36797.93332
New Zealand,1952,Oceania,69.39,1994794,10556.575659999999
New Zealand,1957,Oceania,70.26,2229407,12247.39532
New Zealand,1962,Oceania,71.24,2488550,13175.678
New Zealand,1967,Oceania,71.52,2728150,14463.918930000002
New Zealand,1972,Oceania,71.89,2929100,16046.03728
New Zealand,1977,Oceania,72.22,3164900,16233.7177
New Zealand,1982,Oceania,73.84,3210650,17632.4104
New Zealand,1987,Oceania,74.32,3317166,19007.19129
New Zealand,1992,Oceania,76.33,3437674,18363.324940000002
New Zealand,1997,Oceania,77.55,3676187,21050.41377
New Zealand,2002,Oceania,79.11,3908037,23189.80135
New Zealand,2007,Oceania,80.204,4115771,25185.00911
Nicaragua,1952,Americas,42.31399999999999,1165790,3112.363948
Nicaragua,1957,Americas,45.431999999999995,1358828,3457.415947
Nicaragua,1962,Americas,48.632,1590597,3634.364406
Nicaragua,1967,Americas,51.88399999999999,1865490,4643.393534000001
Nicaragua,1972,Americas,55.151,2182908,4688.593267
Nicaragua,1977,Americas,57.47,2554598,5486.371089
Nicaragua,1982,Americas,59.298,2979423,3470.3381560000003
Nicaragua,1987,Americas,62.008,3344353,2955.984375
Nicaragua,1992,Americas,65.843,4017939,2170.151724
Nicaragua,1997,Americas,68.426,4609572,2253.023004
Nicaragua,2002,Americas,70.836,5146848,2474.548819
Nicaragua,2007,Americas,72.899,5675356,2749.320965
Niger,1952,Africa,37.444,3379468,761.879376
Niger,1957,Africa,38.598,3692184,835.5234025000001
Niger,1962,Africa,39.486999999999995,4076008,997.7661127
Niger,1967,Africa,40.118,4534062,1054.384891
Niger,1972,Africa,40.546,5060262,954.2092363
Niger,1977,Africa,41.291000000000004,5682086,808.8970727999999
Niger,1982,Africa,42.598,6437188,909.7221354000001
Niger,1987,Africa,44.555,7332638,668.3000228
Niger,1992,Africa,47.391000000000005,8392818,581.182725
Niger,1997,Africa,51.313,9666252,580.3052092
Niger,2002,Africa,54.496,11140655,601.0745012
Niger,2007,Africa,56.867,12894865,619.6768923999999
Nigeria,1952,Africa,36.324,33119096,1077.281856
Nigeria,1957,Africa,37.802,37173340,1100.5925630000002
Nigeria,1962,Africa,39.36,41871351,1150.9274779999998
Nigeria,1967,Africa,41.04,47287752,1014.5141039999999
Nigeria,1972,Africa,42.821000000000005,53740085,1698.3888379999999
Nigeria,1977,Africa,44.513999999999996,62209173,1981.9518059999998
Nigeria,1982,Africa,45.826,73039376,1576.97375
Nigeria,1987,Africa,46.886,81551520,1385.029563
Nigeria,1992,Africa,47.472,93364244,1619.848217
Nigeria,1997,Africa,47.464,106207839,1624.941275
Nigeria,2002,Africa,46.608000000000004,119901274,1615.2863949999999
Nigeria,2007,Africa,46.858999999999995,135031164,2013.9773050000001
Norway,1952,Europe,72.67,3327728,10095.42172
Norway,1957,Europe,73.44,3491938,11653.97304
Norway,1962,Europe,73.47,3638919,13450.40151
Norway,1967,Europe,74.08,3786019,16361.87647
Norway,1972,Europe,74.34,3933004,18965.05551
Norway,1977,Europe,75.37,4043205,23311.34939
Norway,1982,Europe,75.97,4114787,26298.635309999998
Norway,1987,Europe,75.89,4186147,31540.9748
Norway,1992,Europe,77.32,4286357,33965.66115
Norway,1997,Europe,78.32,4405672,41283.16433
Norway,2002,Europe,79.05,4535591,44683.97525
Norway,2007,Europe,80.196,4627926,49357.19017
Oman,1952,Asia,37.578,507833,1828.230307
Oman,1957,Asia,40.08,561977,2242.746551
Oman,1962,Asia,43.165,628164,2924.638113
Oman,1967,Asia,46.988,714775,4720.942687
Oman,1972,Asia,52.143,829050,10618.03855
Oman,1977,Asia,57.367,1004533,11848.343920000001
Oman,1982,Asia,62.728,1301048,12954.791009999999
Oman,1987,Asia,67.734,1593882,18115.223130000002
Oman,1992,Asia,71.197,1915208,18616.70691
Oman,1997,Asia,72.499,2283635,19702.055809999998
Oman,2002,Asia,74.193,2713462,19774.83687
Oman,2007,Asia,75.64,3204897,22316.19287
Pakistan,1952,Asia,43.43600000000001,41346560,684.5971437999999
Pakistan,1957,Asia,45.556999999999995,46679944,747.0835292
Pakistan,1962,Asia,47.67,53100671,803.3427418
Pakistan,1967,Asia,49.8,60641899,942.4082588
Pakistan,1972,Asia,51.928999999999995,69325921,1049.938981
Pakistan,1977,Asia,54.043,78152686,1175.921193
Pakistan,1982,Asia,56.158,91462088,1443.429832
Pakistan,1987,Asia,58.245,105186881,1704.686583
Pakistan,1992,Asia,60.838,120065004,1971.8294640000001
Pakistan,1997,Asia,61.818000000000005,135564834,2049.3505210000003
Pakistan,2002,Asia,63.61,153403524,2092.712441
Pakistan,2007,Asia,65.483,169270617,2605.94758
Panama,1952,Americas,55.191,940080,2480.380334
Panama,1957,Americas,59.201,1063506,2961.800905
Panama,1962,Americas,61.817,1215725,3536.540301
Panama,1967,Americas,64.071,1405486,4421.009084
Panama,1972,Americas,66.21600000000001,1616384,5364.2496630000005
Panama,1977,Americas,68.681,1839782,5351.912144
Panama,1982,Americas,70.472,2036305,7009.601598
Panama,1987,Americas,71.523,2253639,7034.779161
Panama,1992,Americas,72.462,2484997,6618.74305
Panama,1997,Americas,73.738,2734531,7113.692252
Panama,2002,Americas,74.712,2990875,7356.031934000001
Panama,2007,Americas,75.53699999999999,3242173,9809.185636
Paraguay,1952,Americas,62.648999999999994,1555876,1952.3087010000002
Paraguay,1957,Americas,63.196000000000005,1770902,2046.1547059999998
Paraguay,1962,Americas,64.361,2009813,2148.027146
Paraguay,1967,Americas,64.95100000000001,2287985,2299.376311
Paraguay,1972,Americas,65.815,2614104,2523.337977
Paraguay,1977,Americas,66.35300000000001,2984494,3248.373311
Paraguay,1982,Americas,66.874,3366439,4258.5036039999995
Paraguay,1987,Americas,67.378,3886512,3998.875695
Paraguay,1992,Americas,68.225,4483945,4196.411078
Paraguay,1997,Americas,69.4,5154123,4247.400261
Paraguay,2002,Americas,70.755,5884491,3783.674243
Paraguay,2007,Americas,71.752,6667147,4172.838464
Peru,1952,Americas,43.902,8025700,3758.523437
Peru,1957,Americas,46.263000000000005,9146100,4245.256697999999
Peru,1962,Americas,49.096000000000004,10516500,4957.037982
Peru,1967,Americas,51.445,12132200,5788.09333
Peru,1972,Americas,55.448,13954700,5937.827283
Peru,1977,Americas,58.446999999999996,15990099,6281.290854999999
Peru,1982,Americas,61.406000000000006,18125129,6434.501797
Peru,1987,Americas,64.134,20195924,6360.9434439999995
Peru,1992,Americas,66.458,22430449,4446.380924
Peru,1997,Americas,68.38600000000001,24748122,5838.347657
Peru,2002,Americas,69.906,26769436,5909.020073
Peru,2007,Americas,71.421,28674757,7408.905561
Philippines,1952,Asia,47.751999999999995,22438691,1272.880995
Philippines,1957,Asia,51.333999999999996,26072194,1547.9448439999999
Philippines,1962,Asia,54.757,30325264,1649.5521529999999
Philippines,1967,Asia,56.393,35356600,1814.12743
Philippines,1972,Asia,58.065,40850141,1989.3740699999998
Philippines,1977,Asia,60.06,46850962,2373.204287
Philippines,1982,Asia,62.082,53456774,2603.273765
Philippines,1987,Asia,64.15100000000001,60017788,2189.634995
Philippines,1992,Asia,66.458,67185766,2279.3240170000004
Philippines,1997,Asia,68.564,75012988,2536.534925
Philippines,2002,Asia,70.303,82995088,2650.921068
Philippines,2007,Asia,71.688,91077287,3190.481016
Poland,1952,Europe,61.31,25730551,4029.3296990000003
Poland,1957,Europe,65.77,28235346,4734.253019
Poland,1962,Europe,67.64,30329617,5338.752143
Poland,1967,Europe,69.61,31785378,6557.152776
Poland,1972,Europe,70.85,33039545,8006.506993000001
Poland,1977,Europe,70.67,34621254,9508.141454
Poland,1982,Europe,71.32,36227381,8451.531004
Poland,1987,Europe,70.98,37740710,9082.351172
Poland,1992,Europe,70.99,38370697,7738.881247
Poland,1997,Europe,72.75,38654957,10159.58368
Poland,2002,Europe,74.67,38625976,12002.23908
Poland,2007,Europe,75.563,38518241,15389.924680000002
Portugal,1952,Europe,59.82,8526050,3068.319867
Portugal,1957,Europe,61.51,8817650,3774.571743
Portugal,1962,Europe,64.39,9019800,4727.954889
Portugal,1967,Europe,66.6,9103000,6361.517993
Portugal,1972,Europe,69.26,8970450,9022.247417
Portugal,1977,Europe,70.41,9662600,10172.48572
Portugal,1982,Europe,72.77,9859650,11753.84291
Portugal,1987,Europe,74.06,9915289,13039.30876
Portugal,1992,Europe,74.86,9927680,16207.266630000002
Portugal,1997,Europe,75.97,10156415,17641.03156
Portugal,2002,Europe,77.29,10433867,19970.90787
Portugal,2007,Europe,78.098,10642836,20509.64777
Puerto Rico,1952,Americas,64.28,2227000,3081.959785
Puerto Rico,1957,Americas,68.54,2260000,3907.1561890000003
Puerto Rico,1962,Americas,69.62,2448046,5108.34463
Puerto Rico,1967,Americas,71.1,2648961,6929.277714
Puerto Rico,1972,Americas,72.16,2847132,9123.041742
Puerto Rico,1977,Americas,73.44,3080828,9770.524921
Puerto Rico,1982,Americas,73.75,3279001,10330.98915
Puerto Rico,1987,Americas,74.63,3444468,12281.34191
Puerto Rico,1992,Americas,73.911,3585176,14641.587109999999
Puerto Rico,1997,Americas,74.917,3759430,16999.4333
Puerto Rico,2002,Americas,77.778,3859606,18855.606180000002
Puerto Rico,2007,Americas,78.74600000000001,3942491,19328.70901
Reunion,1952,Africa,52.724,257700,2718.885295
Reunion,1957,Africa,55.09,308700,2769.451844
Reunion,1962,Africa,57.666000000000004,358900,3173.72334
Reunion,1967,Africa,60.542,414024,4021.1757390000002
Reunion,1972,Africa,64.274,461633,5047.658563
Reunion,1977,Africa,67.064,492095,4319.804067
Reunion,1982,Africa,69.885,517810,5267.219353
Reunion,1987,Africa,71.913,562035,5303.377488
Reunion,1992,Africa,73.615,622191,6101.2558229999995
Reunion,1997,Africa,74.77199999999999,684810,6071.941411
Reunion,2002,Africa,75.744,743981,6316.1652
Reunion,2007,Africa,76.442,798094,7670.122558
Romania,1952,Europe,61.05,16630000,3144.613186
Romania,1957,Europe,64.1,17829327,3943.370225
Romania,1962,Europe,66.8,18680721,4734.9975859999995
Romania,1967,Europe,66.8,19284814,6470.866545
Romania,1972,Europe,69.21,20662648,8011.414401999999
Romania,1977,Europe,69.46,21658597,9356.39724
Romania,1982,Europe,69.66,22356726,9605.314053
Romania,1987,Europe,69.53,22686371,9696.273295
Romania,1992,Europe,69.36,22797027,6598.409903
Romania,1997,Europe,69.72,22562458,7346.547556999999
Romania,2002,Europe,71.322,22404337,7885.360081
Romania,2007,Europe,72.476,22276056,10808.47561
Rwanda,1952,Africa,40.0,2534927,493.32387520000003
Rwanda,1957,Africa,41.5,2822082,540.2893982999999
Rwanda,1962,Africa,43.0,3051242,597.4730727000001
Rwanda,1967,Africa,44.1,3451079,510.9637142
Rwanda,1972,Africa,44.6,3992121,590.5806637999999
Rwanda,1977,Africa,45.0,4657072,670.0806011
Rwanda,1982,Africa,46.218,5507565,881.5706467
Rwanda,1987,Africa,44.02,6349365,847.991217
Rwanda,1992,Africa,23.599,7290203,737.0685949
Rwanda,1997,Africa,36.086999999999996,7212583,589.9445051
Rwanda,2002,Africa,43.413000000000004,7852401,785.6537647999999
Rwanda,2007,Africa,46.242,8860588,863.0884639000001
Sao Tome and Principe,1952,Africa,46.471000000000004,60011,879.5835855
Sao Tome and Principe,1957,Africa,48.945,61325,860.7369026
Sao Tome and Principe,1962,Africa,51.893,65345,1071.551119
Sao Tome and Principe,1967,Africa,54.425,70787,1384.840593
Sao Tome and Principe,1972,Africa,56.48,76595,1532.985254
Sao Tome and Principe,1977,Africa,58.55,86796,1737.561657
Sao Tome and Principe,1982,Africa,60.351000000000006,98593,1890.2181170000001
Sao Tome and Principe,1987,Africa,61.728,110812,1516.525457
Sao Tome and Principe,1992,Africa,62.742,125911,1428.777814
Sao Tome and Principe,1997,Africa,63.306000000000004,145608,1339.076036
Sao Tome and Principe,2002,Africa,64.337,170372,1353.09239
Sao Tome and Principe,2007,Africa,65.528,199579,1598.435089
Saudi Arabia,1952,Asia,39.875,4005677,6459.5548229999995
Saudi Arabia,1957,Asia,42.868,4419650,8157.591248000001
Saudi Arabia,1962,Asia,45.913999999999994,4943029,11626.41975
Saudi Arabia,1967,Asia,49.901,5618198,16903.04886
Saudi Arabia,1972,Asia,53.886,6472756,24837.42865
Saudi Arabia,1977,Asia,58.69,8128505,34167.7626
Saudi Arabia,1982,Asia,63.012,11254672,33693.17525
Saudi Arabia,1987,Asia,66.295,14619745,21198.26136
Saudi Arabia,1992,Asia,68.768,16945857,24841.617769999997
Saudi Arabia,1997,Asia,70.533,21229759,20586.69019
Saudi Arabia,2002,Asia,71.626,24501530,19014.54118
Saudi Arabia,2007,Asia,72.777,27601038,21654.83194
Senegal,1952,Africa,37.278,2755589,1450.356983
Senegal,1957,Africa,39.329,3054547,1567.653006
Senegal,1962,Africa,41.45399999999999,3430243,1654.988723
Senegal,1967,Africa,43.563,3965841,1612.404632
Senegal,1972,Africa,45.815,4588696,1597.712056
Senegal,1977,Africa,48.879,5260855,1561.769116
Senegal,1982,Africa,52.379,6147783,1518.479984
Senegal,1987,Africa,55.769,7171347,1441.72072
Senegal,1992,Africa,58.196000000000005,8307920,1367.899369
Senegal,1997,Africa,60.187,9535314,1392.368347
Senegal,2002,Africa,61.6,10870037,1519.635262
Senegal,2007,Africa,63.062,12267493,1712.4721359999999
Serbia,1952,Europe,57.996,6860147,3581.4594479999996
Serbia,1957,Europe,61.685,7271135,4981.090891
Serbia,1962,Europe,64.531,7616060,6289.629157
Serbia,1967,Europe,66.914,7971222,7991.707066
Serbia,1972,Europe,68.7,8313288,10522.067490000001
Serbia,1977,Europe,70.3,8686367,12980.66956
Serbia,1982,Europe,70.16199999999999,9032824,15181.0927
Serbia,1987,Europe,71.218,9230783,15870.878509999999
Serbia,1992,Europe,71.65899999999999,9826397,9325.068238
Serbia,1997,Europe,72.232,10336594,7914.320304000001
Serbia,2002,Europe,73.21300000000001,10111559,7236.075251
Serbia,2007,Europe,74.002,10150265,9786.534714
Sierra Leone,1952,Africa,30.331,2143249,879.7877358
Sierra Leone,1957,Africa,31.57,2295678,1004.484437
Sierra Leone,1962,Africa,32.766999999999996,2467895,1116.6398769999998
Sierra Leone,1967,Africa,34.113,2662190,1206.043465
Sierra Leone,1972,Africa,35.4,2879013,1353.759762
Sierra Leone,1977,Africa,36.788000000000004,3140897,1348.285159
Sierra Leone,1982,Africa,38.445,3464522,1465.010784
Sierra Leone,1987,Africa,40.006,3868905,1294.4477880000002
Sierra Leone,1992,Africa,38.333,4260884,1068.696278
Sierra Leone,1997,Africa,39.897,4578212,574.6481576
Sierra Leone,2002,Africa,41.012,5359092,699.4897129999999
Sierra Leone,2007,Africa,42.568000000000005,6144562,862.5407561000001
Singapore,1952,Asia,60.396,1127000,2315.138227
Singapore,1957,Asia,63.178999999999995,1445929,2843.104409
Singapore,1962,Asia,65.798,1750200,3674.735572
Singapore,1967,Asia,67.946,1977600,4977.41854
Singapore,1972,Asia,69.521,2152400,8597.756202
Singapore,1977,Asia,70.795,2325300,11210.08948
Singapore,1982,Asia,71.76,2651869,15169.161119999999
Singapore,1987,Asia,73.56,2794552,18861.53081
Singapore,1992,Asia,75.788,3235865,24769.8912
Singapore,1997,Asia,77.158,3802309,33519.4766
Singapore,2002,Asia,78.77,4197776,36023.1054
Singapore,2007,Asia,79.972,4553009,47143.179639999995
Slovak Republic,1952,Europe,64.36,3558137,5074.659104
Slovak Republic,1957,Europe,67.45,3844277,6093.2629799999995
Slovak Republic,1962,Europe,70.33,4237384,7481.1075980000005
Slovak Republic,1967,Europe,70.98,4442238,8412.902397
Slovak Republic,1972,Europe,70.35,4593433,9674.167626
Slovak Republic,1977,Europe,70.45,4827803,10922.664040000001
Slovak Republic,1982,Europe,70.8,5048043,11348.54585
Slovak Republic,1987,Europe,71.08,5199318,12037.26758
Slovak Republic,1992,Europe,71.38,5302888,9498.467723
Slovak Republic,1997,Europe,72.71,5383010,12126.23065
Slovak Republic,2002,Europe,73.8,5410052,13638.778369999998
Slovak Republic,2007,Europe,74.663,5447502,18678.31435
Slovenia,1952,Europe,65.57,1489518,4215.041741
Slovenia,1957,Europe,67.85,1533070,5862.276629
Slovenia,1962,Europe,69.15,1582962,7402.303395
Slovenia,1967,Europe,69.18,1646912,9405.489397
Slovenia,1972,Europe,69.82,1694510,12383.4862
Slovenia,1977,Europe,70.97,1746919,15277.030169999998
Slovenia,1982,Europe,71.063,1861252,17866.72175
Slovenia,1987,Europe,72.25,1945870,18678.53492
Slovenia,1992,Europe,73.64,1999210,14214.71681
Slovenia,1997,Europe,75.13,2011612,17161.10735
Slovenia,2002,Europe,76.66,2011497,20660.01936
Slovenia,2007,Europe,77.926,2009245,25768.25759
Somalia,1952,Africa,32.978,2526994,1135.749842
Somalia,1957,Africa,34.977,2780415,1258.1474130000001
Somalia,1962,Africa,36.981,3080153,1369.488336
Somalia,1967,Africa,38.977,3428839,1284.7331800000002
Somalia,1972,Africa,40.973,3840161,1254.576127
Somalia,1977,Africa,41.974,4353666,1450.9925130000001
Somalia,1982,Africa,42.955,5828892,1176.807031
Somalia,1987,Africa,44.501000000000005,6921858,1093.244963
Somalia,1992,Africa,39.658,6099799,926.9602964
Somalia,1997,Africa,43.795,6633514,930.5964284
Somalia,2002,Africa,45.93600000000001,7753310,882.0818218000001
Somalia,2007,Africa,48.159,9118773,926.1410683
South Africa,1952,Africa,45.00899999999999,14264935,4725.295531000001
South Africa,1957,Africa,47.985,16151549,5487.104219
South Africa,1962,Africa,49.951,18356657,5768.729717
South Africa,1967,Africa,51.927,20997321,7114.477970999999
South Africa,1972,Africa,53.696000000000005,23935810,7765.962636
South Africa,1977,Africa,55.527,27129932,8028.651439
South Africa,1982,Africa,58.161,31140029,8568.266228
South Africa,1987,Africa,60.833999999999996,35933379,7825.823398
South Africa,1992,Africa,61.888000000000005,39964159,7225.0692579999995
South Africa,1997,Africa,60.236000000000004,42835005,7479.188244
South Africa,2002,Africa,53.365,44433622,7710.946444
South Africa,2007,Africa,49.339,43997828,9269.657808
Spain,1952,Europe,64.94,28549870,3834.0347420000003
Spain,1957,Europe,66.66,29841614,4564.80241
Spain,1962,Europe,69.69,31158061,5693.843879
Spain,1967,Europe,71.44,32850275,7993.512294
Spain,1972,Europe,73.06,34513161,10638.75131
Spain,1977,Europe,74.39,36439000,13236.92117
Spain,1982,Europe,76.3,37983310,13926.169969999999
Spain,1987,Europe,76.9,38880702,15764.98313
Spain,1992,Europe,77.57,39549438,18603.06452
Spain,1997,Europe,78.77,39855442,20445.29896
Spain,2002,Europe,79.78,40152517,24835.47166
Spain,2007,Europe,80.941,40448191,28821.0637
Sri Lanka,1952,Asia,57.593,7982342,1083.53203
Sri Lanka,1957,Asia,61.456,9128546,1072.546602
Sri Lanka,1962,Asia,62.192,10421936,1074.4719599999999
Sri Lanka,1967,Asia,64.266,11737396,1135.514326
Sri Lanka,1972,Asia,65.042,13016733,1213.39553
Sri Lanka,1977,Asia,65.949,14116836,1348.775651
Sri Lanka,1982,Asia,68.757,15410151,1648.0797890000001
Sri Lanka,1987,Asia,69.01100000000001,16495304,1876.766827
Sri Lanka,1992,Asia,70.37899999999999,17587060,2153.7392219999997
Sri Lanka,1997,Asia,70.457,18698655,2664.477257
Sri Lanka,2002,Asia,70.815,19576783,3015.3788329999998
Sri Lanka,2007,Asia,72.396,20378239,3970.0954070000003
Sudan,1952,Africa,38.635,8504667,1615.991129
Sudan,1957,Africa,39.624,9753392,1770.3370739999998
Sudan,1962,Africa,40.87,11183227,1959.593767
Sudan,1967,Africa,42.858000000000004,12716129,1687.997641
Sudan,1972,Africa,45.083,14597019,1659.652775
Sudan,1977,Africa,47.8,17104986,2202.9884230000002
Sudan,1982,Africa,50.338,20367053,1895.544073
Sudan,1987,Africa,51.744,24725960,1507.819159
Sudan,1992,Africa,53.556000000000004,28227588,1492.197043
Sudan,1997,Africa,55.373000000000005,32160729,1632.2107640000002
Sudan,2002,Africa,56.369,37090298,1993.398314
Sudan,2007,Africa,58.556000000000004,42292929,2602.394995
Swaziland,1952,Africa,41.407,290243,1148.376626
Swaziland,1957,Africa,43.424,326741,1244.708364
Swaziland,1962,Africa,44.992,370006,1856.182125
Swaziland,1967,Africa,46.633,420690,2613.1016649999997
Swaziland,1972,Africa,49.552,480105,3364.836625
Swaziland,1977,Africa,52.537,551425,3781.410618
Swaziland,1982,Africa,55.56100000000001,649901,3895.384018
Swaziland,1987,Africa,57.678000000000004,779348,3984.8398119999997
Swaziland,1992,Africa,58.474,962344,3553.0224
Swaziland,1997,Africa,54.288999999999994,1054486,3876.7684600000002
Swaziland,2002,Africa,43.869,1130269,4128.116943
Swaziland,2007,Africa,39.613,1133066,4513.480643
Sweden,1952,Europe,71.86,7124673,8527.844662000001
Sweden,1957,Europe,72.49,7363802,9911.878226
Sweden,1962,Europe,73.37,7561588,12329.441920000001
Sweden,1967,Europe,74.16,7867931,15258.29697
Sweden,1972,Europe,74.72,8122293,17832.02464
Sweden,1977,Europe,75.44,8251648,18855.72521
Sweden,1982,Europe,76.42,8325260,20667.38125
Sweden,1987,Europe,77.19,8421403,23586.92927
Sweden,1992,Europe,78.16,8718867,23880.01683
Sweden,1997,Europe,79.39,8897619,25266.59499
Sweden,2002,Europe,80.04,8954175,29341.630930000003
Sweden,2007,Europe,80.884,9031088,33859.74835
Switzerland,1952,Europe,69.62,4815000,14734.23275
Switzerland,1957,Europe,70.56,5126000,17909.48973
Switzerland,1962,Europe,71.32,5666000,20431.0927
Switzerland,1967,Europe,72.77,6063000,22966.14432
Switzerland,1972,Europe,73.78,6401400,27195.113039999997
Switzerland,1977,Europe,75.39,6316424,26982.29052
Switzerland,1982,Europe,76.21,6468126,28397.715119999997
Switzerland,1987,Europe,77.41,6649942,30281.704589999998
Switzerland,1992,Europe,78.03,6995447,31871.5303
Switzerland,1997,Europe,79.37,7193761,32135.323010000004
Switzerland,2002,Europe,80.62,7361757,34480.95771
Switzerland,2007,Europe,81.70100000000001,7554661,37506.419069999996
Syria,1952,Asia,45.883,3661549,1643.485354
Syria,1957,Asia,48.284,4149908,2117.234893
Syria,1962,Asia,50.305,4834621,2193.037133
Syria,1967,Asia,53.655,5680812,1881.923632
