PRV_ID,PRV_NAME_TH,PRV_NAME_EN,AMP_ID,AMP_NAME_TH,AMP_NAME_EN
65,สุโขทัย,Sukhothai,6503,คีรีมาศ,Khiri mat
65,สุโขทัย,Sukhothai,6504,ทุ่งเสลี่ยม,Thung saliam
65,สุโขทัย,Sukhothai,6505,บ้านด่านลานหอย,Ban dan lan hoi
65,สุโขทัย,Sukhothai,6506,ศรีนคร,Si nakhon
65,สุโขทัย,Sukhothai,6507,ศรีสัชนาลัย,Satchanalai
65,สุโขทัย,Sukhothai,6508,ศรีสำโรง,Si samrong
65,สุโขทัย,Sukhothai,6509,สวรรคโลก,Sawan khalok
66,สุพรรณบุรี,Suphanburi,6601,เมืองสุพรรณบุรี,Muang suphanburi
66,สุพรรณบุรี,Suphanburi,6602,ดอนเจดีย์,Don chedi
66,สุพรรณบุรี,Suphanburi,6603,ด่านช้าง,Dan chang
66,สุพรรณบุรี,Suphanburi,6604,เดิมบางนางบวช,Doembang nangbuat
66,สุพรรณบุรี,Suphanburi,6605,บางปลาม้า,Bang plama
66,สุพรรณบุรี,Suphanburi,6606,ศรีประจันต์,Si prachan
66,สุพรรณบุรี,Suphanburi,6607,สองพี่น้อง,Song phi nong
66,สุพรรณบุรี,Suphanburi,6608,สามชุก,Sam chuk
66,สุพรรณบุรี,Suphanburi,6609,อู่ทอง,U thong
66,สุพรรณบุรี,Suphanburi,6610,หนองหญ้าไซ,Nong yasai
67,สุราษฎร์ธานี,Surat thani,6701,เมืองสุราษฎร์ธานี,Muang surat thani
67,สุราษฎร์ธานี,Surat thani,6702,กาญจนดิษฐ์,Kanchanadit
67,สุราษฎร์ธานี,Surat thani,6703,เกาะพะงัน,ko phangan
67,สุราษฎร์ธานี,Surat thani,6704,เกาะสมุย,Ko samut
67,สุราษฎร์ธานี,Surat thani,6705,คีรีรัฐนิคม,Khiri ratthanikhem
67,สุราษฎร์ธานี,Surat thani,6706,เคียนซา,Khian sa
67,สุราษฎร์ธานี,Surat thani,6707,ชัยบุรี,Chat buri
67,สุราษฎร์ธานี,Surat thani,6708,ไชยา,Chai ya
67,สุราษฎร์ธานี,Surat thani,6709,ดอนสัก,Don sak
67,สุราษฎร์ธานี,Surat thani,6710,ท่าฉาง,Tha chang
67,สุราษฎร์ธานี,Surat thani,6711,ท่าชนะ,Tha chana
67,สุราษฎร์ธานี,Surat thani,6712,บ้านตาขุน,Ban ta khun
67,สุราษฎร์ธานี,Surat thani,6713,บ้านนาเดิม,Ban na doem
67,สุราษฎร์ธานี,Surat thani,6714,บ้านนาสาร,Ban na san
67,สุราษฎร์ธานี,Surat thani,6715,พนม,Phanom
67,สุราษฎร์ธานี,Surat thani,6716,พระแสง,Phrasaeng
67,สุราษฎร์ธานี,Surat thani,6717,พุนพิน,Phunphin
67,สุราษฎร์ธานี,Surat thani,6718,วิภาวดี,
67,สุราษฎร์ธานี,Surat thani,6719,เวียงสระ,Weang sa
68,สุรินทร์,Surin,6801,เมืองสุรินทร์,Muang surin
68,สุรินทร์,Surin,6802,กาบเชิง,Kap choeng
68,สุรินทร์,Surin,6803,จอมพระ,Chom phra
68,สุรินทร์,Surin,6804,ชุมพลบุรี,Chumphon buri
68,สุรินทร์,Surin,6805,ท่าตูม,Tha tum
68,สุรินทร์,Surin,6806,บัวเชด,
68,สุรินทร์,Surin,6807,ปราสาท,Pra sat
68,สุรินทร์,Surin,6808,รัตนบุรี,Rattana buri
68,สุรินทร์,Surin,6809,ลำดวน,Lam duon
68,สุรินทร์,Surin,6810,ศีขรภูมิ,Sikhoraphum
68,สุรินทร์,Surin,6811,สนม,sanom
68,สุรินทร์,Surin,6812,สังขะ,Sang kha
68,สุรินทร์,Surin,6813,สำโรงทาบ,Samrong thap
68,สุรินทร์,Surin,6814,ศรีณรงค์,Sri narong
68,สุรินทร์,Surin,6815,พนมดงรัก,Phanom dong rak
68,สุรินทร์,Surin,6816,เขวาสินรินทร์,
68,สุรินทร์,Surin,6817,โนนนารายณ์,Nhon narai
69,หนองคาย,Nongkhai,6901,เมืองหนองคาย,Muang nongkhai
69,หนองคาย,Nongkhai,6902,เซกา,Seka
69,หนองคาย,Nongkhai,6903,โซ่พิสัย,So phisai
69,หนองคาย,Nongkhai,6904,ท่าบ่อ,Tha bo
69,หนองคาย,Nongkhai,6905,บึงกาฬ,Bung khla
69,หนองคาย,Nongkhai,6906,บึงโขลงหลง,Bung khom long
69,หนองคาย,Nongkhai,6907,ปากคาด,Pak khat
69,หนองคาย,Nongkhai,6908,พรเจริญ,Porncharoen
69,หนองคาย,Nongkhai,6909,โพนพิสัย,Phon phisai
69,หนองคาย,Nongkhai,6910,ศรีเชียงใหม่,Si chiang mai
69,หนองคาย,Nongkhai,6911,ศรีวิไล,Si wilai
69,หนองคาย,Nongkhai,6912,สังคม,Sang kom
69,หนองคาย,Nongkhai,6913,สระใคร่,
69,หนองคาย,Nongkhai,6914,บุ่งคล้า,Bung khla
69,หนองคาย,Nongkhai,6915,รัตนวาปี,Ratana wapi
69,หนองคาย,Nongkhai,6916,เฝ้าไร่,
69,หนองคาย,Nongkhai,6917,โพธิ์ตาก,Pho tak
70,หนองบัวลำภู,Nongbualamphu,7001,เมืองหนองบัวลำภู,Muang nongbualamphu
70,หนองบัวลำภู,Nongbualamphu,7002,นากลาง,Na klang
70,หนองบัวลำภู,Nongbualamphu,7003,โนนสัง,Non sang
70,หนองบัวลำภู,Nongbualamphu,7004,ศรีบุญเรือง,Si bun ruang
70,หนองบัวลำภู,Nongbualamphu,7005,สุวรรณคูหา,Suwannakhuha
70,หนองบัวลำภู,Nongbualamphu,7006,นาวัง,Na wang
71,อ่างทอง,Angthong,7101,เมืองอ่างทอง,Muang angthong
71,อ่างทอง,Angthong,7102,ไชโย,Chai yo
71,อ่างทอง,Angthong,7103,ป่าโมก,Pamok
71,อ่างทอง,Angthong,7104,โพธิ์ทอง,Po thong
71,อ่างทอง,Angthong,7105,วิเศษชัยชาญ,Wiset chai chan
71,อ่างทอง,Angthong,7106,สามโก้,Sam ko
71,อ่างทอง,Angthong,7107,แสวงหา,Sawaengha
72,อำนาจเจริญ,Amnatcharoen,7201,เมืองอำนาจเจริญ,Muang amnatcharoen
72,อำนาจเจริญ,Amnatcharoen,7202,ชานุมาน,Chanu man
72,อำนาจเจริญ,Amnatcharoen,7203,ปทุมราชวงศา,Pathum rachawongsa
72,อำนาจเจริญ,Amnatcharoen,7204,พนา,Phana
72,อำนาจเจริญ,Amnatcharoen,7205,เสนางคนิคม,Senangkhanikhom
72,อำนาจเจริญ,Amnatcharoen,7206,หัวตะพาน,Hua taphan
72,อำนาจเจริญ,Amnatcharoen,7207,ลืออำนาจ,Lu amnat
73,อุดรธานี,Udonthani,7301,เมืองอุดรธานี,Muang udonthani
73,อุดรธานี,Udonthani,7302,กู่แก้ว,Ku kaeo
73,อุดรธานี,Udonthani,7303,กุดจับ,kut chap
73,อุดรธานี,Udonthani,7304,กุมภวาปี,Kumphawapi
73,อุดรธานี,Udonthani,7305,ไชยวาน,Chai wan
73,อุดรธานี,Udonthani,7306,ทุ่งฝน,Thung fon
73,อุดรธานี,Udonthani,7307,นายูง,Na yung
73,อุดรธานี,Udonthani,7308,น้ำโสม,Nam som
73,อุดรธานี,Udonthani,7309,โนนสะอาด,Non sa-at
73,อุดรธานี,Udonthani,7310,บ้านดุง,Bang dung
73,อุดรธานี,Udonthani,7311,บ้านผือ,Ban phu
73,อุดรธานี,Udonthani,7312,พิบูลย์รักษ์,Pibunrak
73,อุดรธานี,Udonthani,7313,เพ็ญ,Phen
73,อุดรธานี,Udonthani,7314,วังสามหมอ,Wang sam mo
73,อุดรธานี,Udonthani,7315,ศรีธาตุ,Si that
73,อุดรธานี,Udonthani,7316,สร้างคอม,Sang khom
73,อุดรธานี,Udonthani,7317,หนองวัวซอ,Nong wua so
73,อุดรธานี,Udonthani,7318,หนองหาน,Nong han
73,อุดรธานี,Udonthani,7319,หนองแสง,Nong saeng
73,อุดรธานี,Udonthani,7320,ประจักษ์ศิลปาคาม,
74,อุตรดิตถ์,Uttaradit,7401,เมืองอุตรดิตถ์,Muang uttaradit
74,อุตรดิตถ์,Uttaradit,7402,ตรอน,Tron
74,อุตรดิตถ์,Uttaradit,7403,ทองแสนขัน,Thong saen khan
74,อุตรดิตถ์,Uttaradit,7404,ท่าปลา,Tha pla
74,อุตรดิตถ์,Uttaradit,7405,น้ำปาด,Nam pat
74,อุตรดิตถ์,Uttaradit,7406,บ้านโคก,Ban khok
74,อุตรดิตถ์,Uttaradit,7407,พิชัย,Phichai
74,อุตรดิตถ์,Uttaradit,7408,ฟากท่า,Pak tha
74,อุตรดิตถ์,Uttaradit,7409,ลับแล,laplae
75,อุทัยธานี,Uthaithani,7501,เมืองอุทัยธานี,Muang uthaithani
75,อุทัยธานี,Uthaithani,7502,ทัพทัน,Thap than
75,อุทัยธานี,Uthaithani,7503,บ้านไร่,Ban rai
75,อุทัยธานี,Uthaithani,7504,ลานสัก,Lan sak
75,อุทัยธานี,Uthaithani,7505,สว่างอารมณ์,Sawang arom
75,อุทัยธานี,Uthaithani,7506,หนองขาหย่าง,Nong khayang
75,อุทัยธานี,Uthaithani,7507,หนองฉาง,Nong chang
75,อุทัยธานี,Uthaithani,7508,ห้วยคต,Huai khot
76,อุบลราชธานี,Uboratchathani,7601,เมืองอุบลราชธานี,Muang uboratchathani
76,อุบลราชธานี,Uboratchathani,7602,กุดข้าวปุ้น,Kut khao pun
76,อุบลราชธานี,Uboratchathani,7603,เขมราฐ,Khemarat
76,อุบลราชธานี,Uboratchathani,7604,เขื่องใน,Khuang nai
76,อุบลราชธานี,Uboratchathani,7605,โขงเจียม,Khong chiam
76,อุบลราชธานี,Uboratchathani,7606,เดชอุดม,Deti udom
76,อุบลราชธานี,Uboratchathani,7607,ตระการพืชผล,Trakan phut phon
76,อุบลราชธานี,Uboratchathani,7608,ตาลสุม,Tan sum
76,อุบลราชธานี,Uboratchathani,7609,ทุ่งศรีอุดม,Thung si udom
76,อุบลราชธานี,Uboratchathani,7610,นาจะหลวย,No chaluai
76,อุบลราชธานี,Uboratchathani,7611,น้ำยืน,Nam yun
76,อุบลราชธานี,Uboratchathani,7612,บุณฑริก,Bun tharik
76,อุบลราชธานี,Uboratchathani,7613,พิบูลมังสาหาร,Phibun mangsahan
76,อุบลราชธานี,Uboratchathani,7614,โพธิ์ไทร,Pho sai
76,อุบลราชธานี,Uboratchathani,7615,ม่วงสามสิบ,muang samsip
76,อุบลราชธานี,Uboratchathani,7616,เหล่าเสือโก้ก,
76,อุบลราชธานี,Uboratchathani,7617,วารินชำราบ,Warin shamrap
76,อุบลราชธานี,Uboratchathani,7618,ศรีเมืองใหม่,Si muang mai
76,อุบลราชธานี,Uboratchathani,7619,สำโรง,sam rong
76,อุบลราชธานี,Uboratchathani,7620,สิรินธร,Sirinthon
76,อุบลราชธานี,Uboratchathani,7621,นาเยีย,
76,อุบลราชธานี,Uboratchathani,7622,นาตาล,Natan
76,อุบลราชธานี,Uboratchathani,7623,สว่างวีระวงศ์,Swang weerawong
76,อุบลราชธานี,Uboratchathani,7624,น้ำขุ่น,
76,อุบลราชธานี,Uboratchathani,7625,ดอนมดแดง,Don mot daeng
