model,year,price,transmission,mileage,fuelType,mpg,engineSize
Yaris,2017,10495,Manual,10360.0,Petrol,55.0,1.3
Aygo,2017,7498,Manual,30920.0,Petrol,68.9,1.0
Aygo,2015,5296,Manual,40607.0,Petrol,69.0,1.0
Verso,2017,16995,Semi-Auto,8702.0,Petrol,43.5,1.8
C-HR,2019,27295,Automatic,1748.0,Hybrid,74.3,1.8
Supra,2019,49994,Semi-Auto,500.0,Petrol,34.5,3.0
Aygo,2017,7995,Manual,18000.0,Petrol,68.9,1.0
Corolla,2020,24995,Automatic,3989.0,Hybrid,57.7,1.8
Aygo,2017,7997,Manual,21917.0,Petrol,68.9,1.0
RAV4,2012,8995,Manual,49255.0,Diesel,47.1,2.2
GT86,2018,20695,Manual,5260.0,Petrol,36.2,2.0
RAV4,2017,19480,Automatic,10985.0,Petrol,43.5,2.0
Aygo,2017,6995,Manual,26114.0,Petrol,69.0,1.0
Aygo,2016,6875,Manual,27198.0,Petrol,69.0,1.0
Yaris,2019,11750,Manual,11444.0,Petrol,47.9,1.5
,2014,10500,Automatic,59300.0,Hybrid,72.4,1.8
Aygo,2017,8579,Automatic,6433.0,Other,67.0,1.0
Aygo,2017,7750,Manual,31839.0,Petrol,68.9,1.0
Yaris,2015,6998,Manual,45357.0,Petrol,55.0,1.3
Aygo,2018,8250,Manual,16409.0,Petrol,68.9,1.0
Avensis,2006,2250,Manual,87743.0,Diesel,49.6,2.0
Yaris,2017,12695,Automatic,7891.0,Hybrid,86.0,1.5
,2014,6995,Manual,43841.0,Petrol,69.0,1.0
Auris,2017,14100,Automatic,21000.0,Hybrid,78.5,1.8
Corolla,2019,22727,Automatic,,Hybrid,72.4,2.0
C-HR,2017,16422,Manual,26694.0,Petrol,47.1,1.2
Yaris,2016,11490,Automatic,18525.0,Hybrid,86.0,1.5
Prius,2008,3995,Automatic,133107.0,Hybrid,65.7,1.5
Yaris,2016,9790,Manual,11525.0,Petrol,58.0,1.3
C-HR,2017,22490,Automatic,18789.0,Hybrid,74.3,1.8
Yaris,2016,11975,Automatic,23330.0,Hybrid,78.0,1.5
Aygo,2015,6974,Manual,33882.0,Petrol,69.0,1.0
Verso,2017,15400,Automatic,31556.0,Petrol,43.5,1.8
C-HR,2017,22975,Automatic,22070.0,Hybrid,74.3,1.8
Aygo,2017,7498,Manual,,Petrol,68.9,1.0
Aygo,2015,6752,Manual,29842.0,Petrol,69.0,1.0
C-HR,2017,19495,Automatic,22508.0,Hybrid,74.3,1.8
Yaris,2019,12438,Manual,3276.0,Petrol,47.9,1.5
C-HR,2017,15991,Manual,23466.0,Petrol,47.1,1.2
Aygo,2019,8995,Manual,8500.0,Petrol,56.5,1.0
,2015,6923,Semi-Auto,62252.0,Petrol,67.0,1.0
C-HR,2017,19490,Automatic,32900.0,Hybrid,74.3,1.8
RAV4,2017,21508,Automatic,17807.0,Hybrid,57.6,2.5
Aygo,2016,6750,Manual,33691.0,Petrol,69.0,1.0
C-HR,2018,23495,Automatic,8913.0,Hybrid,74.3,1.8
C-HR,2018,20498,Automatic,38908.0,Hybrid,74.3,1.8
Yaris,2014,7250,Manual,27734.0,Petrol,52.3,1.3
Aygo,2017,7495,Manual,16791.0,Petrol,69.0,1.0
Yaris,2018,10498,Manual,23354.0,Petrol,56.5,1.5
Verso,2017,10500,Manual,36756.0,Petrol,41.5,1.6
RAV4,2016,13750,Manual,29005.0,Diesel,60.1,2.0
RAV4,2014,11990,Manual,34050.0,Diesel,53.0,2.0
Yaris,2019,12790,Automatic,12941.0,Petrol,47.9,1.5
Yaris,2018,9650,Manual,21973.0,Petrol,47.1,1.5
Corolla,2019,22790,Automatic,8322.0,Hybrid,72.4,2.0
Avensis,2016,7395,Manual,86021.0,Diesel,67.3,1.6
RAV4,2015,11750,Manual,55235.0,Diesel,49.6,2.0
Aygo,2014,4998,Manual,30362.0,Petrol,69.0,1.0
Auris,2017,9998,Manual,26063.0,Petrol,58.9,1.2
Aygo,2017,7200,Manual,24996.0,Petrol,68.9,1.0
Yaris,2016,9790,Manual,18636.0,Petrol,55.0,1.3
Yaris,2016,11690,Automatic,25601.0,Other,86.0,1.5
Prius,2017,18995,Automatic,15000.0,Hybrid,94.1,1.8
Aygo,2015,5795,Manual,25688.0,Petrol,69.0,1.0
Aygo,2017,7495,Manual,27357.0,Petrol,68.9,1.0
Yaris,2015,9495,Automatic,12458.0,Petrol,58.0,1.3
Aygo,2019,10290,Manual,,Petrol,57.7,1.0
Yaris,2019,11975,Manual,7925.0,Petrol,47.9,1.5
Yaris,2013,4998,Manual,65545.0,Petrol,58.9,1.0
,2013,6800,Manual,33323.0,Petrol,51.4,1.3
Aygo,2018,7980,Manual,8622.0,Petrol,68.9,1.0
C-HR,2019,22995,Manual,15000.0,Petrol,41.5,1.2
Yaris,2019,13000,Manual,3746.0,Petrol,47.9,1.5
Aygo,2017,7842,Manual,15113.0,Petrol,68.9,1.0
C-HR,2019,24995,Automatic,2223.0,Hybrid,74.3,1.8
Aygo,2014,6890,Semi-Auto,24500.0,Petrol,67.0,1.0
Yaris,2019,12490,Manual,3560.0,Petrol,58.9,1.5
C-HR,2018,20251,Automatic,12610.0,Hybrid,74.3,1.8
Aygo,2018,7995,Manual,8525.0,Petrol,56.5,1.0
Yaris,2019,11810,Manual,5633.0,Petrol,47.9,1.5
Yaris,2016,9436,Manual,6553.0,Petrol,58.0,1.3
Corolla,2020,22990,Automatic,2797.0,Hybrid,62.8,1.8
C-HR,2018,16500,Manual,34161.0,Petrol,47.1,1.2
,2018,23990,Automatic,5500.0,Hybrid,74.3,1.8
Auris,2016,11295,Automatic,50211.0,Hybrid,72.4,1.8
Auris,2014,11791,Automatic,32444.0,Hybrid,72.4,1.8
RAV4,2016,19995,Automatic,12442.0,Petrol,43.5,2.0
RAV4,2016,14010,Manual,47000.0,Diesel,60.1,2.0
Yaris,2018,10995,Manual,19882.0,Petrol,47.1,1.5
Yaris,2017,10995,Automatic,39066.0,Petrol,60.1,1.5
Aygo,2017,9595,Automatic,7618.0,Other,67.3,1.0
Aygo,2019,10495,Manual,4883.0,Petrol,56.5,1.0
C-HR,2016,20365,Automatic,33261.0,Hybrid,74.3,1.8
Prius,2015,12000,Automatic,42929.0,Other,72.4,1.8
RAV4,2019,32860,Automatic,4271.0,Hybrid,49.6,2.5
Prius,2020,23500,Automatic,267.0,Hybrid,61.4,1.8
RAV4,2016,23490,Automatic,26895.0,Hybrid,55.4,2.5
Prius,2017,18495,Automatic,25200.0,Hybrid,94.1,1.8
Aygo,2015,5945,Manual,23755.0,Petrol,69.0,1.0
Yaris,2016,11990,Automatic,7797.0,Hybrid,86.0,1.5
Aygo,2014,5995,Manual,69691.0,Petrol,69.0,1.0
Aygo,2017,7490,Manual,,Petrol,68.9,1.0
Verso,2016,13490,Semi-Auto,13992.0,Petrol,43.5,1.8
Aygo,2018,9095,Automatic,7077.0,Other,67.0,1.0
RAV4,2016,21495,Automatic,29489.0,Hybrid,55.4,2.5
GT86,2015,13981,Manual,,Petrol,36.2,2.0
Auris,2014,7599,Manual,37202.0,Petrol,46.3,
Aygo,2017,8200,Manual,14130.0,Petrol,68.9,1.0
Yaris,2015,10890,Automatic,40185.0,Hybrid,78.0,1.5
Verso,2014,9491,Manual,30437.0,Petrol,42.8,1.6
Prius,2017,18995,Automatic,20828.0,Hybrid,94.1,1.8
Aygo,2018,7888,Manual,11378.0,Petrol,56.5,1.0
RAV4,2017,18995,Automatic,39000.0,Hybrid,57.6,2.5
Prius,2019,22998,Automatic,9776.0,Hybrid,64.2,1.8
Aygo,2018,7495,Manual,1848.0,Petrol,69.0,1.0
Aygo,2019,10515,Manual,5496.0,Petrol,57.7,1.0
,2015,15791,Automatic,24984.0,Hybrid,70.6,1.8
Aygo,2019,12995,Semi-Auto,3868.0,Petrol,56.5,1.0
Prius,2018,18990,Automatic,43078.0,Hybrid,94.1,1.8
Aygo,2019,9990,Manual,5650.0,Petrol,57.7,1.0
Auris,2017,14495,Automatic,17500.0,Hybrid,78.5,1.8
RAV4,2017,14400,Manual,,Diesel,60.1,2.0
C-HR,2017,17700,Automatic,18851.0,Hybrid,74.3,1.8
C-HR,2017,19995,Automatic,31000.0,Hybrid,74.3,1.8
Yaris,2016,7975,Manual,41993.0,Petrol,55.0,1.3
Aygo,2016,7599,Manual,11632.0,Petrol,69.0,1.0
Yaris,2019,16650,Automatic,12500.0,Hybrid,67.3,1.5
Aygo,2018,8995,Manual,8488.0,Petrol,68.9,1.0
Auris,2016,10495,Manual,19300.0,Petrol,58.9,1.2
Yaris,2017,9795,Manual,15830.0,Petrol,55.0,
C-HR,2018,17798,Automatic,24248.0,Hybrid,74.3,1.8
Verso,2017,15330,Automatic,10772.0,Petrol,42.8,1.8
Yaris,2019,11340,Manual,6640.0,Petrol,47.9,1.5
Yaris,2016,7975,Manual,43325.0,Petrol,55.0,
Yaris,2016,10700,Automatic,44571.0,Hybrid,78.0,1.5
Auris,2016,12750,Automatic,30823.0,Hybrid,78.5,1.8
RAV4,2013,11995,Manual,35921.0,Diesel,49.6,2.2
Aygo,2019,9995,Manual,10261.0,Petrol,57.7,1.0
C-HR,2017,20695,Automatic,17868.0,Hybrid,74.3,1.8
Aygo,2015,6490,Manual,47960.0,Petrol,69.0,1.0
Aygo,2017,8495,Semi-Auto,11879.0,Petrol,67.0,1.0
Aygo,2016,8190,Automatic,6999.0,Other,67.0,1.0
Auris,2015,10998,Automatic,39912.0,Hybrid,76.4,1.8
Yaris,2005,2795,Manual,48830.0,Petrol,50.4,1.3
Aygo,2018,6595,Manual,28335.0,Petrol,69.0,1.0
Yaris,2017,10200,Manual,12859.0,Petrol,58.9,1.5
Aygo,2017,8495,Manual,8208.0,Petrol,68.9,1.0
Yaris,2019,11280,Manual,6065.0,Petrol,47.9,1.5
Aygo,2015,5050,Manual,41700.0,Petrol,69.0,1.0
Yaris,2018,9960,Manual,19527.0,Petrol,58.9,1.5
Auris,2017,13595,Automatic,34879.0,Hybrid,78.5,1.8
RAV4,2019,30500,Automatic,13326.0,Other,51.1,2.5
,2018,8788,Manual,14312.0,Petrol,56.5,1.0
Aygo,2020,11390,Semi-Auto,4574.0,Petrol,56.5,1.0
Prius,2019,24961,Automatic,2731.0,Hybrid,62.8,1.8
Aygo,2016,6800,Manual,21672.0,Petrol,69.0,1.0
Prius,2014,11995,Automatic,49999.0,Hybrid,70.6,1.8
RAV4,2015,13800,Automatic,31015.0,Diesel,42.2,2.2
Yaris,2017,11695,Automatic,5938.0,Petrol,58.0,1.3
Aygo,2018,7950,Manual,19266.0,Petrol,68.9,1.0
Yaris,2017,11498,Automatic,19495.0,Petrol,60.1,1.5
Aygo,2017,7495,Manual,30266.0,Petrol,68.9,1.0
Yaris,2019,11995,Manual,8050.0,Petrol,47.9,1.5
Yaris,2014,8990,Semi-Auto,17930.0,Petrol,55.4,1.3
Yaris,2017,11799,Automatic,35987.0,Hybrid,78.0,1.5
Yaris,2015,7990,Manual,43872.0,Petrol,55.0,1.3
Corolla,2019,15998,Manual,7016.0,Petrol,39.2,1.2
Aygo,2019,10350,Manual,2000.0,Petrol,57.7,1.0
Aygo,2017,7495,Manual,19505.0,Petrol,68.9,1.0
Auris,2014,14275,Automatic,22460.0,Hybrid,70.6,1.8
,2019,13495,Manual,3381.0,Petrol,47.9,1.5
Auris,2014,12995,Automatic,30999.0,Hybrid,76.4,1.8
Auris,2017,13998,Automatic,15424.0,Hybrid,78.5,1.8
Yaris,2016,11995,Automatic,18255.0,Hybrid,86.0,1.5
,2017,9490,Manual,29456.0,Petrol,56.5,1.5
Aygo,2019,10995,Manual,3.0,Petrol,57.7,
Aygo,2017,6998,Manual,39344.0,Petrol,68.9,1.0
Aygo,2015,4709,Manual,34500.0,Petrol,69.0,1.0
Aygo,2018,6990,Manual,18781.0,Petrol,69.0,1.0
Yaris,2016,9498,Automatic,,Hybrid,86.0,1.5
Aygo,2014,7000,Automatic,41012.0,Petrol,67.0,1.0
Prius,2018,22000,Automatic,18000.0,Hybrid,85.6,1.8
Yaris,2016,11295,Automatic,27500.0,Hybrid,78.0,1.5
RAV4,2017,13998,Manual,48713.0,Diesel,60.1,2.0
Aygo,2017,7995,Manual,13937.0,Petrol,69.0,1.0
Avensis,2015,8776,Manual,57995.0,Diesel,67.3,1.6
C-HR,2017,16985,Automatic,26656.0,Petrol,47.9,1.2
Yaris,2017,12290,Automatic,16089.0,Hybrid,86.0,1.5
Aygo,2017,7380,Manual,22314.0,Petrol,68.9,1.0
Aygo,2017,7698,Manual,15126.0,Petrol,68.9,1.0
RAV4,2017,14897,Manual,37100.0,Diesel,60.1,2.0
RAV4,2017,19695,Automatic,22591.0,Petrol,43.5,2.0
Aygo,2019,9990,Manual,5709.0,Petrol,57.7,1.0
Aygo,2019,9900,Manual,1527.0,Petrol,57.7,1.0
C-HR,2017,20347,Automatic,16179.0,Hybrid,74.3,1.8
Yaris,2006,2490,Manual,62000.0,Diesel,62.8,
,2016,8498,Manual,45495.0,Diesel,65.7,
Aygo,2018,8995,Manual,6877.0,Petrol,56.5,1.0
Yaris,2015,9995,Automatic,36000.0,Hybrid,86.0,1.5
Yaris,2017,11900,Automatic,12259.0,Hybrid,78.0,1.5
Aygo,2015,6299,Manual,34578.0,Petrol,69.0,1.0
Auris,2016,12491,Automatic,26465.0,Hybrid,78.5,1.8
C-HR,2018,21995,Automatic,14214.0,Hybrid,74.3,1.8
Yaris,2017,9995,Manual,13410.0,Petrol,58.9,1.5
Aygo,2011,3995,Manual,39785.0,Petrol,61.4,1.0
Yaris,2019,15500,Automatic,1993.0,Hybrid,76.3,1.5
Yaris,2017,8998,Manual,22420.0,Petrol,58.9,1.5
C-HR,2017,19965,Automatic,18000.0,Hybrid,74.3,1.8
Avensis,2016,7899,Manual,40149.0,Diesel,67.3,1.6
Aygo,2019,10290,Manual,6942.0,Petrol,56.5,
Aygo,2017,7100,Manual,32351.0,Petrol,68.9,1.0
C-HR,2019,24490,Automatic,7206.0,Hybrid,74.3,1.8
Aygo,2016,6270,Manual,31060.0,Petrol,69.0,
Yaris,2016,12980,Automatic,,Hybrid,78.5,1.5
Aygo,2016,6698,Manual,24183.0,Petrol,69.0,1.0
Yaris,2017,8491,Manual,23827.0,Petrol,58.0,1.3
Yaris,2018,11900,Manual,5691.0,Petrol,47.1,1.5
Yaris,2017,11695,Automatic,44820.0,Hybrid,78.0,1.5
Hilux,2018,18498,Manual,26411.0,Diesel,40.4,
Yaris,2019,12491,Manual,3242.0,Petrol,47.9,1.5
Aygo,2016,7499,Manual,21632.0,Petrol,69.0,1.0
Auris,2016,10795,Manual,28150.0,Petrol,58.9,1.2
Yaris,2014,5975,Manual,60254.0,Petrol,52.3,1.3
Aygo,2018,8490,Manual,10125.0,Petrol,68.9,1.0
Avensis,2009,4994,Manual,89000.0,Diesel,54.3,2.0
Aygo,2017,8495,Manual,28500.0,Petrol,68.9,1.0
RAV4,2016,17990,Automatic,72865.0,Hybrid,55.4,2.5
C-HR,2018,16990,Automatic,8493.0,Petrol,47.9,1.2
Aygo,2018,7250,Manual,10121.0,Petrol,69.0,1.0
Yaris,2017,11490,Manual,8958.0,Petrol,56.5,1.5
Yaris,2017,12495,Automatic,17250.0,Petrol,60.1,1.5
Aygo,2018,9495,Manual,7500.0,Petrol,56.5,1.0
Aygo,2019,9990,Manual,3055.0,Petrol,57.7,1.0
Aygo,2017,6999,Manual,27500.0,Petrol,69.0,1.0
GT86,2019,23495,Automatic,3934.0,Petrol,32.8,2.0
Yaris,2018,10000,Manual,32996.0,Petrol,47.1,1.5
Corolla,2019,23250,Automatic,,Hybrid,72.4,2.0
Aygo,2017,8495,Manual,4999.0,Petrol,68.9,1.0
Corolla,2019,17865,Manual,17197.0,Petrol,39.2,1.2
Yaris,2019,12495,Manual,4042.0,Petrol,47.9,1.5
Aygo,2017,6750,Manual,18859.0,Petrol,69.0,1.0
Yaris,2018,11000,Manual,14022.0,Petrol,47.1,1.5
Hilux,2018,22495,Automatic,26000.0,Diesel,36.2,2.4
Prius,2016,18675,Automatic,21291.0,Hybrid,94.1,1.8
GT86,2014,13495,Manual,24667.0,Petrol,36.2,2.0
C-HR,2018,19125,Automatic,19404.0,Hybrid,74.3,1.8
Aygo,2018,6250,Manual,33150.0,Petrol,69.0,1.0
Aygo,2019,10495,Manual,5600.0,Petrol,56.5,1.0
Aygo,2018,10195,Manual,,Petrol,68.9,1.0
RAV4,2019,29903,Automatic,9000.0,Hybrid,51.1,2.5
RAV4,2016,22075,Automatic,38000.0,Hybrid,55.4,2.5
Auris,2015,12495,Automatic,33301.0,Hybrid,76.4,1.8
Prius,2019,22300,Automatic,7620.0,Hybrid,64.2,1.8
Yaris,2019,12619,Manual,2609.0,Petrol,47.9,1.5
Yaris,2012,4495,Manual,51000.0,Petrol,52.3,1.3
Auris,2013,6450,Manual,54968.0,Diesel,72.4,1.4
Yaris,2008,2695,Manual,90000.0,Petrol,47.1,1.3
Prius,2017,17000,Automatic,43960.0,Hybrid,94.1,1.8
Aygo,2017,8210,Manual,8606.0,Petrol,68.9,1.0
Aygo,2014,5985,Manual,24176.0,Petrol,69.0,1.0
Aygo,2016,8250,Manual,11400.0,Petrol,69.0,1.0
Auris,2015,12490,Automatic,21432.0,Hybrid,72.4,1.8
Auris,2017,11695,Automatic,10106.0,Petrol,61.4,1.2
GT86,2012,9995,Automatic,74599.0,Petrol,39.8,2.0
Yaris,2019,11995,Manual,10596.0,Petrol,47.9,1.5
C-HR,2017,18999,Automatic,19315.0,Petrol,74.3,1.8
Yaris,2017,9990,Manual,15096.0,Petrol,55.0,1.3
Yaris,2016,7804,Manual,30500.0,Petrol,58.0,1.3
Verso,2017,12500,Manual,27518.0,Diesel,62.8,1.6
Aygo,2017,7550,Semi-Auto,27866.0,Petrol,67.0,1.0
Auris,2017,15595,Automatic,41904.0,Hybrid,78.5,1.8
C-HR,2018,17800,Automatic,15736.0,Petrol,47.9,1.2
Aygo,2016,6498,Manual,23901.0,Petrol,69.0,1.0
Aygo,2017,7522,Manual,15957.0,Petrol,68.9,1.0
Auris,2017,14995,Automatic,29054.0,Hybrid,78.5,1.8
Yaris,2017,10999,Automatic,33710.0,Petrol,60.1,1.5
Yaris,2013,8900,Automatic,49989.0,Hybrid,76.3,1.5
Hilux,2018,22498,Automatic,26198.0,Diesel,36.2,2.4
Aygo,2016,7490,Manual,9674.0,Petrol,69.0,1.0
Yaris,2018,9995,Manual,13114.0,Petrol,58.9,1.5
Aygo,2019,9995,Manual,2845.0,Petrol,57.7,1.0
Hilux,2020,23495,Manual,100.0,Diesel,2.8,2.4
Aygo,2017,6500,Manual,11594.0,Petrol,69.0,1.0
Yaris,2017,15995,Automatic,21940.0,Other,43.5,1.5
Aygo,2017,7190,Manual,23437.0,Petrol,68.9,1.0
Auris,2015,11295,Automatic,54450.0,Hybrid,72.4,1.8
Aygo,2018,9200,Automatic,9855.0,Petrol,67.3,1.0
Yaris,2018,12495,Manual,12188.0,Petrol,56.5,1.5
GT86,2019,23995,Manual,1557.0,Petrol,33.2,2.0
Yaris,2017,13995,Automatic,15472.0,Hybrid,86.0,
Yaris,2014,7750,Manual,54225.0,Petrol,55.0,1.3
Aygo,2018,10290,Semi-Auto,372.0,Petrol,67.3,1.0
Aygo,2016,8000,Manual,16799.0,Petrol,69.0,1.0
Yaris,2014,9999,Automatic,36001.0,Hybrid,76.3,1.5
Aygo,2015,5975,Manual,36254.0,Petrol,69.0,1.0
C-HR,2017,17495,Automatic,10000.0,Petrol,47.9,1.2
Auris,2017,16570,Automatic,7350.0,Hybrid,72.4,1.8
Yaris,2017,12000,Automatic,11299.0,Hybrid,86.0,1.5
C-HR,2017,20990,Automatic,14862.0,Hybrid,74.3,1.8
C-HR,2017,21290,Automatic,15977.0,Hybrid,74.3,
Aygo,2015,5795,Manual,34182.0,Petrol,69.0,1.0
Yaris,2013,5995,Manual,44797.0,Petrol,51.4,1.3
Aygo,2014,6500,Manual,50000.0,Petrol,69.0,1.0
Aygo,2018,8995,Manual,13114.0,Petrol,56.5,
Yaris,2017,11475,Manual,14494.0,Petrol,56.5,1.5
RAV4,2016,20491,Automatic,11098.0,Hybrid,57.6,
Yaris,2015,11750,Automatic,17250.0,Hybrid,76.3,1.5
Aygo,2013,4695,Manual,,Petrol,65.7,1.0
Auris,2017,10990,Manual,25404.0,Petrol,52.3,1.2
C-HR,2017,14500,Automatic,106470.0,Hybrid,74.3,1.8
Verso,2017,12800,Manual,,Diesel,62.8,1.6
Auris,2017,14991,Automatic,41000.0,Hybrid,78.5,1.8
Yaris,2019,11495,Manual,5473.0,Petrol,47.9,1.5
Yaris,2015,9290,Automatic,,Hybrid,78.0,1.5
Yaris,2019,12732,Automatic,2000.0,Petrol,47.9,1.5
Yaris,2014,10695,Automatic,28783.0,Hybrid,80.7,1.5
Yaris,2014,5495,Manual,52354.0,Diesel,72.4,1.4
Yaris,2018,11000,Manual,21668.0,Petrol,56.5,1.5
Auris,2015,10995,Manual,31500.0,Petrol,52.3,1.2
RAV4,2016,17295,Automatic,39510.0,Hybrid,57.6,2.5
Yaris,2018,11195,Manual,1000.0,Petrol,58.9,1.5
Auris,2015,9495,Manual,32227.0,Diesel,65.7,1.6
Camry,2019,25990,Automatic,6000.0,Hybrid,52.3,2.5
Yaris,2016,9795,Manual,23877.0,Petrol,55.0,1.3
Aygo,2017,7498,Manual,19458.0,Petrol,68.9,1.0
Yaris,2019,12498,Automatic,9133.0,Petrol,47.9,1.5
C-HR,2017,14995,Manual,32500.0,Petrol,47.1,1.2
Hilux,2019,26500,Automatic,7123.0,Diesel,2.8,2.4
Yaris,2019,12495,Manual,8378.0,Petrol,47.9,1.5
Aygo,2018,8360,Manual,8063.0,Petrol,56.5,1.0
Aygo,2017,8490,Manual,14513.0,Other,68.9,1.0
Yaris,2008,1985,Automatic,124309.0,Petrol,48.7,1.3
RAV4,2016,21000,Automatic,33195.0,Hybrid,55.4,2.5
Aygo,2015,6062,Manual,31183.0,Petrol,69.0,1.0
,2020,10785,Semi-Auto,4589.0,Petrol,56.5,1.0
Auris,2014,9440,Automatic,51000.0,Hybrid,74.3,1.8
RAV4,2013,9250,Manual,70964.0,Diesel,49.6,2.2
Aygo,2014,4495,Manual,,Petrol,65.7,1.0
Aygo,2016,6230,Manual,20754.0,Petrol,69.0,
Yaris,2019,10710,Manual,,Petrol,47.9,1.5
Yaris,2017,10590,Manual,14361.0,Petrol,58.9,1.5
,2019,10495,Semi-Auto,301.0,Petrol,56.5,1.0
Yaris,2016,10998,Automatic,17669.0,Petrol,55.0,1.3
Corolla,2019,20995,Automatic,6834.0,Hybrid,72.4,2.0
Auris,2017,11975,Automatic,24139.0,Petrol,53.3,1.2
Aygo,2019,10261,Automatic,3281.0,Petrol,55.4,1.0
Yaris,2017,10495,Manual,13873.0,Petrol,58.9,1.5
Yaris,2020,14990,Automatic,2.0,Petrol,47.9,
Yaris,2017,11495,Automatic,30613.0,Hybrid,86.0,1.5
Yaris,2019,12589,Automatic,11247.0,Hybrid,76.3,1.5
RAV4,2003,3995,Manual,65456.0,Petrol,38.2,1.8
RAV4,2017,19450,Automatic,15182.0,Petrol,43.5,
Aygo,2018,7998,Manual,15111.0,Petrol,68.9,1.0
Aygo,2017,7750,Manual,,Petrol,68.9,1.0
Aygo,2017,6999,Manual,12590.0,Petrol,69.0,1.0
Aygo,2016,7228,Manual,12924.0,Petrol,69.0,1.0
Auris,2016,8799,Manual,22594.0,Petrol,58.9,1.2
Yaris,2018,10795,Manual,13500.0,Petrol,58.9,1.5
Yaris,2016,7800,Manual,,Petrol,58.0,1.3
Yaris,2017,11995,Manual,3325.0,Petrol,56.5,1.5
C-HR,2017,17300,Automatic,31669.0,Hybrid,74.3,1.8
Yaris,2017,9930,Manual,27220.0,Petrol,56.5,1.5
Yaris,2015,7990,Manual,30114.0,Petrol,55.0,1.3
Corolla,2019,16990,Manual,10.0,Petrol,39.2,1.2
Aygo,2019,8750,Manual,10000.0,Petrol,56.5,1.0
Aygo,2017,6790,Manual,19967.0,Petrol,69.0,1.0
C-HR,2017,15950,Manual,30514.0,Petrol,47.1,1.2
Yaris,2017,13070,Automatic,14200.0,Hybrid,86.0,1.5
Aygo,2018,7785,Automatic,19459.0,Petrol,67.0,1.0
Auris,2013,6727,Manual,54367.0,Petrol,51.4,1.3
Land Cruiser,2019,54991,Semi-Auto,1000.0,Diesel,30.1,2.8
Verso,2017,12998,Semi-Auto,29476.0,Petrol,42.8,1.8
Auris,2018,14995,Automatic,49989.0,Hybrid,65.6,1.8
Aygo,2018,7990,Manual,13007.0,Petrol,68.9,1.0
Aygo,2017,7795,Manual,15788.0,Petrol,68.9,1.0
,2017,8695,Manual,,Petrol,58.9,1.5
Auris,2015,13495,Automatic,46120.0,Hybrid,70.6,1.8
Yaris,2017,14495,Automatic,,Hybrid,78.0,1.5
Aygo,2017,7795,Manual,12673.0,Petrol,68.9,1.0
Aygo,2017,6990,Manual,7804.0,Petrol,69.0,1.0
Corolla,2019,21495,Automatic,20657.0,Hybrid,85.6,1.8
Yaris,2017,9998,Manual,28548.0,Petrol,55.0,
Yaris,2018,8999,Manual,27503.0,Petrol,65.7,1.0
,2014,11495,Automatic,32962.0,Hybrid,76.4,1.8
Yaris,2019,14995,Automatic,6173.0,Hybrid,76.3,1.5
Yaris,2013,6191,Manual,39869.0,Petrol,51.4,1.3
Yaris,2014,8990,Semi-Auto,22695.0,Petrol,55.4,1.3
GT86,2016,17500,Manual,14000.0,Petrol,36.2,2.0
C-HR,2018,21750,Automatic,17000.0,Hybrid,74.3,1.8
Yaris,2017,9498,Manual,20624.0,Petrol,58.9,1.5
RAV4,2017,14950,Manual,42543.0,Diesel,60.1,2.0
,2019,45995,Semi-Auto,8967.0,Diesel,30.1,2.8
Corolla,2003,1495,Manual,89000.0,Petrol,39.2,1.6
Yaris,2019,14495,Manual,100.0,Petrol,47.9,1.5
Yaris,2016,7698,Manual,35987.0,Petrol,58.0,1.3
Avensis,2012,8750,Automatic,40796.0,Petrol,42.2,1.8
C-HR,2018,16998,Manual,25414.0,Petrol,41.5,1.2
Yaris,2016,13295,Automatic,19114.0,Hybrid,78.5,1.5
Auris,2014,12695,Automatic,11395.0,Hybrid,76.4,1.8
Yaris,2014,9991,Automatic,62885.0,Hybrid,76.3,1.5
Corolla,2019,22000,Automatic,7575.0,Hybrid,78.5,
Aygo,2018,8998,Semi-Auto,19885.0,Petrol,67.3,1.0
Aygo,2017,8000,Manual,20617.0,Petrol,68.9,1.0
Yaris,2017,9998,Manual,21255.0,Petrol,56.5,1.5
RAV4,2017,14695,Manual,40376.0,Diesel,60.1,2.0
Auris,2017,14995,Automatic,20487.0,Hybrid,78.5,1.8
Aygo,2017,6191,Manual,20741.0,Petrol,69.0,1.0
Yaris,2017,10890,Manual,6294.0,Petrol,56.5,1.5
C-HR,2019,22498,Automatic,8758.0,Hybrid,74.3,1.8
Auris,2017,16999,Automatic,,Hybrid,78.5,1.8
C-HR,2019,22995,Automatic,6300.0,Hybrid,54.3,2.0
,2019,22490,Automatic,9500.0,Hybrid,85.6,1.8
Yaris,2018,9998,Manual,19701.0,Petrol,47.1,1.5
Aygo,2018,8550,Manual,13658.0,Petrol,56.5,1.0
Auris,2017,8495,Manual,68219.0,Petrol,58.9,1.2
Aygo,2017,7498,Manual,19875.0,Petrol,68.9,1.0
Prius,2005,2495,Automatic,130000.0,Hybrid,65.7,1.5
Yaris,2017,9475,Manual,36087.0,Petrol,58.9,1.5
Aygo,2019,9790,Manual,3500.0,Petrol,56.5,1.0
Auris,2014,12450,Automatic,46694.0,Hybrid,70.6,1.8
Yaris,2019,14790,Automatic,4804.0,Other,76.3,1.5
