model,year,price,transmission,mileage,fuelType,mpg,engineSize
Focus,2019,15700,Manual,5300.0,Petrol,49.6,1.0
Kuga,2018,14390,Manual,37813.0,Diesel,60.1,2.0
Kuga,2019,18695,Manual,12000.0,Petrol,39.2,1.5
S-MAX,2017,18490,Manual,47612.0,Diesel,51.4,2.0
Fiesta,2018,10500,Manual,24518.0,Petrol,65.7,1.0
Fiesta,2018,9700,Manual,16716.0,Petrol,,1.1
Fiesta,2017,8570,Manual,13670.0,Petrol,65.7,1.0
Fiesta,2017,10991,Manual,16022.0,Petrol,65.7,1.0
Fiesta,2016,8489,Manual,25320.0,Petrol,54.3,1.2
Focus,2017,11450,Manual,24521.0,Petrol,60.1,1.0
EcoSport,2017,9790,Manual,15818.0,Petrol,53.3,1.0
S-MAX,2019,24690,Manual,9544.0,Diesel,54.3,2.0
Fiesta,2017,8600,Manual,55535.0,Diesel,78.5,1.5
Edge,2016,14998,Manual,77137.0,Diesel,48.7,2.0
Mondeo,2016,9850,Manual,60668.0,Diesel,,1.5
Grand C-MAX,2018,17900,Semi-Auto,180.0,Diesel,51.4,1.5
Kuga,2016,15499,Manual,7588.0,Diesel,60.1,2.0
Focus,2017,12500,Automatic,21697.0,Petrol,,
Fiesta,2014,5350,Manual,,Petrol,54.3,1.2
Fiesta,2014,7521,Manual,,Petrol,65.7,1.0
Fiesta,2017,9500,Manual,37463.0,Petrol,65.7,1.0
Kuga,2017,12870,Manual,16303.0,Diesel,64.2,1.5
Focus,2017,10999,Manual,42632.0,Diesel,74.3,1.5
Focus,2018,14990,Manual,14482.0,Diesel,74.3,1.5
Focus,2017,10000,Manual,14790.0,Petrol,61.4,1.0
Focus,2018,13995,Manual,16063.0,Petrol,60.1,1.0
Fiesta,2017,12991,Manual,9476.0,Petrol,47.9,1.6
Kuga,2019,16698,Manual,10967.0,Diesel,45.6,1.5
Focus,2019,27995,Manual,9125.0,Petrol,,2.3
Edge,2017,16995,Manual,44163.0,Diesel,48.7,2.0
EcoSport,2018,13700,Manual,9889.0,Petrol,54.3,1.0
Fiesta,2019,11998,Manual,10970.0,Petrol,58.9,1.0
Kuga,2017,18350,Automatic,6985.0,Petrol,38.2,1.5
Kuga,2017,14450,Automatic,,Petrol,38.2,1.5
Kuga,2019,17299,Manual,6379.0,Diesel,38.2,2.0
Kuga,2018,14280,Manual,15331.0,Diesel,54.3,2.0
Focus,2019,18975,Manual,6200.0,Petrol,49.6,1.0
Focus,2017,32000,Manual,10057.0,Petrol,36.7,2.3
EcoSport,2016,11595,Automatic,18147.0,Petrol,44.8,1.5
Fiesta,2016,9950,Manual,21105.0,Diesel,78.5,1.5
Tourneo Custom,2018,21948,Automatic,26909.0,Diesel,31.7,2.0
Focus,2015,7295,Manual,83823.0,Diesel,74.3,1.5
Mondeo,2015,11275,Manual,32508.0,Diesel,68.9,2.0
Focus,2019,19298,Automatic,5689.0,Diesel,,1.5
Focus,2019,16090,Manual,13696.0,Diesel,62.8,1.5
Fiesta,2013,7298,Semi-Auto,24950.0,Petrol,47.9,1.6
EcoSport,2018,12895,Manual,9281.0,Diesel,68.9,1.5
Focus,2019,18990,Automatic,10690.0,Diesel,54.3,1.5
Kuga,2017,16498,Manual,28079.0,Diesel,54.3,2.0
Ka+,2017,7990,Manual,9330.0,Petrol,57.7,
Kuga,2019,23880,Semi-Auto,4507.0,Diesel,38.7,2.0
Fiesta,2018,9599,Manual,28240.0,Petrol,65.7,1.0
Fiesta,2013,6820,Manual,38641.0,Petrol,65.7,1.0
B-MAX,2017,9840,Semi-Auto,21812.0,Petrol,44.1,1.6
Focus,2018,18400,Manual,17128.0,Diesel,67.3,2.0
Fiesta,2018,10800,Manual,15356.0,Petrol,65.7,1.0
Fiesta,2015,7000,Manual,34741.0,Petrol,65.7,1.0
Mondeo,2016,11000,Manual,26906.0,Diesel,78.5,1.5
Focus,2016,13395,Automatic,10202.0,Petrol,46.3,1.5
Fiesta,2017,8700,Manual,20785.0,Petrol,65.7,1.0
Focus,2016,9690,Manual,46176.0,Diesel,74.3,1.5
Focus,2009,1999,Manual,113492.0,Petrol,42.2,1.6
S-MAX,2016,15895,Manual,56583.0,Diesel,56.5,2.0
Kuga,2017,13299,Manual,33000.0,Diesel,64.2,1.5
Focus,2018,13290,Manual,9459.0,Petrol,60.1,1.0
Mondeo,2019,19500,Manual,32.0,Diesel,65.7,2.0
Fiesta,2014,5500,Manual,50354.0,Petrol,54.3,1.2
Fiesta,2018,12800,Manual,4103.0,Petrol,58.9,1.0
Fiesta,2018,11968,Manual,20288.0,Petrol,65.7,1.0
EcoSport,2017,11000,Manual,,Petrol,,1.0
Focus,2019,16000,Manual,10592.0,Petrol,49.6,1.0
EcoSport,2014,7500,Manual,23000.0,Petrol,53.3,1.0
Kuga,2014,9990,Semi-Auto,46196.0,Diesel,45.6,2.0
Kuga,2019,21999,Manual,6623.0,Diesel,47.9,2.0
Ka+,2019,10490,Manual,1974.0,Petrol,47.9,1.2
KA,2014,5997,Manual,32385.0,Petrol,57.7,1.2
C-MAX,2016,11430,Automatic,,Diesel,64.2,
Fiesta,2015,9578,Manual,44000.0,Petrol,47.9,1.6
KA,2010,2995,Manual,90000.0,Diesel,67.3,1.2
Fiesta,2017,9640,Manual,16697.0,Diesel,78.5,1.5
Focus,2018,20995,Manual,965.0,Petrol,,1.0
EcoSport,2017,11999,Manual,24000.0,Petrol,52.3,0.0
Kuga,2017,13950,Manual,24425.0,Diesel,64.2,1.5
Fiesta,2019,13000,Semi-Auto,7005.0,Petrol,48.7,1.0
Focus,2019,22998,Automatic,7030.0,Diesel,74.3,1.5
Fiesta,2017,7400,Manual,24000.0,Petrol,54.3,1.2
Ka+,2018,8191,Manual,8001.0,Petrol,57.7,1.2
Fiesta,2015,7700,Manual,11015.0,Petrol,54.3,1.2
Focus,2017,8500,Manual,57517.0,Diesel,,1.5
Fiesta,2017,9000,Manual,18598.0,Petrol,65.7,1.0
Fiesta,2016,7780,Manual,37981.0,Petrol,65.7,1.0
Focus,2017,10999,Manual,32133.0,Diesel,74.3,1.5
Fiesta,2019,10298,Manual,,Petrol,55.4,1.1
Focus,2018,19700,Manual,8022.0,Petrol,41.5,2.0
B-MAX,2016,7197,Manual,49132.0,Diesel,74.4,1.5
Fiesta,2016,8791,Manual,22542.0,Petrol,65.7,1.0
Fiesta,2018,10600,Manual,23060.0,Petrol,56.5,1.0
Fiesta,2017,8895,Manual,33707.0,Petrol,,1.0
C-MAX,2018,9999,Manual,30375.0,Diesel,68.9,1.5
Kuga,2015,10999,Manual,56308.0,Diesel,54.3,2.0
Ka+,2018,6990,Manual,15472.0,Petrol,57.7,1.2
Fiesta,2013,8323,Manual,23440.0,Petrol,65.7,1.0
Focus,2019,15298,Automatic,10493.0,Petrol,48.7,1.0
Mondeo,2015,7999,Manual,82094.0,Diesel,68.9,2.0
Fiesta,2017,8351,Manual,26180.0,Petrol,54.3,1.2
Fiesta,2018,10391,Manual,12930.0,Petrol,65.7,1.0
Fiesta,2018,11200,Manual,17971.0,Petrol,58.9,1.0
Fiesta,2019,11490,Manual,22500.0,Petrol,65.7,1.0
C-MAX,2015,7940,Manual,41452.0,Petrol,44.1,1.6
Kuga,2017,14499,Automatic,14119.0,Petrol,38.2,1.5
Fiesta,2018,9995,Manual,17448.0,Petrol,55.4,1.1
Kuga,2018,20700,Manual,10439.0,Diesel,39.2,2.0
Fiesta,2019,14000,Manual,8642.0,Petrol,55.4,1.0
C-MAX,2016,9899,Manual,28889.0,Petrol,55.4,1.0
Focus,2018,13999,Manual,10441.0,Diesel,74.3,1.5
Fiesta,2018,10990,Manual,13379.0,Petrol,58.9,1.0
Fiesta,2019,11950,Manual,14796.0,Petrol,56.5,1.0
Fiesta,2019,15199,Manual,7124.0,Petrol,55.4,1.0
Kuga,2017,13490,Manual,28808.0,Diesel,60.1,2.0
EcoSport,2017,7999,Manual,49391.0,Petrol,,1.0
EcoSport,2019,14499,Manual,2222.0,Petrol,54.3,1.0
Focus,2017,12695,Manual,3937.0,Petrol,60.1,1.0
Kuga,2018,18000,Semi-Auto,7276.0,Diesel,58.9,1.5
Focus,2017,15495,Manual,34702.0,Diesel,67.3,2.0
Fiesta,2017,11998,Manual,9177.0,Petrol,62.8,1.0
Tourneo Custom,2016,16798,Manual,26807.0,Diesel,46.3,2.0
Focus,2017,9995,Manual,30363.0,Petrol,60.1,
Fiesta,2016,8999,Manual,54927.0,Diesel,78.5,1.5
EcoSport,2017,8289,Manual,60462.0,Petrol,53.3,1.0
Fiesta,2018,12299,Manual,9231.0,Petrol,58.9,1.0
Ka+,2018,8550,Manual,10681.0,Petrol,57.7,1.2
Fiesta,2018,11250,Manual,11410.0,Petrol,65.7,1.0
Kuga,2018,17000,Automatic,15524.0,Diesel,58.9,1.5
Fiesta,2018,9671,Manual,8131.0,Petrol,64.2,1.1
Tourneo Custom,2018,21228,Automatic,22037.0,Diesel,31.7,2.0
Kuga,2019,19500,Manual,19026.0,Diesel,47.9,2.0
Kuga,2019,17000,Manual,12209.0,Diesel,45.6,1.5
Fiesta,2018,10950,Manual,10307.0,Petrol,65.7,1.0
Kuga,2017,16500,Semi-Auto,28556.0,Diesel,54.3,2.0
Fiesta,2019,12900,Manual,9030.0,Petrol,65.7,1.0
Fiesta,2017,10999,Manual,7873.0,Petrol,65.7,1.0
Focus,2019,17900,Manual,5051.0,Petrol,,1.0
Galaxy,2017,19299,Manual,40255.0,Diesel,56.5,2.0
EcoSport,2018,14290,Manual,10083.0,Petrol,,1.0
Fiesta,2013,6290,Manual,33428.0,Petrol,54.3,1.2
Kuga,2017,12195,Manual,50600.0,Diesel,60.1,2.0
Focus,2018,14581,Manual,15535.0,Diesel,80.7,1.5
Mondeo,2012,5995,Manual,77000.0,Diesel,57.7,2.0
Fiesta,2020,15750,Manual,52.0,Petrol,54.3,1.0
Focus,2015,8763,Manual,47799.0,Diesel,74.3,1.5
Fiesta,2019,13830,Manual,6484.0,Petrol,60.1,1.0
Kuga,2017,16998,Manual,24947.0,Diesel,60.1,2.0
Focus,2018,12500,Manual,5014.0,Petrol,61.4,1.0
Focus,2019,17998,Manual,,Diesel,74.3,1.5
Focus,2013,5290,Manual,65607.0,Petrol,58.9,1.0
Fiesta,2017,9277,Manual,28294.0,Petrol,65.7,1.0
B-MAX,2013,5780,Manual,44201.0,Diesel,68.9,
Focus,2018,12399,Manual,15242.0,Petrol,57.7,1.0
Kuga,2017,14900,Manual,21419.0,Diesel,60.1,2.0
Fiesta,2015,5991,Manual,61763.0,Petrol,54.3,1.2
Focus,2018,13495,Manual,10335.0,Petrol,57.7,1.0
Fiesta,2018,11250,Manual,12997.0,Petrol,58.9,1.0
Focus,2015,7998,Manual,29331.0,Diesel,83.1,1.5
EcoSport,2017,11000,Automatic,11809.0,Petrol,44.8,1.5
Focus,2018,18999,Manual,20298.0,Diesel,67.3,2.0
Focus,2018,11250,Manual,12302.0,Petrol,61.4,1.0
KA,2016,8100,Manual,6205.0,Petrol,57.7,1.2
Focus,2017,11100,Automatic,42500.0,Diesel,67.3,1.5
B-MAX,2016,8495,Manual,5178.0,Petrol,47.1,1.4
Fiesta,2015,7498,Manual,34362.0,Petrol,54.3,1.2
EcoSport,2017,8900,Manual,40861.0,Diesel,64.2,1.5
Fiesta,2018,14799,Manual,6300.0,Petrol,55.4,1.0
EcoSport,2017,8954,Manual,34880.0,Diesel,64.2,1.5
Kuga,2017,15599,Manual,40379.0,Diesel,54.3,2.0
Focus,2016,15500,Manual,13036.0,Petrol,41.5,2.0
Fiesta,2009,3995,Manual,29000.0,Diesel,76.3,1.6
Focus,2018,18695,Manual,12589.0,Petrol,41.5,2.0
Fiesta,2019,12000,Manual,50.0,Petrol,58.9,1.0
Focus,2020,22500,Manual,200.0,Petrol,60.1,1.0
Fiesta,2015,6998,Manual,30518.0,Petrol,54.3,1.2
C-MAX,2018,14700,Manual,4811.0,Petrol,48.7,1.0
Focus,2020,22750,Manual,550.0,Petrol,51.4,1.5
Kuga,2017,15498,Manual,23763.0,Diesel,54.3,2.0
Fiesta,2020,17481,Semi-Auto,1352.0,Petrol,41.5,1.0
Grand Tourneo Connect,2019,16500,Manual,6069.0,Diesel,61.4,1.5
Focus,2017,11600,Manual,26476.0,Petrol,60.1,1.0
Fiesta,2018,12998,Manual,9901.0,Petrol,65.7,1.0
Ka+,2018,7995,Manual,12679.0,Petrol,57.7,1.2
Fiesta,2019,13900,Manual,3254.0,Petrol,56.5,1.0
Fiesta,2019,17500,Manual,10460.0,Petrol,40.3,1.5
Focus,2017,10979,Manual,35735.0,Petrol,51.4,1.5
Fiesta,2019,13400,Manual,3440.0,Petrol,56.5,1.0
Fiesta,2017,11995,Manual,10000.0,Petrol,65.7,1.0
Fiesta,2017,12000,Semi-Auto,8538.0,Petrol,,1.0
Kuga,2019,17500,Manual,28957.0,Diesel,47.9,2.0
EcoSport,2018,14600,Manual,14730.0,Petrol,54.3,1.0
Fiesta,2016,9750,Manual,20178.0,Petrol,65.7,1.0
Focus,2018,15250,Manual,,Petrol,57.7,1.0
Kuga,2013,8000,Manual,,Diesel,53.3,2.0
Kuga,2018,17950,Manual,12000.0,Diesel,60.1,2.0
Fiesta,2018,10500,Manual,11044.0,Petrol,65.7,1.0
Fiesta,2018,10600,Manual,20830.0,Petrol,56.5,1.0
Mondeo,2016,13320,Manual,29597.0,Diesel,62.8,2.0
Focus,2016,16998,Manual,17589.0,Petrol,41.5,2.0
Focus,2017,10497,Manual,19686.0,Petrol,61.4,1.0
Focus,2016,10790,Automatic,32294.0,Diesel,74.3,1.5
S-MAX,2016,17495,Manual,8151.0,Diesel,56.5,2.0
C-MAX,2019,15295,Manual,5551.0,Petrol,48.7,1.0
Fiesta,2018,11450,Manual,19280.0,Petrol,56.5,1.0
Kuga,2018,16798,Manual,3233.0,Petrol,45.6,1.5
Kuga,2017,14000,Manual,20010.0,Diesel,60.1,2.0
Kuga,2015,12000,Manual,28676.0,Diesel,,2.0
Tourneo Custom,2019,25995,Manual,9897.0,Diesel,30.1,2.0
Focus,2019,15489,Manual,6889.0,Petrol,60.1,1.0
EcoSport,2016,8688,Manual,17543.0,Petrol,44.8,1.5
Kuga,2018,16900,Manual,3736.0,Diesel,64.2,1.5
Focus,2015,8170,Manual,42293.0,Diesel,74.3,1.5
Fiesta,2017,12000,Manual,12478.0,Petrol,65.7,1.0
Focus,2018,12400,Manual,14130.0,Diesel,74.3,1.5
Fiesta,2018,11390,Manual,18268.0,Petrol,65.7,1.0
Fiesta,2019,13120,Manual,5166.0,Petrol,58.9,1.0
Fiesta,2017,8900,Manual,17342.0,Petrol,54.3,1.2
Ka+,2017,6710,Manual,32726.0,Petrol,57.7,1.2
Fiesta,2015,7995,Automatic,26220.0,Petrol,57.7,1.0
C-MAX,2017,11200,Manual,21467.0,Diesel,68.9,1.5
Mondeo,2018,14399,Automatic,29582.0,Diesel,45.6,2.0
Fiesta,2017,12000,Semi-Auto,6255.0,Petrol,47.9,1.6
Kuga,2015,12999,Manual,22500.0,Diesel,60.1,2.0
Focus,2019,16998,Manual,20647.0,Petrol,60.1,1.0
Fiesta,2014,8279,Manual,34600.0,Petrol,65.7,1.0
Fiesta,2018,11750,Manual,8538.0,Petrol,64.2,1.0
Kuga,2017,10987,Manual,33627.0,Diesel,64.2,1.5
Focus,2018,12591,Manual,32860.0,Diesel,74.3,1.5
Focus,2017,16000,Manual,22060.0,Petrol,41.5,2.0
EcoSport,2017,10300,Manual,20833.0,Petrol,52.3,1.0
Kuga,2018,19999,Automatic,20260.0,Petrol,38.2,1.5
Fiesta,2015,6698,Manual,36895.0,Diesel,76.4,1.5
Mondeo,2018,18600,Automatic,5034.0,Petrol,43.5,1.5
S-MAX,2019,29499,Semi-Auto,8998.0,Diesel,51.4,2.0
Fiesta,2018,11500,Manual,11110.0,Petrol,56.5,1.0
Fiesta,2009,3495,Manual,92836.0,Petrol,49.6,1.4
Fiesta,2017,8698,Manual,18775.0,Petrol,54.3,1.2
Fiesta,2018,11300,Manual,13354.0,Petrol,65.7,1.0
EcoSport,2016,8250,Manual,42883.0,Petrol,52.3,1.0
B-MAX,2014,6925,Manual,31358.0,Petrol,55.4,1.0
Focus,2017,17998,Manual,19525.0,Petrol,41.5,2.0
Kuga,2015,9698,Manual,37203.0,Diesel,60.1,2.0
Focus,2019,15240,Manual,13206.0,Diesel,80.7,1.5
Focus,2019,17725,Manual,10857.0,Diesel,74.3,1.5
Focus,2017,11489,Manual,26549.0,Diesel,74.3,1.5
Fiesta,2016,7699,Manual,55092.0,Petrol,65.7,1.0
Grand Tourneo Connect,2017,12500,Manual,52175.0,Diesel,64.2,1.5
Fiesta,2016,9600,Manual,24257.0,Petrol,65.7,1.0
EcoSport,2017,8490,Manual,30300.0,Petrol,44.8,1.5
Fiesta,2017,8997,Manual,7987.0,Petrol,54.3,1.2
Focus,2017,11000,Manual,12358.0,Petrol,60.1,1.0
Kuga,2017,17995,Semi-Auto,40085.0,Diesel,54.3,2.0
Fiesta,2018,10903,Manual,8000.0,Petrol,65.7,
Fiesta,2014,6498,Manual,,Petrol,54.3,1.2
Fiesta,2018,10891,Manual,30946.0,Petrol,56.5,1.0
Fiesta,2018,9400,Manual,10584.0,Petrol,64.2,1.1
Fiesta,2019,13140,Manual,6987.0,Petrol,48.7,1.1
Fiesta,2018,10656,Manual,6144.0,Petrol,65.7,1.0
Fiesta,2017,10900,Manual,12802.0,Petrol,65.7,1.0
Fiesta,2019,14490,Manual,5518.0,Petrol,58.9,1.0
Focus,2018,10700,Manual,23738.0,Petrol,60.1,1.0
Fiesta,2014,5999,Manual,59526.0,Petrol,65.7,1.0
Fiesta,2017,8798,Manual,13761.0,Petrol,54.3,1.2
Fiesta,2018,9640,Manual,19038.0,Petrol,65.7,1.0
Kuga,2019,20100,Manual,8525.0,Petrol,35.3,1.5
Focus,2019,14450,Manual,7952.0,Petrol,,1.0
C-MAX,2017,11998,Manual,15297.0,Diesel,68.9,1.5
Focus,2014,7330,Semi-Auto,47067.0,Petrol,44.8,1.6
Fiesta,2018,15998,Manual,19790.0,Petrol,40.3,1.5
Fiesta,2017,9500,Manual,26081.0,Petrol,62.8,1.0
Focus,2017,11390,Manual,19419.0,Petrol,60.1,1.0
Focus,2017,14495,Manual,9814.0,Petrol,51.4,1.5
Kuga,2015,12300,Manual,46249.0,Diesel,60.1,2.0
Kuga,2018,18400,Semi-Auto,6528.0,Diesel,,2.0
Fiesta,2015,8295,Manual,12647.0,Petrol,65.7,1.0
Fiesta,2018,11000,Manual,24813.0,Petrol,56.5,1.0
B-MAX,2016,9186,Manual,19659.0,Diesel,74.4,1.5
Focus,2018,13750,Manual,7565.0,Diesel,74.3,1.5
Fiesta,2013,6900,Manual,52158.0,Petrol,65.7,1.0
Focus,2018,12241,Manual,10627.0,Petrol,61.4,1.0
Fiesta,2018,11995,Manual,17519.0,Petrol,65.7,1.0
Kuga,2017,16500,Manual,29072.0,Diesel,60.1,2.0
Grand C-MAX,2016,9899,Manual,18415.0,Diesel,64.2,1.5
KA,2014,4898,Manual,22609.0,Petrol,57.7,1.2
Fiesta,2017,10698,Manual,23494.0,Petrol,62.8,1.0
Fiesta,2018,9789,Manual,16577.0,Petrol,65.7,1.0
Kuga,2019,18695,Manual,6308.0,Diesel,38.2,2.0
Fiesta,2018,10191,Manual,,Petrol,65.7,1.0
Fiesta,2018,12139,Manual,,Petrol,62.8,1.0
Kuga,2015,11500,Automatic,80083.0,Diesel,,2.0
Fiesta,2016,10295,Semi-Auto,16830.0,Petrol,57.7,1.0
Focus,2018,17400,Manual,19000.0,Petrol,41.5,2.0
Fiesta,2018,12495,Manual,17672.0,Petrol,65.7,1.0
Fiesta,2018,11169,Manual,9267.0,Petrol,65.7,1.0
Kuga,2017,13190,Manual,31181.0,Diesel,60.1,2.0
Fiesta,2018,9679,Manual,14044.0,Petrol,64.2,1.1
Fiesta,2018,12500,Manual,9500.0,Petrol,56.5,1.0
Fiesta,2017,8591,Manual,20084.0,Petrol,64.2,1.1
Fiesta,2016,11495,Manual,31000.0,Petrol,47.9,1.6
Kuga,2019,18490,Manual,8319.0,Diesel,47.9,2.0
B-MAX,2014,6995,Semi-Auto,50800.0,Petrol,44.1,1.6
Grand C-MAX,2011,5490,Manual,64000.0,Petrol,40.9,1.6
Focus,2017,12000,Manual,31727.0,Diesel,74.3,1.5
Fiesta,2014,6998,Manual,33393.0,Diesel,76.4,1.5
Focus,2018,19427,Manual,21863.0,Petrol,41.5,2.0
Kuga,2016,15000,Manual,29680.0,Diesel,54.3,2.0
Focus,2017,12620,Semi-Auto,23829.0,Petrol,51.4,1.0
Kuga,2017,15000,Manual,33808.0,Diesel,54.3,2.0
Focus,2018,19000,Manual,14682.0,Petrol,41.5,2.0
Mondeo,2016,7492,Manual,128000.0,Diesel,78.5,1.5
Edge,2017,20450,Semi-Auto,34399.0,Diesel,,2.0
Fiesta,2017,10999,Automatic,13660.0,Petrol,47.9,1.6
Kuga,2017,12000,Manual,24773.0,Petrol,45.6,1.5
Kuga,2016,15000,Manual,18570.0,Diesel,60.1,2.0
Kuga,2019,20000,Manual,3463.0,Petrol,35.3,1.5
EcoSport,2017,10800,Manual,17140.0,Petrol,52.3,1.0
Fiesta,2014,6995,Manual,32500.0,Petrol,65.7,1.0
Focus,2015,9100,Manual,38379.0,Diesel,74.3,1.5
EcoSport,2018,13900,Manual,24595.0,Petrol,54.3,1.0
Grand C-MAX,2016,11250,Manual,19548.0,Diesel,64.2,1.5
Ka+,2017,6650,Manual,16702.0,Petrol,57.7,1.2
EcoSport,2019,16499,Automatic,6070.0,Petrol,44.1,1.0
Kuga,2019,18985,Manual,9965.0,Petrol,35.3,
Fiesta,2014,4698,Manual,52627.0,Petrol,54.3,1.2
Fiesta,2017,7849,Manual,19298.0,Petrol,65.7,1.0
Fiesta,2018,10897,Manual,,Petrol,,1.0
Focus,2019,15995,Manual,,Petrol,58.9,1.0
Fiesta,2008,2250,Manual,61000.0,Petrol,,1.2
Fiesta,2016,7500,Manual,36421.0,Petrol,65.7,1.0
EcoSport,2019,15795,Manual,5152.0,Petrol,,1.0
Fiesta,2018,15698,Automatic,921.0,Petrol,49.6,1.0
Fiesta,2016,8298,Manual,26039.0,Petrol,65.7,1.0
Fiesta,2017,9495,Manual,8855.0,Petrol,64.2,1.1
Fiesta,2017,10500,Manual,7362.0,Petrol,65.7,
Focus,2013,6199,Manual,44235.0,Petrol,58.9,1.0
Fiesta,2017,10698,Manual,22660.0,Petrol,65.7,1.0
KA,2014,4650,Manual,34000.0,Petrol,57.7,1.2
Fiesta,2017,10990,Manual,10000.0,Petrol,65.7,1.0
Focus,2019,16250,Manual,13325.0,Diesel,74.3,1.5
Fiesta,2017,10490,Manual,16087.0,Petrol,65.7,1.0
Focus,2015,6920,Manual,62251.0,Diesel,74.3,1.5
Kuga,2017,15495,Manual,20495.0,Diesel,60.1,2.0
Focus,2015,7695,Manual,50380.0,Diesel,74.3,1.5
Kuga,2019,22490,Semi-Auto,10598.0,Diesel,42.2,2.0
Focus,2018,14300,Manual,18883.0,Diesel,80.7,1.5
Fiesta,2017,9450,Manual,14126.0,Petrol,64.2,1.1
Fiesta,2016,11899,Semi-Auto,12656.0,Petrol,57.7,1.0
Kuga,2013,7499,Manual,67227.0,Diesel,53.3,2.0
Kuga,2016,10499,Manual,51000.0,Diesel,64.2,1.5
Kuga,2016,14430,Manual,15969.0,Petrol,45.6,1.5
Focus,2017,10250,Manual,53457.0,Diesel,74.3,1.5
Edge,2017,23299,Semi-Auto,24558.0,Diesel,47.9,2.0
Edge,2016,21750,Manual,13778.0,Diesel,47.9,2.0
Fiesta,2015,6498,Manual,30774.0,Petrol,54.3,1.2
Kuga,2017,14790,Manual,33995.0,Diesel,60.1,2.0
S-MAX,2016,15199,Manual,22589.0,Diesel,56.5,2.0
Focus,2018,12699,Manual,21442.0,Petrol,57.7,1.0
Focus,2020,25500,Automatic,4555.0,Petrol,39.8,1.5
Ka+,2019,12780,Manual,1120.0,Petrol,,1.2
EcoSport,2019,16195,Manual,5741.0,Petrol,51.4,1.0
EcoSport,2018,14485,Manual,,Petrol,54.3,1.0
Focus,2019,15200,Manual,13595.0,Petrol,49.6,1.0
Fiesta,2020,25999,Manual,12.0,Petrol,40.4,1.5
Focus,2018,13490,Manual,11060.0,Petrol,58.9,1.0
Focus,2018,12849,Manual,16128.0,Petrol,57.7,1.0
Focus,2019,17699,Manual,3205.0,Petrol,60.1,1.0
Focus,2019,18391,Manual,8636.0,Petrol,58.9,1.0
Kuga,2017,18491,Automatic,24801.0,Diesel,54.3,2.0
Fiesta,2015,9750,Semi-Auto,12000.0,Petrol,47.9,1.6
Kuga,2018,22991,Manual,11671.0,Diesel,39.2,2.0
Kuga,2017,16190,Manual,16814.0,Diesel,64.2,1.5
Edge,2016,19199,Automatic,36142.0,Diesel,48.7,2.0
EcoSport,2018,15500,Manual,5192.0,Petrol,52.3,1.0
Fiesta,2016,7298,Manual,33349.0,Petrol,54.3,1.2
Ka+,2019,11950,Manual,48.0,Petrol,47.9,1.2
Fiesta,2015,8298,Manual,15673.0,Petrol,65.7,1.0
Fiesta,2018,10300,Manual,28480.0,Petrol,65.7,1.0
EcoSport,2019,18100,Manual,4402.0,Diesel,64.2,1.5
Fiesta,2018,11991,Semi-Auto,31107.0,Petrol,54.3,1.0
Fiesta,2011,5799,Automatic,29475.0,Petrol,42.8,1.4
Kuga,2016,11899,Automatic,,Diesel,52.3,2.0
Focus,2019,14998,Manual,7000.0,Petrol,58.9,1.0
Kuga,2018,14750,Manual,22984.0,Diesel,64.2,1.5
Focus,2010,4799,Manual,41557.0,Petrol,42.8,1.6
Focus,2015,8474,Manual,,Petrol,61.4,1.0
Fiesta,2016,5995,Manual,22000.0,Petrol,54.3,1.2
Kuga,2016,16500,Manual,31100.0,Diesel,54.3,2.0
Fiesta,2019,12999,Manual,17500.0,Petrol,56.5,1.0
Fiesta,2013,5245,Manual,54000.0,Diesel,76.4,1.5
Fiesta,2020,18499,Manual,800.0,Petrol,60.1,1.0
Kuga,2017,13711,Manual,21827.0,Diesel,60.1,2.0
Focus,2018,15995,Manual,5154.0,Petrol,60.1,1.0
Fiesta,2017,9390,Manual,13200.0,Petrol,65.7,1.0
EcoSport,2018,15000,Manual,4777.0,Petrol,54.3,1.0
Fiesta,2017,7295,Manual,15649.0,Petrol,54.3,1.2
Kuga,2016,12295,Automatic,74000.0,Diesel,52.3,2.0
Fiesta,2018,12199,Manual,17288.0,Petrol,56.5,1.0
Kuga,2016,11900,Manual,,Diesel,60.1,2.0
Fiesta,2017,10498,Manual,50599.0,Petrol,65.7,1.0
Fiesta,2018,11200,Manual,7634.0,Petrol,65.7,1.0
Fiesta,2018,11500,Manual,23239.0,Petrol,65.7,1.0
Fiesta,2018,10390,Manual,23345.0,Petrol,62.8,1.0
Fiesta,2017,11999,Manual,20479.0,Petrol,47.9,1.6
Focus,2019,15999,Manual,8706.0,Diesel,80.7,1.5
EcoSport,2017,10485,Manual,20676.0,Petrol,52.3,1.0
Kuga,2019,23295,Manual,1984.0,Diesel,37.7,2.0
Fiesta,2019,13670,Manual,14329.0,Petrol,,1.0
EcoSport,2015,8995,Manual,36000.0,Petrol,44.8,1.5
Fiesta,2017,8800,Manual,47156.0,Petrol,62.8,1.0
Ka+,2019,10495,Manual,1850.0,Petrol,43.5,1.2
Fiesta,2017,9998,Semi-Auto,28363.0,Petrol,57.7,1.0
Galaxy,2017,18990,Manual,20540.0,Diesel,56.5,2.0
Fiesta,2019,12000,Manual,14063.0,Petrol,60.1,1.0
Fiesta,2016,8998,Manual,31373.0,Petrol,65.7,1.0
Focus,2015,7489,Manual,51864.0,Diesel,67.3,1.6
