Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Style,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Version Unlocked,Filename,ClothGroup ID,Internal ID,Unique Entry ID
kurta,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLKuruta3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLKuruta3.png,Beige,No,1200.0,300.0,51.0,Beige,Beige,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopCoatLKuruta3,423.0,7583.0,AGCWGsR7LJCim8yZb
Labelle coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLKate1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLKate1.png,Midnight,No,3900.0,975.0,351.0,Black,Black,1x1,NA,Labelle,,All Year,No,Gorgeous,formal; party; theatrical,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopCoatLKate1,1127.0,11721.0,qnfX2EJ65DuuoobtW
Labelle coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLKate2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLKate2.png,Passion,No,3900.0,975.0,351.0,Red,Black,1x1,NA,Labelle,,All Year,No,Gorgeous,formal; party; theatrical,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopCoatLKate2,1127.0,11722.0,RZ3Jzx2K7a7HF8kQu
Labelle coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLKate5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLKate5.png,Love,No,3900.0,975.0,351.0,Pink,Black,1x1,NA,Labelle,,All Year,No,Gorgeous,formal; party; theatrical,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopCoatLKate5,1127.0,11725.0,XDhNZvCcchgzR3PAM
Labelle coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLKate4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLKate4.png,Sunset,No,3900.0,975.0,351.0,Yellow,Black,1x1,NA,Labelle,,All Year,No,Gorgeous,formal; party; theatrical,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopCoatLKate4,1127.0,11724.0,BvtzdSPWyfiNXKqEQ
Labelle coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLKate3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLKate3.png,Ocean,No,3900.0,975.0,351.0,Blue,Black,1x1,NA,Labelle,,All Year,No,Gorgeous,formal; party; theatrical,5.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopCoatLKate3,1127.0,11723.0,yLsGhxGK3p7TydJXB
Labelle coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLKate0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLKate0.png,Twilight,No,3900.0,975.0,351.0,Purple,Black,1x1,NA,Labelle,,All Year,No,Gorgeous,formal; party; theatrical,6.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopCoatLKate0,1127.0,9876.0,owh2cAR3E99i5SfMp
Labelle knit shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHKate1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHKate1.png,Midnight,No,2270.0,567.0,351.0,Black,Black,1x1,NA,Labelle,,All Year,No,Cool,party; comfy; theatrical,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHKate1,1126.0,11716.0,243TxXm8WrFGh3EvL
Labelle knit shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHKate2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHKate2.png,Passion,No,2270.0,567.0,351.0,Red,Red,1x1,NA,Labelle,,All Year,No,Cool,party; comfy; theatrical,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHKate2,1126.0,11717.0,QTimoBzaQotpqZqf6
Labelle knit shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHKate5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHKate5.png,Love,No,2270.0,567.0,351.0,Pink,Pink,1x1,NA,Labelle,,All Year,No,Cool,party; comfy; theatrical,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHKate5,1126.0,11720.0,dQoBXZeauFd2Dxxjb
Labelle knit shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHKate4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHKate4.png,Sunset,No,2270.0,567.0,351.0,Yellow,Yellow,1x1,NA,Labelle,,All Year,No,Cool,party; comfy; theatrical,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHKate4,1126.0,11719.0,fozG5uG8txXCxfMNa
Labelle knit shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHKate3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHKate3.png,Ocean,No,2270.0,567.0,351.0,Blue,Blue,1x1,NA,Labelle,,All Year,No,Cool,party; comfy; theatrical,5.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHKate3,1126.0,11718.0,CPdvmKaZouMuFyZQC
Labelle knit shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHKate0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHKate0.png,Twilight,No,2270.0,567.0,351.0,Purple,Purple,1x1,NA,Labelle,,All Year,No,Cool,party; comfy; theatrical,6.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHKate0,1126.0,9875.0,wMYhBAGdqhdw8RSJN
lacy shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHLace0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHLace0.png,Black,No,850.0,212.0,51.0,Black,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,Yes,Elegant,everyday; fairy tale; formal; party; vacation,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHLace0,242.0,3811.0,ngdhgZrf5ibCcotY4
lacy shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHLace1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHLace1.png,Beige,No,850.0,212.0,51.0,Beige,Beige,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Elegant,everyday; fairy tale; formal; party; vacation,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHLace1,242.0,8581.0,ETNJpi2kBvNFAR2gx
lacy tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNCamisolelace0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNCamisolelace0.png,White,No,850.0,212.0,51.0,White,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,Yes,Cute,everyday; fairy tale; comfy; vacation,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNCamisolelace0,92.0,3239.0,GY7P6emey7tvkci5S
lacy tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNCamisolelace1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNCamisolelace1.png,Pink,No,850.0,212.0,51.0,Pink,Pink,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; fairy tale; comfy; vacation,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNCamisolelace1,92.0,8078.0,vvsTJnfQKritmxXTe
lacy tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNCamisolelace2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNCamisolelace2.png,Yellow,No,850.0,212.0,51.0,Yellow,Yellow,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; fairy tale; comfy; vacation,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNCamisolelace2,92.0,8079.0,RhNgX6iL6XavQZ7vB
lacy tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNCamisolelace3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNCamisolelace3.png,Green,No,850.0,212.0,51.0,Green,Green,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; fairy tale; comfy; vacation,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNCamisolelace3,92.0,8080.0,wcvhpZpHYkpDAW7Di
lacy tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNCamisolelace4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNCamisolelace4.png,Purple,No,850.0,212.0,51.0,Purple,Purple,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; fairy tale; comfy; vacation,5.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNCamisolelace4,92.0,8081.0,N7c7mmamfbqge9EEi
layered shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLLayeredtshirts1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLLayeredtshirts1.png,White,No,800.0,200.0,51.0,White,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsLLayeredtshirts1,241.0,8549.0,C5q688gvr7tmQ9Ye7
layered shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLLayeredtshirts3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLLayeredtshirts3.png,Orange,No,800.0,200.0,51.0,Orange,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,everyday; comfy,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsLLayeredtshirts3,241.0,8551.0,TvK8xSEYKEKFNCTE5
layered shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLLayeredtshirts2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLLayeredtshirts2.png,Green,No,800.0,200.0,51.0,Green,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsLLayeredtshirts2,241.0,8550.0,XbEBkP6iNpTmYvjKA
layered shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLLayeredtshirts0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLLayeredtshirts0.png,Navy blue,No,800.0,200.0,51.0,Blue,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsLLayeredtshirts0,241.0,3804.0,XgmWAFptGfykeiwyP
layered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNCamisole6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNCamisole6.png,Red,No,800.0,200.0,51.0,Red,Red,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,fairy tale; comfy; vacation,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNCamisole6,25.0,8073.0,WpsPWynix5QWDWNGj
layered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNCamisole1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNCamisole1.png,Pink,No,800.0,200.0,51.0,Pink,Pink,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,fairy tale; comfy; vacation,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNCamisole1,25.0,8068.0,ngFJJza9MRaMzxKHZ
layered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNCamisole2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNCamisole2.png,Orange,No,800.0,200.0,51.0,Orange,Orange,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,fairy tale; comfy; vacation,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNCamisole2,25.0,8069.0,H5SANRiEYBiiGXBsH
layered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNCamisole0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNCamisole0.png,Yellow,No,800.0,200.0,51.0,Yellow,Yellow,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,fairy tale; comfy; vacation,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNCamisole0,25.0,2670.0,5MkQXkSnBK8TXTvEB
layered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNCamisole4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNCamisole4.png,Green,No,800.0,200.0,51.0,Green,Green,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,fairy tale; comfy; vacation,5.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNCamisole4,25.0,8071.0,HCZRcoDM477KFf6dA
layered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNCamisole5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNCamisole5.png,Light blue,No,800.0,200.0,51.0,Light blue,Light blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,fairy tale; comfy; vacation,6.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNCamisole5,25.0,8072.0,wPKNEJiNDu6L5t6iq
layered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNCamisole3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNCamisole3.png,Blue,No,800.0,200.0,51.0,Blue,Blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,fairy tale; comfy; vacation,7.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNCamisole3,25.0,8070.0,ToCmzp2KRcs3qN2kv
layered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNCamisole7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNCamisole7.png,Purple,No,800.0,200.0,51.0,Purple,Purple,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,fairy tale; comfy; vacation,8.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNCamisole7,25.0,8074.0,jtouva3G4fndSMT2b
leopard tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHLeopard3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHLeopard3.png,Gray,No,800.0,200.0,51.0,Gray,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cool,everyday; comfy,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHLeopard3,1028.0,8304.0,iJMcqCPfFsMiaRTxy
leopard tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHLeopard1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHLeopard1.png,Pink,No,800.0,200.0,51.0,Pink,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cool,everyday; comfy,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHLeopard1,1028.0,8302.0,TcfwJAssNhBb4i2q8
leopard tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHLeopard0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHLeopard0.png,Yellow,No,800.0,200.0,51.0,Yellow,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cool,everyday; comfy,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHLeopard0,1028.0,8199.0,SaXDmHMD76aYdcrCb
leopard tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHLeopard2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHLeopard2.png,Green,No,800.0,200.0,51.0,Green,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cool,everyday; comfy,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHLeopard2,1028.0,8303.0,uZweYv2BnDQKNK8Ex
letter jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLStajan1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLStajan1.png,Red,No,1080.0,270.0,51.0,Red,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Active,everyday; outdoorsy; sporty,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopOuterLStajan1,21.0,8305.0,6E7iMEFrGo5PPTxK6
letter jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLStajan2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLStajan2.png,Green,No,1080.0,270.0,51.0,Green,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Active,everyday; outdoorsy; sporty,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopOuterLStajan2,21.0,8306.0,2grYSsrtEiARg7dB8
letter jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLStajan0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLStajan0.png,Blue,No,1080.0,270.0,51.0,Blue,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Active,everyday; outdoorsy; sporty,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopOuterLStajan0,21.0,2401.0,agXWCLmvcRw3j2ppo
letter jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLStajan3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLStajan3.png,Beige,No,1080.0,270.0,51.0,Beige,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Active,everyday; outdoorsy; sporty,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopOuterLStajan3,21.0,8307.0,FvyosfHK34d8qABY7
madras plaid shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHMadras5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHMadras5.png,Gray,No,1120.0,280.0,51.0,Gray,Orange,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,everyday; vacation,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsHMadras5,481.0,8967.0,MFArb54JBgYu3wsMb
madras plaid shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHMadras2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHMadras2.png,Red,No,1120.0,280.0,51.0,Red,Green,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,everyday; vacation,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsHMadras2,481.0,8964.0,ZvCch2H7rkW7d5688
madras plaid shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHMadras4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHMadras4.png,Pink,No,1120.0,280.0,51.0,Pink,Light blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,everyday; vacation,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsHMadras4,481.0,8966.0,eBgNDktdqCAyN8Bjk
madras plaid shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHMadras0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHMadras0.png,Green,No,1120.0,280.0,51.0,Green,Orange,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,Yes,Active,everyday; vacation,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsHMadras0,481.0,4615.0,5m6LpQ8c53auTu7YP
madras plaid shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHMadras1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHMadras1.png,Blue,No,1120.0,280.0,51.0,Blue,Orange,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,everyday; vacation,5.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsHMadras1,481.0,8963.0,5RPfjoAQpT8N2aQ8u
madras plaid shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHMadras3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHMadras3.png,Purple,No,1120.0,280.0,51.0,Purple,Yellow,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,everyday; vacation,6.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsHMadras3,481.0,8965.0,tckpxHJM8PCWmEjn2
marble-dots tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHMarbledot1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHMarbledot1.png,White,No,640.0,160.0,51.0,White,Colorful,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,everyday; comfy,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHMarbledot1,1031.0,8296.0,47g4eftZgSiBodWPW
marble-dots tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHMarbledot0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHMarbledot0.png,Black,No,640.0,160.0,51.0,Black,Colorful,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,everyday; comfy,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHMarbledot0,1031.0,8202.0,NCS9b92YeqyQZQMG4
meme shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHMeme3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHMeme3.png,Red,No,960.0,240.0,51.0,Red,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,Summer,No,Cool,comfy,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHMeme3,518.0,8432.0,yDc4wQvRqcZjAfMv3
meme shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHMeme2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHMeme2.png,Green,No,960.0,240.0,51.0,Green,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,Summer,No,Cool,comfy,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHMeme2,518.0,8431.0,4fC9koqkAuT6M4noD
meme shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHMeme1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHMeme1.png,Blue,No,960.0,240.0,51.0,Blue,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,Summer,No,Cool,comfy,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHMeme1,518.0,8430.0,DkdvdJsAhi8nnJDpg
meme shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHMeme0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHMeme0.png,Purple,No,960.0,240.0,51.0,Purple,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,Summer,No,Cool,comfy,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHMeme0,518.0,4717.0,gaFvwJQhpijd3zZuR
military uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInfantry3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInfantry3.png,White,No,3360.0,840.0,51.0,White,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; formal; work,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopCoatLInfantry3,88.0,7451.0,Er5EkMKiN8diJn9pf
military uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInfantry0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInfantry0.png,Red,No,3360.0,840.0,51.0,Red,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; formal; work,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopCoatLInfantry0,88.0,3231.0,XLKMz3JQgaPctJior
military uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInfantry2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInfantry2.png,Green,No,3360.0,840.0,51.0,Green,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; formal; work,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopCoatLInfantry2,88.0,7450.0,mSqrW7HC2gJfQ3oBm
military uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInfantry1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInfantry1.png,Blue,No,3360.0,840.0,51.0,Blue,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; formal; work,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopCoatLInfantry1,88.0,7449.0,iNvWEDwZXGyy2Q9SJ
misty tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHHaze0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHHaze0.png,NA,No,640.0,160.0,51.0,Green,Yellow,1x1,NA,Nook Shopping Catalog,,All Year,No,Elegant,everyday; comfy,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHHaze0,1030.0,8201.0,5tXA6eczkfQBeZuy2
mod parka,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMod0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMod0.png,Green,No,1680.0,420.0,51.0,Green,Green,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,Yes,Simple,everyday,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopCoatLMod0,355.0,4422.0,ipKhcrDonfrQwggRa
