Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Style,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Version Unlocked,Filename,ClothGroup ID,Internal ID,Unique Entry ID
high-tops,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker0.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker0.png,Gray,No,1080.0,270.0,51.0,Gray,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; outdoorsy; sporty,2.0,No,For sale,1.0.0,1.0.0,ShoesHighcutSneaker0,938.0,2572.0,A6PJmQQbeWQc4ks8Q
high-tops,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker5.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker5.png,Red,No,1080.0,270.0,51.0,Red,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Simple,everyday; outdoorsy; sporty,3.0,No,For sale,1.0.0,1.0.0,ShoesHighcutSneaker5,938.0,10043.0,vQJchxGQbFYwCtRtG
high-tops,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker6.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker6.png,Yellow,No,1080.0,270.0,51.0,Yellow,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; outdoorsy; sporty,4.0,No,For sale,1.0.0,1.0.0,ShoesHighcutSneaker6,938.0,10044.0,oJLevZfue26fB7qbq
high-tops,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker2.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker2.png,Green,No,1080.0,270.0,51.0,Green,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; outdoorsy; sporty,5.0,No,For sale,1.0.0,1.0.0,ShoesHighcutSneaker2,938.0,10040.0,HsMaJWumxL4uY8voa
high-tops,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker3.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker3.png,Blue,No,1080.0,270.0,51.0,Blue,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; outdoorsy; sporty,6.0,No,For sale,1.0.0,1.0.0,ShoesHighcutSneaker3,938.0,10041.0,R26LoWHFtNPCiaQnT
high-tops,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker4.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker4.png,Purple,No,1080.0,270.0,51.0,Purple,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Simple,everyday; outdoorsy; sporty,7.0,No,For sale,1.0.0,1.0.0,ShoesHighcutSneaker4,938.0,10042.0,ddCRfjPN2Xq2KENQF
high-tops,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker1.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker1.png,Brown,No,1080.0,270.0,51.0,Brown,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; outdoorsy; sporty,8.0,No,For sale,1.0.0,1.0.0,ShoesHighcutSneaker1,938.0,10039.0,6bXv8wbDiCDaRHXLb
house slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder0.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder0.png,Gray,No,490.0,122.0,51.0,Gray,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy; vacation,1.0,No,For sale,1.0.0,1.0.0,ShoesSandalRoomborder0,785.0,5564.0,tZ2mLMoSBry5tTdA6
house slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder6.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder6.png,Red,No,490.0,122.0,51.0,Red,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy; vacation,2.0,No,For sale,1.0.0,1.0.0,ShoesSandalRoomborder6,785.0,10096.0,Hr7KzEdakoD9LEXNL
house slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder2.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder2.png,Pink,No,490.0,122.0,51.0,Pink,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,comfy; vacation,3.0,No,For sale,1.0.0,1.0.0,ShoesSandalRoomborder2,785.0,10092.0,BdzMBFw9xgcZPh2cQ
house slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder3.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder3.png,Yellow,No,490.0,122.0,51.0,Yellow,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy; vacation,4.0,No,For sale,1.0.0,1.0.0,ShoesSandalRoomborder3,785.0,10093.0,TBB5qAmPTjZHgLRgo
house slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder4.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder4.png,Green,No,490.0,122.0,51.0,Green,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy; vacation,5.0,No,For sale,1.0.0,1.0.0,ShoesSandalRoomborder4,785.0,10094.0,6tfgHMCwmTrRZwiQQ
house slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder5.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder5.png,Blue,No,490.0,122.0,51.0,Light blue,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy; vacation,6.0,No,For sale,1.0.0,1.0.0,ShoesSandalRoomborder5,785.0,10095.0,3ACsSJTCB2bWPwZqm
house slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder1.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder1.png,Navy blue,No,490.0,122.0,51.0,Blue,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy; vacation,7.0,No,For sale,1.0.0,1.0.0,ShoesSandalRoomborder1,785.0,10091.0,TMeDiovzy92KvCgNT
house slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder7.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder7.png,Beige,No,490.0,122.0,51.0,Beige,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy; vacation,8.0,No,For sale,1.0.0,1.0.0,ShoesSandalRoomborder7,785.0,10097.0,B7W2EXnB3QmMEgjbM
jester's shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeClown1.png,https://acnhcdn.com/latest/FtrIcon/ShoesKneeClown1.png,Black,No,1900.0,475.0,23.0,Black,Red,1x1,NA,Kicks,,All Year,No,Active,fairy tale; goth; party; theatrical; work,1.0,No,For sale,1.0.0,1.0.0,ShoesKneeClown1,801.0,11558.0,niQbfxs5g6937bDmP
jester's shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeClown2.png,https://acnhcdn.com/latest/FtrIcon/ShoesKneeClown2.png,Red,No,1900.0,475.0,23.0,Red,Blue,1x1,NA,Kicks,,All Year,No,Active,fairy tale; goth; party; theatrical; work,2.0,No,For sale,1.0.0,1.0.0,ShoesKneeClown2,801.0,11559.0,uBt8KnMps2wigFd7x
jester's shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeClown3.png,https://acnhcdn.com/latest/FtrIcon/ShoesKneeClown3.png,Green,No,1900.0,475.0,23.0,Green,Yellow,1x1,NA,Kicks,,All Year,No,Active,fairy tale; goth; party; theatrical; work,3.0,No,For sale,1.0.0,1.0.0,ShoesKneeClown3,801.0,11560.0,4i7swMp5oRyQE9rTH
jester's shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeClown0.png,https://acnhcdn.com/latest/FtrIcon/ShoesKneeClown0.png,Purple,No,1900.0,475.0,23.0,Purple,Red,1x1,NA,Kicks,,All Year,No,Active,fairy tale; goth; party; theatrical; work,4.0,No,For sale,1.0.0,1.0.0,ShoesKneeClown0,801.0,5639.0,kFDPkeYy4wcHmPdbQ
kiddie sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports4.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports4.png,Silver,No,700.0,175.0,23.0,Gray,Blue,1x1,NA,Kicks,,All Year,No,Active,everyday; outdoorsy; sporty,1.0,No,For sale,1.0.0,1.0.0,ShoesHighcutSports4,864.0,10264.0,oxQ6Zq7k9LLPhxMyj
kiddie sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports5.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports5.png,Black,No,700.0,175.0,23.0,Black,Red,1x1,NA,Kicks,,All Year,No,Active,everyday; outdoorsy; sporty,2.0,No,For sale,1.0.0,1.0.0,ShoesHighcutSports5,864.0,10265.0,xvrKLHrw4cuouBZ4P
kiddie sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports0.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports0.png,Red,No,700.0,175.0,23.0,Red,Yellow,1x1,NA,Kicks,,All Year,No,Active,everyday; outdoorsy; sporty,3.0,No,For sale,1.0.0,1.0.0,ShoesHighcutSports0,864.0,5761.0,DiPuWBTmBh88DRn5r
kiddie sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports2.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports2.png,Green,No,700.0,175.0,23.0,Green,Blue,1x1,NA,Kicks,,All Year,No,Active,everyday; outdoorsy; sporty,4.0,No,For sale,1.0.0,1.0.0,ShoesHighcutSports2,864.0,10262.0,JsrscqqMSNsh3igS7
kiddie sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports1.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports1.png,Blue,No,700.0,175.0,23.0,Blue,Red,1x1,NA,Kicks,,All Year,No,Active,everyday; outdoorsy; sporty,5.0,No,For sale,1.0.0,1.0.0,ShoesHighcutSports1,864.0,10261.0,kAr6gcCKT8HoCuSRE
kiddie sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports3.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports3.png,Purple,No,700.0,175.0,23.0,Purple,Orange,1x1,NA,Kicks,,All Year,No,Active,everyday; outdoorsy; sporty,6.0,No,For sale,1.0.0,1.0.0,ShoesHighcutSports3,864.0,10263.0,YtsQtuSuRpNJ9K8nJ
kimono sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta4.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta4.png,Gray,No,1600.0,400.0,23.0,Gray,Beige,1x1,NA,Kicks,,All Year,No,Simple,everyday; comfy; theatrical,1.0,No,For sale,1.0.0,1.0.0,ShoesSandalGeta4,236.0,10965.0,EgT778SJG3yj69j9X
kimono sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta0.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta0.png,Black,No,1600.0,400.0,23.0,Black,Beige,1x1,NA,Kicks,,All Year,No,Simple,everyday; comfy; theatrical,2.0,No,For sale,1.0.0,1.0.0,ShoesSandalGeta0,236.0,3704.0,GLnAezFtAC88MkqHv
kimono sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta1.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta1.png,Red,No,1600.0,400.0,23.0,Red,Beige,1x1,NA,Kicks,,All Year,No,Simple,everyday; comfy; theatrical,3.0,No,For sale,1.0.0,1.0.0,ShoesSandalGeta1,236.0,10962.0,9BqtfBqkG7e2XvC5E
kimono sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta2.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta2.png,Pink,No,1600.0,400.0,23.0,Pink,Beige,1x1,NA,Kicks,,All Year,No,Simple,everyday; comfy; theatrical,4.0,No,For sale,1.0.0,1.0.0,ShoesSandalGeta2,236.0,10963.0,euyfneg4wKNBxaRAb
kimono sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta6.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta6.png,Yellow,No,1600.0,400.0,23.0,Yellow,Beige,1x1,NA,Kicks,,All Year,No,Simple,everyday; comfy; theatrical,5.0,No,For sale,1.0.0,1.0.0,ShoesSandalGeta6,236.0,10967.0,SvCuc7AwtmzkHtGBu
kimono sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta7.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta7.png,Green,No,1600.0,400.0,23.0,Green,Beige,1x1,NA,Kicks,,All Year,No,Simple,everyday; comfy; theatrical,6.0,No,For sale,1.0.0,1.0.0,ShoesSandalGeta7,236.0,10968.0,rzpWkSsb7z9Er4TRC
kimono sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta3.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta3.png,Dark blue,No,1600.0,400.0,23.0,Blue,Beige,1x1,NA,Kicks,,All Year,No,Simple,everyday; comfy; theatrical,7.0,No,For sale,1.0.0,1.0.0,ShoesSandalGeta3,236.0,10964.0,GsGxnse3sG9cSK5Qp
kimono sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta5.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta5.png,Purple,No,1600.0,400.0,23.0,Purple,Beige,1x1,NA,Kicks,,All Year,No,Simple,everyday; comfy; theatrical,8.0,No,For sale,1.0.0,1.0.0,ShoesSandalGeta5,236.0,10966.0,jxJh2qEEPq43eW8rE
kung-fu shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKungfu0.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKungfu0.png,NA,No,1260.0,315.0,23.0,Black,White,1x1,NA,Kicks,,All Year,No,Active,everyday; sporty,1.0,No,For sale,1.0.0,1.0.0,ShoesLowcutKungfu0,1097.0,9846.0,uNAzFWaTbC7Qsp2cD
Labelle pumps,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKateheel1.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKateheel1.png,Midnight,No,3500.0,875.0,351.0,Black,Gray,1x1,NA,Labelle,,All Year,No,Elegant,everyday; formal; party; theatrical; work,1.0,No,For sale,1.0.0,1.0.0,ShoesLowcutKateheel1,1135.0,11766.0,WHsTLAXaLK3xxLsGE
Labelle pumps,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKateheel2.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKateheel2.png,Passion,No,3500.0,875.0,351.0,Red,Gray,1x1,NA,Labelle,,All Year,No,Elegant,everyday; formal; party; theatrical; work,2.0,No,For sale,1.0.0,1.0.0,ShoesLowcutKateheel2,1135.0,11767.0,a3C3YgvQsLy9jrCNu
Labelle pumps,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKateheel5.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKateheel5.png,Love,No,3500.0,875.0,351.0,Pink,Gray,1x1,NA,Labelle,,All Year,No,Elegant,everyday; formal; party; theatrical; work,3.0,No,For sale,1.0.0,1.0.0,ShoesLowcutKateheel5,1135.0,11770.0,dtKmyfWf7S2nyer8g
Labelle pumps,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKateheel4.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKateheel4.png,Sunset,No,3500.0,875.0,351.0,Yellow,Gray,1x1,NA,Labelle,,All Year,No,Elegant,everyday; formal; party; theatrical; work,4.0,No,For sale,1.0.0,1.0.0,ShoesLowcutKateheel4,1135.0,11769.0,tyTvXLX3dX8qtecHz
Labelle pumps,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKateheel3.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKateheel3.png,Ocean,No,3500.0,875.0,351.0,Blue,Gray,1x1,NA,Labelle,,All Year,No,Elegant,everyday; formal; party; theatrical; work,5.0,No,For sale,1.0.0,1.0.0,ShoesLowcutKateheel3,1135.0,11768.0,mSbTfdnHdwzyjQ3E8
Labelle pumps,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKateheel0.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKateheel0.png,Twilight,No,3500.0,875.0,351.0,Purple,Gray,1x1,NA,Labelle,,All Year,No,Elegant,everyday; formal; party; theatrical; work,6.0,No,For sale,1.0.0,1.0.0,ShoesLowcutKateheel0,1135.0,9884.0,sEJGhBBxTL7qWJE4M
Labelle sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutKatesneaker1.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutKatesneaker1.png,Midnight,No,3300.0,825.0,351.0,Black,White,1x1,NA,Labelle,,All Year,No,Cool,everyday; sporty; theatrical,1.0,No,For sale,1.0.0,1.0.0,ShoesHighcutKatesneaker1,1136.0,11771.0,5hkTnYdABuHSECmDm
Labelle sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutKatesneaker2.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutKatesneaker2.png,Passion,No,3300.0,825.0,351.0,Red,Black,1x1,NA,Labelle,,All Year,No,Cool,everyday; sporty; theatrical,2.0,No,For sale,1.0.0,1.0.0,ShoesHighcutKatesneaker2,1136.0,11772.0,Ed6wWhidegCLG2DAM
Labelle sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutKatesneaker5.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutKatesneaker5.png,Love,No,3300.0,825.0,351.0,Pink,Black,1x1,NA,Labelle,,All Year,No,Cool,everyday; sporty; theatrical,3.0,No,For sale,1.0.0,1.0.0,ShoesHighcutKatesneaker5,1136.0,11775.0,sb4a63H75Cd2SbNFA
Labelle sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutKatesneaker4.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutKatesneaker4.png,Sunset,No,3300.0,825.0,351.0,Yellow,Black,1x1,NA,Labelle,,All Year,No,Cool,everyday; sporty; theatrical,4.0,No,For sale,1.0.0,1.0.0,ShoesHighcutKatesneaker4,1136.0,11774.0,GvsavAFMFoXuPMDbR
Labelle sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutKatesneaker3.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutKatesneaker3.png,Ocean,No,3300.0,825.0,351.0,Blue,Black,1x1,NA,Labelle,,All Year,No,Cool,everyday; sporty; theatrical,5.0,No,For sale,1.0.0,1.0.0,ShoesHighcutKatesneaker3,1136.0,11773.0,unwHxhSKXYSngG4Qj
Labelle sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutKatesneaker0.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutKatesneaker0.png,Twilight,No,3300.0,825.0,351.0,Purple,Black,1x1,NA,Labelle,,All Year,No,Cool,everyday; sporty; theatrical,6.0,No,For sale,1.0.0,1.0.0,ShoesHighcutKatesneaker0,1136.0,9885.0,YRtQpMnJxg9nNHL5A
lace-up boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeLaceup1.png,https://acnhcdn.com/latest/FtrIcon/ShoesKneeLaceup1.png,White,No,1920.0,480.0,51.0,White,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Cool,everyday; theatrical,1.0,No,For sale,1.0.0,1.0.0,ShoesKneeLaceup1,820.0,11257.0,vMF7xDM6WkNnoSn5g
lace-up boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeLaceup0.png,https://acnhcdn.com/latest/FtrIcon/ShoesKneeLaceup0.png,Black,No,1920.0,480.0,51.0,Black,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Cool,everyday; theatrical,2.0,No,For sale,1.0.0,1.0.0,ShoesKneeLaceup0,820.0,5667.0,sNmoLH8tnpNCC5X4z
lace-up boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeLaceup3.png,https://acnhcdn.com/latest/FtrIcon/ShoesKneeLaceup3.png,Red,No,1920.0,480.0,51.0,Red,Brown,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Cool,everyday; theatrical,3.0,No,For sale,1.0.0,1.0.0,ShoesKneeLaceup3,820.0,11259.0,fP7ujb2fhYNT3RWZ7
lace-up boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeLaceup2.png,https://acnhcdn.com/latest/FtrIcon/ShoesKneeLaceup2.png,Brown,No,1920.0,480.0,51.0,Brown,Brown,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Cool,everyday; theatrical,4.0,No,For sale,1.0.0,1.0.0,ShoesKneeLaceup2,820.0,11258.0,7ztxnCQz2E5TFXv57
leaf-egg shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutEggleaf0.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutEggleaf0.png,NA,Yes,NFS,800.0,351.0,Yellow,Orange,1x1,NA,Crafting,,All Year,No,Active,fairy tale; party; theatrical,1.0,No,Not for sale,1.1.0,1.1.0a,ShoesLowcutEggleaf0,1213.0,12457.0,LE3RpADLBDaJ7hHNP
leopard pumps,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutLeopard1.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLeopard1.png,Gray,No,1560.0,390.0,51.0,Gray,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Elegant,everyday; party; theatrical,1.0,No,For sale,1.0.0,1.0.0,ShoesLowcutLeopard1,768.0,10132.0,4dWXRYLHywa22CiDJ
leopard pumps,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutLeopard5.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLeopard5.png,Pink,No,1560.0,390.0,51.0,Pink,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday; party; theatrical,2.0,No,For sale,1.0.0,1.0.0,ShoesLowcutLeopard5,768.0,10136.0,F9dwiM2YcJy8C8kBZ
leopard pumps,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutLeopard3.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLeopard3.png,Green,No,1560.0,390.0,51.0,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday; party; theatrical,3.0,No,For sale,1.0.0,1.0.0,ShoesLowcutLeopard3,768.0,10134.0,TcbC2LDWxS5iHeSqm
leopard pumps,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutLeopard2.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLeopard2.png,Blue,No,1560.0,390.0,51.0,Blue,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday; party; theatrical,4.0,No,For sale,1.0.0,1.0.0,ShoesLowcutLeopard2,768.0,10133.0,AnEBDgrZ4523Ndji9
leopard pumps,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutLeopard4.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLeopard4.png,Purple,No,1560.0,390.0,51.0,Purple,Purple,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday; party; theatrical,5.0,No,For sale,1.0.0,1.0.0,ShoesLowcutLeopard4,768.0,10135.0,2nK5kvg7qiEdpxFCN
leopard pumps,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutLeopard0.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLeopard0.png,Beige,No,1560.0,390.0,51.0,Beige,Brown,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday; party; theatrical,6.0,No,For sale,1.0.0,1.0.0,ShoesLowcutLeopard0,768.0,5477.0,Ey7Y3uBu6WKm8y8ct
loafers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutLoafers2.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLoafers2.png,White,No,1300.0,325.0,51.0,White,Brown,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal; work,1.0,No,For sale,1.0.0,1.0.0,ShoesLowcutLoafers2,522.0,11450.0,pKntHcedJhPRZKHmf
loafers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutLoafers1.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLoafers1.png,Black,No,1300.0,325.0,51.0,Black,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal; work,2.0,No,For sale,1.0.0,1.0.0,ShoesLowcutLoafers1,522.0,11449.0,nKNWYa5dKmARM7SvT
loafers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutLoafers6.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLoafers6.png,Red,No,1300.0,325.0,51.0,Red,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal; work,3.0,No,For sale,1.0.0,1.0.0,ShoesLowcutLoafers6,522.0,11454.0,PukSQjXvyYzFeZqcD
loafers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutLoafers3.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLoafers3.png,Pink,No,1300.0,325.0,51.0,Pink,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal; work,4.0,No,For sale,1.0.0,1.0.0,ShoesLowcutLoafers3,522.0,11451.0,fPPRtqopYqbAny4As
loafers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutLoafers5.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLoafers5.png,Yellow,No,1300.0,325.0,51.0,Yellow,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal; work,5.0,No,For sale,1.0.0,1.0.0,ShoesLowcutLoafers5,522.0,11453.0,yQbPEnufsfMi3W3bX
loafers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutLoafers4.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLoafers4.png,Blue,No,1300.0,325.0,51.0,Blue,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal; work,6.0,No,For sale,1.0.0,1.0.0,ShoesLowcutLoafers4,522.0,11452.0,KZbcJ6Y2azsNN5CQp
loafers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutLoafers0.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLoafers0.png,Brown,No,1300.0,325.0,51.0,Brown,Brown,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Simple,everyday; formal; work,7.0,No,For sale,1.0.0,1.0.0,ShoesLowcutLoafers0,522.0,4724.0,XyqDFz4BRSEzksRqq
mage's booties,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeWitch2.png,https://acnhcdn.com/latest/FtrIcon/ShoesKneeWitch2.png,White,No,1550.0,387.0,23.0,White,White,1x1,NA,Kicks,,All Year,No,Cool,fairy tale; goth; theatrical,1.0,No,For sale,1.0.0,1.0.0,ShoesKneeWitch2,947.0,11562.0,ncnoEonPFECoYQJdP
