Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Style,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Version Unlocked,Filename,ClothGroup ID,Internal ID,Unique Entry ID
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids4.png,Light blue & red,No,600.0,150.0,23.0,Light blue,Red,1x1,NA,Kicks,,All Year,No,Cute,everyday; outdoorsy; comfy; sporty,6.0,No,For sale,1.0.0,1.0.0,SocksTexKids4,625.0,9988.0,LFgFyfPHF5DCtB2Mg
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids1.png,Blue & orange,No,600.0,150.0,23.0,Blue,Orange,1x1,NA,Kicks,,All Year,No,Cute,everyday; outdoorsy; comfy; sporty,7.0,No,For sale,1.0.0,1.0.0,SocksTexKids1,625.0,9985.0,caua8mbapACdisDuE
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids5.png,Purple & green,No,600.0,150.0,23.0,Purple,Green,1x1,NA,Kicks,,All Year,No,Cute,everyday; outdoorsy; comfy; sporty,8.0,No,For sale,1.0.0,1.0.0,SocksTexKids5,625.0,9989.0,Q5ppLfq9eAyh5CiDd
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks1.png,Midnight,No,940.0,235.0,351.0,Black,Black,1x1,NA,Labelle,,All Year,No,Cool,everyday; formal; sporty; theatrical,1.0,No,For sale,1.0.0,1.0.0,SocksTexKatesocks1,1134.0,11761.0,ZaX5Gyb34Kwj9bzLn
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks2.png,Passion,No,940.0,235.0,351.0,Red,Red,1x1,NA,Labelle,,All Year,No,Cool,everyday; formal; sporty; theatrical,2.0,No,For sale,1.0.0,1.0.0,SocksTexKatesocks2,1134.0,11762.0,b7JBgeuAoWuwhKc9b
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks5.png,Love,No,940.0,235.0,351.0,Pink,Pink,1x1,NA,Labelle,,All Year,No,Cool,everyday; formal; sporty; theatrical,3.0,No,For sale,1.0.0,1.0.0,SocksTexKatesocks5,1134.0,11765.0,zSHmRiEPN4emdp2Bg
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks4.png,Sunset,No,940.0,235.0,351.0,Yellow,Yellow,1x1,NA,Labelle,,All Year,No,Cool,everyday; formal; sporty; theatrical,4.0,No,For sale,1.0.0,1.0.0,SocksTexKatesocks4,1134.0,11764.0,bkDdwmPfGjYDQvo3b
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks3.png,Ocean,No,940.0,235.0,351.0,Blue,Blue,1x1,NA,Labelle,,All Year,No,Cool,everyday; formal; sporty; theatrical,5.0,No,For sale,1.0.0,1.0.0,SocksTexKatesocks3,1134.0,11763.0,RdoRnCSw4FpEXci5s
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks0.png,Twilight,No,940.0,235.0,351.0,Purple,Purple,1x1,NA,Labelle,,All Year,No,Cool,everyday; formal; sporty; theatrical,6.0,No,For sale,1.0.0,1.0.0,SocksTexKatesocks0,1134.0,9883.0,hyhRxPjBSZAvnxQjr
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights1.png,Midnight,No,1240.0,310.0,351.0,Black,Black,1x1,NA,Labelle,,All Year,No,Elegant,everyday; formal; party; theatrical,1.0,No,For sale,1.0.0,1.0.0,SocksTexKatetights1,1133.0,11756.0,s9SheWRC6wvujqCQp
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights2.png,Passion,No,1240.0,310.0,351.0,Red,Red,1x1,NA,Labelle,,All Year,No,Elegant,everyday; formal; party; theatrical,2.0,No,For sale,1.0.0,1.0.0,SocksTexKatetights2,1133.0,11757.0,epohpktM92yF7bhcB
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights5.png,Love,No,1240.0,310.0,351.0,Pink,Pink,1x1,NA,Labelle,,All Year,No,Elegant,everyday; formal; party; theatrical,3.0,No,For sale,1.0.0,1.0.0,SocksTexKatetights5,1133.0,11760.0,zrQngGimLZz9HNpck
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights4.png,Sunset,No,1240.0,310.0,351.0,Orange,Orange,1x1,NA,Labelle,,All Year,No,Elegant,everyday; formal; party; theatrical,4.0,No,For sale,1.0.0,1.0.0,SocksTexKatetights4,1133.0,11759.0,e5f9rJg8Qo56X6xpo
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights3.png,Ocean,No,1240.0,310.0,351.0,Blue,Blue,1x1,NA,Labelle,,All Year,No,Elegant,everyday; formal; party; theatrical,5.0,No,For sale,1.0.0,1.0.0,SocksTexKatetights3,1133.0,11758.0,MAHpTyaE9sPCXsKpb
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights0.png,Twilight,No,1240.0,310.0,351.0,Purple,Purple,1x1,NA,Labelle,,All Year,No,Elegant,everyday; formal; party; theatrical,6.0,No,For sale,1.0.0,1.0.0,SocksTexKatetights0,1133.0,9882.0,dL7xeqfcNGRcayR59
lace socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLace0.png,White,No,720.0,180.0,51.0,White,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday; fairy tale; formal; party,1.0,No,For sale,1.0.0,1.0.0,SocksTexLace0,606.0,5173.0,qRGNuwPJJS3YyWe7w
lace socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLace3.png,Black,No,720.0,180.0,51.0,Black,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday; fairy tale; formal; party,2.0,No,For sale,1.0.0,1.0.0,SocksTexLace3,606.0,8933.0,86Y8rtryieE8cCHcS
lace socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLace1.png,Pink,No,720.0,180.0,51.0,Pink,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday; fairy tale; formal; party,3.0,No,For sale,1.0.0,1.0.0,SocksTexLace1,606.0,8931.0,HMyTxrLsMc3PkSPXN
lace socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLace2.png,Green,No,720.0,180.0,51.0,Green,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday; fairy tale; formal; party,4.0,No,For sale,1.0.0,1.0.0,SocksTexLace2,606.0,8932.0,zFT2DpYJPacGNEAP4
lace socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLace4.png,Beige,No,720.0,180.0,51.0,Beige,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday; fairy tale; formal; party,5.0,No,For sale,1.0.0,1.0.0,SocksTexLace4,606.0,10170.0,2wWiCEyFpcC64yLJz
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping4.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping4.png,Red,No,720.0,180.0,51.0,Gray,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,Simple,everyday; comfy,1.0,No,For sale,1.0.0,1.0.0,SockstTexOverlapping4,619.0,9905.0,dtFsbH6p5a4dPufKx
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping5.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping5.png,Orange,No,720.0,180.0,51.0,Gray,Orange,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,Simple,everyday; comfy,2.0,No,For sale,1.0.0,1.0.0,SockstTexOverlapping5,619.0,9906.0,3wugeZu3eS3Kq5Mfz
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping2.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping2.png,Yellow,No,720.0,180.0,51.0,Gray,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,Simple,everyday; comfy,3.0,No,For sale,1.0.0,1.0.0,SockstTexOverlapping2,619.0,9903.0,f8f8oNrhxiA3WCZwn
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping3.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping3.png,Green,No,720.0,180.0,51.0,Gray,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,Yes,Simple,everyday; comfy,4.0,No,For sale,1.0.0,1.0.0,SockstTexOverlapping3,619.0,9904.0,v5xsCzumBt8AQxD2q
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping1.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping1.png,Blue,No,720.0,180.0,51.0,Gray,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,Simple,everyday; comfy,5.0,No,For sale,1.0.0,1.0.0,SockstTexOverlapping1,619.0,9902.0,pYcz36NuF4WtFs6nd
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping0.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping0.png,Purple,No,720.0,180.0,51.0,Gray,Purple,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,Simple,everyday; comfy,6.0,No,For sale,1.0.0,1.0.0,SockstTexOverlapping0,619.0,5195.0,2am8FTEZehx7t7nh7
leg warmers,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer2.png,Gray,No,440.0,110.0,51.0,Gray,Gray,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Active,outdoorsy; comfy,1.0,No,For sale,1.0.0,1.0.0,SocksTexLegwarmer2,602.0,9786.0,MRYbYyEpPpwCHQC6K
leg warmers,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer1.png,Black,No,440.0,110.0,51.0,Black,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Active,outdoorsy; comfy,2.0,No,For sale,1.0.0,1.0.0,SocksTexLegwarmer1,602.0,9785.0,7SjdceMm9EBftH999
leg warmers,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer3.png,Pink,No,440.0,110.0,51.0,Pink,Pink,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Active,outdoorsy; comfy,3.0,No,For sale,1.0.0,1.0.0,SocksTexLegwarmer3,602.0,9787.0,YbGujwbC62LKu4EJX
leg warmers,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer5.png,Blue,No,440.0,110.0,51.0,Blue,Blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Active,outdoorsy; comfy,4.0,No,For sale,1.0.0,1.0.0,SocksTexLegwarmer5,602.0,9789.0,pLsudAtibb4CcFrXA
leg warmers,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer0.png,Purple,No,440.0,110.0,51.0,Purple,Purple,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Active,outdoorsy; comfy,5.0,No,For sale,1.0.0,1.0.0,SocksTexLegwarmer0,602.0,5169.0,XfT3B4xa9sbPq9SXo
leg warmers,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer4.png,Light purple,No,440.0,110.0,51.0,Purple,Purple,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Active,outdoorsy; comfy,6.0,No,For sale,1.0.0,1.0.0,SocksTexLegwarmer4,602.0,9788.0,HsxzpQQSheGZLynvt
mixed-tweed socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed0.png,Red,No,800.0,200.0,51.0,Red,Red,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,1.0,No,For sale,1.0.0,1.0.0,SocksTexMixtweed0,601.0,5168.0,owfZHfF53LSDDc9oY
mixed-tweed socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed5.png,Orange,No,800.0,200.0,51.0,Orange,Orange,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,2.0,No,For sale,1.0.0,1.0.0,SocksTexMixtweed5,601.0,9067.0,rKn2vigLdAKyp78pT
mixed-tweed socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed6.png,Lime,No,800.0,200.0,51.0,Yellow,Yellow,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,3.0,No,For sale,1.0.0,1.0.0,SocksTexMixtweed6,601.0,9068.0,pYazqm8irTwb5jLvL
mixed-tweed socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed1.png,Avocado,No,800.0,200.0,51.0,Green,Green,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,everyday; comfy,4.0,No,For sale,1.0.0,1.0.0,SocksTexMixtweed1,601.0,9063.0,Sm9A7YY3Cop9SL2SL
mixed-tweed socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed2.png,Light blue,No,800.0,200.0,51.0,Light blue,Light blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,5.0,No,For sale,1.0.0,1.0.0,SocksTexMixtweed2,601.0,9064.0,g8E79aFTJFqNSWkHa
mixed-tweed socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed4.png,Blue,No,800.0,200.0,51.0,Blue,Blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,6.0,No,For sale,1.0.0,1.0.0,SocksTexMixtweed4,601.0,9066.0,8zXuSD5mWeqWx9Ya3
mixed-tweed socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed3.png,Purple,No,800.0,200.0,51.0,Purple,Purple,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,7.0,No,For sale,1.0.0,1.0.0,SocksTexMixtweed3,601.0,9065.0,zYKg8nbNZ4yiK8MRo
mixed-tweed socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed7.png,Pink,No,800.0,200.0,51.0,Beige,Beige,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,8.0,No,For sale,1.0.0,1.0.0,SocksTexMixtweed7,601.0,9069.0,cdQLDmrQGmcMsDCyB
neon leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeonleggings1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeonleggings1.png,Pink,No,540.0,135.0,51.0,Pink,Purple,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Active,outdoorsy; party; theatrical,1.0,No,For sale,1.0.0,1.0.0,SocksTexNeonleggings1,1054.0,9808.0,m3yXnPxG2S67TTXiP
neon leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeonleggings2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeonleggings2.png,Orange,No,540.0,135.0,51.0,Orange,Pink,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; party; theatrical,2.0,No,For sale,1.0.0,1.0.0,SocksTexNeonleggings2,1054.0,9809.0,nWcu7nF4Mm3GAaFuz
neon leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeonleggings0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeonleggings0.png,Yellow,No,540.0,135.0,51.0,Yellow,Orange,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; party; theatrical,3.0,No,For sale,1.0.0,1.0.0,SocksTexNeonleggings0,1054.0,9586.0,RLSZDLNbLG83GjLLK
neon leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeonleggings3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeonleggings3.png,Green,No,540.0,135.0,51.0,Green,Light blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; party; theatrical,4.0,No,For sale,1.0.0,1.0.0,SocksTexNeonleggings3,1054.0,9810.0,CiRdadkZ8CZHGSLWr
neon leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeonleggings4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeonleggings4.png,Purple,No,540.0,135.0,51.0,Purple,Blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; party; theatrical,5.0,No,For sale,1.0.0,1.0.0,SocksTexNeonleggings4,1054.0,9811.0,tYx44vCXssquakWKM
neon tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeontights1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeontights1.png,Pink,No,720.0,180.0,51.0,Pink,Purple,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,party; theatrical,1.0,No,For sale,1.0.0,1.0.0,SocksTexNeontights1,1052.0,9694.0,W49nhK8ikKp6iSa5a
neon tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeontights2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeontights2.png,Orange,No,720.0,180.0,51.0,Orange,Pink,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Active,party; theatrical,2.0,No,For sale,1.0.0,1.0.0,SocksTexNeontights2,1052.0,9695.0,pXXmML69f4b9sRPsa
neon tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeontights0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeontights0.png,Yellow,No,720.0,180.0,51.0,Yellow,Orange,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,party; theatrical,3.0,No,For sale,1.0.0,1.0.0,SocksTexNeontights0,1052.0,9583.0,ribe86zk8CSeDJcNX
neon tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeontights3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeontights3.png,Green,No,720.0,180.0,51.0,Green,Light blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Active,party; theatrical,4.0,No,For sale,1.0.0,1.0.0,SocksTexNeontights3,1052.0,9696.0,eQLqwi3PDf8SvShDJ
neon tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeontights4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeontights4.png,Purple,No,720.0,180.0,51.0,Purple,Blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,party; theatrical,5.0,No,For sale,1.0.0,1.0.0,SocksTexNeontights4,1052.0,9697.0,rqxeHWvFkEJxeELii
no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin1.png,White,No,480.0,120.0,51.0,White,Red,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,everyday; outdoorsy; comfy; sporty,1.0,No,For sale,1.0.0,1.0.0,SocksTexSneakerin1,535.0,10003.0,nsnHnWq7HcCK3dSS5
no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin0.png,Gray,No,480.0,120.0,51.0,Gray,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,everyday; outdoorsy; comfy; sporty,2.0,No,For sale,1.0.0,1.0.0,SocksTexSneakerin0,535.0,4741.0,23uqWuWmWfQc9SZrT
no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin2.png,Berry red,No,480.0,120.0,51.0,Red,Gray,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; comfy; sporty,3.0,No,For sale,1.0.0,1.0.0,SocksTexSneakerin2,535.0,10004.0,RSdqLjfMrxzg6Nmij
no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin4.png,Orange,No,480.0,120.0,51.0,Orange,Purple,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; comfy; sporty,4.0,No,For sale,1.0.0,1.0.0,SocksTexSneakerin4,535.0,10006.0,QWGErd9MjKGGs4iPK
no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin7.png,Yellow,No,480.0,120.0,51.0,Yellow,Light blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; comfy; sporty,5.0,No,For sale,1.0.0,1.0.0,SocksTexSneakerin7,535.0,10009.0,58eK8s82q6PQojHbZ
no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin5.png,Green,No,480.0,120.0,51.0,Green,Blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; comfy; sporty,6.0,No,For sale,1.0.0,1.0.0,SocksTexSneakerin5,535.0,10007.0,w7siY5WWvHdgEhgHS
no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin3.png,Light blue,No,480.0,120.0,51.0,Light blue,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,everyday; outdoorsy; comfy; sporty,7.0,No,For sale,1.0.0,1.0.0,SocksTexSneakerin3,535.0,10005.0,YvFWc5QiCGCypwRRn
no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin6.png,Navy blue,No,480.0,120.0,51.0,Blue,Yellow,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; comfy; sporty,8.0,No,For sale,1.0.0,1.0.0,SocksTexSneakerin6,535.0,10008.0,8ttfsejMHiMv72kta
Nook Inc. socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBorderRco.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBorderRco.png,NA,No,NFS,2000.0,151.0,Yellow,Orange,1x1,400.0,Nook Miles Shop,,All Year,No,Active,everyday; outdoorsy; comfy,1.0,No,Not for sale,1.0.0,1.0.0,SocksTexBorderRco,1144.0,5629.0,9aX93qfqKjkA3Ah4F
nordic socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic4.png,Gray,No,840.0,210.0,51.0,Gray,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Elegant,everyday; outdoorsy; comfy,1.0,No,For sale,1.0.0,1.0.0,SocksTexNordic4,542.0,9892.0,MBjHJKaxWHn8hJyeQ
nordic socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic2.png,Red,No,840.0,210.0,51.0,Red,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,Yes,Elegant,everyday; outdoorsy; comfy,2.0,No,For sale,1.0.0,1.0.0,SocksTexNordic2,542.0,9890.0,yKLbboCACLCSWPHmw
nordic socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic5.png,Green,No,840.0,210.0,51.0,Green,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,Yes,Elegant,everyday; outdoorsy; comfy,3.0,No,For sale,1.0.0,1.0.0,SocksTexNordic5,542.0,9893.0,d9PWq3zpaRggPoN8R
nordic socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic6.png,Light blue,No,840.0,210.0,51.0,Light blue,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Elegant,everyday; outdoorsy; comfy,4.0,No,For sale,1.0.0,1.0.0,SocksTexNordic6,542.0,9894.0,QAMoumSd9Fv7CwA6m
nordic socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic3.png,Blue,No,840.0,210.0,51.0,Blue,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Elegant,everyday; outdoorsy; comfy,5.0,No,For sale,1.0.0,1.0.0,SocksTexNordic3,542.0,9891.0,x493oaGe4pAqW8Tue
